"ID"	"Hera_1"	"Wolverine_1"	"JarJarBinks_3"	"Goose_4"	"Korra_6"	"Hera_7"	"Iris_7"	"Korra_9"	"Hamlet_11"	"Hera_11"	"JarJarBinks_11"	"Hera_14"	"Iris_14"	"JarJarBinks_14"	"Kubo_14"	"Wolverine_14"	"JarJarBinks_15"	"Kubo_15"	"Iris_17"	"Kubo_17"	"Lambchop_17"	"Wolverine_17"	"Hamlet_18"	"Hera_18"	"Iris_18"	"JarJarBinks_18"	"Kubo_18"	"Lambchop_18"	"Wolverine_18"	"Ophelia_19"	"Wolverine_19"	"Goose_20"	"Hamlet_20"	"Hera_20"	"Iris_20"	"Korra_20"	"Ophelia_20"	"Hamlet_21"	"JarJarBinks_21"	"Korra_21"	"Kubo_21"	"Goose_22"	"Hamlet_22"	"Hera_22"	"Iris_22"	"Kubo_22"	"Hamlet_23"	"Iris_23"	"Korra_23"	"Hera_24"	"Kubo_24"	"Ophelia_24"	"Wolverine_24"	"Kubo_25"	"JarJarBinks_29"	"Korra_29"	"Kubo_30"	"Hamlet_31"	"JarJarBinks_32"	"Goose_37"	"Hera_37"	"Kubo_37"	"Lambchop_37"	"Ophelia_37"	"Wolverine_37"	"Hamlet_41"	"Hera_41"	"Goose_42"	"Lambchop_42"	"Ophelia_43"	"Goose_44"	"Iris_44"	"Lambchop_44"	"Hamlet_45"	"Hera_45"	"JarJarBinks_45"	"Korra_45"	"Ophelia_45"	"Goose_46"	"Hamlet_46"	"Iris_46"	"Lambchop_46"	"Hamlet_48"	"Hera_48"	"Iris_48"	"JarJarBinks_48"	"Korra_48"	"Kubo_48"	"Lambchop_48"	"Ophelia_48"	"Wolverine_48"	"Iris_49"	"JarJarBinks_49"	"Kubo_49"	"Ophelia_49"	"Wolverine_49"	"JarJarBinks_50"	"Korra_50"	"Kubo_50"	"Lambchop_50"	"Ophelia_50"	"Wolverine_50"	"Lambchop_51"	"Goose_52"	"JarJarBinks_52"	"Kubo_52"	"Hera_53"	"Kubo_53"	"Iris_55"	"Lambchop_55"	"Ophelia_55"	"Ophelia_57"	"Wolverine_57"	"Goose_58"	"Wolverine_58"	"Goose_59"	"Hamlet_59"	"Iris_59"	"Ophelia_59"	"Iris_60"	"Wolverine_60"	"Hera_67"	"JarJarBinks_68"
"njc62"	0.4	2.13	1.4	1.65	3.66	0.56	2.28	6.69	1.16	0.65	2.87	0.78	30.38	5.78	1.33	10	2.91	1.71	7.45	2.93	0	3.82	0.8	1.29	9.23	1.85	4.91	0.02	3.04	2.85	8.12	1.02	1.47	1.91	3.56	3	3.42	1.24	2.58	2.16	3.29	1.36	0.71	0.09	3.56	3.09	1.27	1.62	2.09	1.69	2.09	5.96	4.45	2.73	2.13	0.78	1.02	2.65	2.8	1.29	2.82	1.85	1.56	2.62	2.93	1.2	1.45	1.18	1.33	2.22	0.49	10.24	0.69	2.82	3.67	1.13	6	2.69	1.96	1.53	13.27	1.56	3.47	2.91	6.65	2.4	4	3	0.67	7.69	4.49	2.71	3.94	2.45	8.28	3.87	3.42	2.58	3.92	0.6	1.71	1.09	0.4	0.82	4.33	3.89	0.87	2.09	2.71	1.27	2.54	9.71	1.22	0.47	1.38	1.09	2.96	5.69	5.81	19.32	2.07	0.49	2.89
"njc63"	0	0	0	2.3	0	0	0	0	0	0.02	0	0	0	0	0.09	0	0	0	0	0	1.38	0	0	0	0	0	0	0.78	0	0	0	0.02	0	0	0	0.04	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0.09	0	0.02	0	0	0	0	0	0	0.02	0.02	0.02	0	0	0	0.11	0	0	0	0	0.13	0.02	0	0	0.04	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0.2	0.11	0	0	0	0	0.04	0	0	0	0.49	0.02	0	0	0.47	0	0.04	0	0	0	0	0	0	0.07
"njc64"	0	0.38	0	0	0	0	0.08	0	0	0	0	0	1.36	0	0	0.71	0	0	0.22	0	0	0	0	0	0.33	0	0	0	0.02	0	0.53	0	0	0	0.38	0	0	0	0	0	0	0	0	0	0.09	0	0	0.04	0	0	0	0	0.04	0	0	0	0.02	0	0	0	0	0.04	0	0	0.13	0	0	0	0	0	0	0.49	0	0	0	0	0	0	0	0	0.53	0	0	0	0.51	0	0	0.16	0	0	0.31	0.04	0	0.02	0	0.18	0	0	0.02	0	0	0.04	0	0	0	0	0	0.02	0.44	0	0	0	0.07	0	0.04	0	0	0.2	0	0.64	0.02	0	0
"njc65"	0	0.07	0.02	0	0.01	0	0.16	0	0	0	0.02	0	1.98	0.04	0	0.87	0	0	0.49	0.02	0	0	0	0	0.67	0.02	0.02	0	0.02	0	1.05	0	0	0	0.62	0.02	0	0	0	0	0	0	0.02	0	0.31	0.04	0	0.02	0	0	0	0	0.04	0	0	0	0	0	0.07	0.02	0	0.18	0	0	0.07	0.03	0.02	0	0.04	0.02	0	0.87	0.04	0.02	0.07	0	0	0.02	0	0	0.87	0.07	0.02	0.07	0.64	0.09	0	0.29	0	0.04	0.09	0.11	0.02	0.04	0	0.04	0.02	0	0.18	0	0.02	0.02	0.02	0	0.02	0.09	0	0.09	0.33	0	0.02	0.04	0.07	0	0	0.02	0.02	0.18	0.02	1.53	0.04	0	0.11
"njc66"	33.02	39.33	16.4	9	9.5	30.15	15.11	18.05	24.17	38.35	14.19	39.8	23.17	14.9	7.02	29.29	25.14	30.84	25.32	30.32	16.64	51.61	18.21	14.33	22.09	13.34	28.69	15.71	43.44	19.6	33.62	16.18	10.05	9.05	38.2	8.63	15.08	22.29	11.69	14.07	20.16	17.79	6.7	13.18	43.18	23.29	17.78	24.43	13.56	15.16	17.72	25.66	61.74	9.38	23.04	22.87	8.81	21.8	9.81	10.16	13.3	37.11	8.18	8.69	38.19	16.15	26.55	10.58	11.34	24.24	12.73	30.26	12.39	10.03	7.87	7.76	15.43	23.65	4.87	13.76	24.67	18.99	11.8	10.62	24.48	11.45	17.98	15.87	13.76	8.85	31.56	23.29	8.87	19.44	7.28	25.07	9.02	15.21	12.84	18.06	6	36.22	23.56	16.96	13.47	12.74	18.74	13.08	25.01	14.69	15.6	22.04	25.14	12.53	45.31	10.63	18.3	14.23	9.55	16.21	33.51	26.49	12.18
"njc67"	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0.02	0	0	0	0	0	0	0.36	0	0
"njc68"	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0.02	0	0	0	0	0	0	0.36	0	0
"njc69"	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0.02	0	0	0	0	0	0	0.36	0	0
"njc70"	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0.02	0	0	0	0	0	0	0.36	0	0
"njc71"	0	0	0	0	0.06	0.02	0.01	0.02	0	0.04	0.02	0	0	0.04	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0.02	0	0	0	0	0.02	0	0.02	0	0	0	0.02	0	0	0	0.02	0	0	0	0.04	0.02	0	0	0	0	0	0	0	0	0.04	0	0	0.04	0.02	0.02	0	0	0	0.02	0	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0	0	0	0	0	0	0.04	0	0	0
"njc72"	0.38	2.38	0.16	2.68	2.35	0.36	0.85	0.93	1.47	0.91	3.05	0.67	28.11	5.4	1.24	9.2	3.18	1.53	5.29	0.51	2.36	0.42	0.62	0.6	7.07	0.11	1.07	2.38	0.89	1.4	5.23	0.07	0.47	0.64	2.29	0.6	1.45	0.78	0.07	0.29	0.98	0.07	0.89	0.07	0.96	0.38	1.18	0.31	0.22	0.93	0.36	3.11	0.67	0.71	0.04	0.02	2.14	0.91	0.62	0.22	1.89	2	0.24	2.29	3.42	1.23	1.33	0.29	0.36	2.13	0.73	3.45	0.36	3.47	6.78	0.98	0.31	2.18	0.27	1.18	3.51	0.44	2.82	2.71	2.74	0.13	0.2	2.33	0.16	8.45	1.76	0.49	0.73	1.27	8.23	1.69	0.22	0.16	1.71	0.42	1.45	0.6	0.24	0.09	0.18	0.6	2.25	2.51	1.22	0.84	2.83	4.49	0.73	0.69	0.82	0.18	3.25	1.22	2.47	8.58	3.05	1.42	0.82
"njc73"	0	0	0	2.73	0.04	0.04	0	0.02	0	0	0	0	0	0.04	0.04	0	0.02	0	0	0	0	0	0	0	0	0	0.02	0.07	0	0.02	0	0.02	0	0	0	0	0	0	0	0.04	0	0	0.02	0.04	0	0.02	0.02	0	0.02	0	0.02	0.02	0	0	0	0	0.07	0	0.02	0	0	0.02	0	0	0.02	0.01	0	0	0	0	0.02	0.02	0.02	0	0.02	0	0.02	0	0	0.02	0	0.11	0.02	0	0	0	0.02	0	0	0	0.02	0	0	0.02	0	0	0	0	0.02	0.27	0	0	0.11	0.07	0	0	0.02	0	0	0.02	0.02	0	0	0.16	0.02	0	0	0	0	0	0.11	0.02	0
"njc74"	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0	0	0.02	0.02	0	0.02	0	0	0	0	0.01	0	0	0	0.02	0	0	0	0.02	0.02	0	0	0	0	0	0	0.04	0	0	0	0.02	0	0	0	0.02	0	0	0	0	0	0.02	0.04	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0
"njc75"	0.13	0.93	0.11	0	1.93	0.16	1.25	3.98	0.69	0.38	1.31	0.42	9.38	3.69	0.62	3.56	1.73	0.98	4.25	1.96	0	2.69	0.36	0.58	5.45	0.18	2.8	0	1.98	0.38	4.58	0.47	1.07	0.82	2.05	1.67	1.25	0.73	0.18	1.22	2.02	0.73	0.33	0	2.34	1.53	0.87	0.98	0.93	1.18	0.96	2.94	3	1.49	0.09	0.38	0.56	1.4	0.28	0.71	2.13	1.07	0.91	1.64	1.98	0.62	0.93	0.53	1.2	1.2	0.18	6.59	0.49	1.71	2.56	0.65	2.85	1.29	0.78	0.8	8.51	1.16	2.07	1.96	4.31	0.09	1.45	2.04	0.38	5.38	2.13	1.71	0.04	1.47	5.83	1.64	0.02	1.42	2.07	0.24	1.27	0.29	0.27	0.36	0.02	2.22	0.42	1.42	1.65	1.09	1.22	4.87	0.76	0.24	0.91	0.51	2.09	3.65	3.27	14.3	1	0.16	0.45
"njc76"	0	0	0	3.71	0	0.02	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0.02	0.01	0	0	0	0	0	0	0.01	0	0	0	0.02	0	0	0.02	0	0	0	0.02	0	0	0	0	0.09	0.02	0	0	0	0.02	0	0	0	0.02	0	0	0.02	0	0	0	0	0.02	0.16	0	0	0.04	0.02	0	0	0.02	0	0	0	0.02	0	0	0.02	0	0	0	0	0	0	0.02	0	0.02
"njc77"	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0.02	0	0	0	0	0	0	0.36	0	0
"njc78"	0	0.07	0.02	0.22	0.01	0	0.16	0	0	0	0.02	0	1.98	0.04	0	0.87	0	0	0.49	0.02	0.96	0	0	0	0.67	0.02	0.02	1.6	0.02	0	1.05	0	0	0	0.62	0.02	0	0	0	0	0	0	0.02	0	0.31	0.04	0	0.02	0	0	0	0	0.04	0	0	0	0	0	0.07	0.02	0	0.18	0	0	0.07	0.03	0.02	0	0.04	0.02	0	0.87	0.07	0.02	0.07	0	0	0.02	0	0	0.87	0.07	0.02	0.07	0.64	0.09	0	0.29	0	0.04	0.09	0.11	0.02	0.04	0	0.04	0.02	0	0.18	0	0.02	0.02	0.02	0	0.02	0.09	0	0.09	0.33	0.04	0.02	0.04	0.07	0.02	0	0.02	0.02	0.18	0.02	1.53	0.4	0	0.11
"njc79"	0	0	0	0.09	0	0	0	0	0	0.02	0	0	0	0	0.09	0	0	0	0	0	1.38	0	0	0	0	0	0	0.78	0	0	0	0.02	0	0	0	0.04	0	0	0	0	0	0.02	0	0	0	0	0	0	0.09	0	0.02	0	0	0	0	0	0	0	0.02	0.02	0	0	0	0.11	0	0	0	0	0.13	0	0	0	0.04	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0.2	0.11	0	0	0	0	0.04	0	0	0	0.49	0	0	0	0.47	0	0.04	0	0	0	0	0	0	0.04
"njc80"	36.31	40.87	23.62	0.09	16.12	33.57	18.17	21.94	26.01	41.48	20.21	43.89	49.43	20.52	11.58	41.31	29.1	39.31	30.32	40.31	22.54	54.95	20.21	18.62	28.18	17.34	37.85	26.47	44.76	22.03	39.09	18.96	11.6	11.54	42.14	13.9	18.1	25.67	14.71	18.25	25.68	19.17	8.68	13.31	46.01	29.32	21.58	25.19	19.19	17.96	27.96	32.13	64.98	13.05	28.09	29.16	13.82	36.63	13.91	14.72	17.32	40.56	10.31	7.85	40.08	25.6	35.58	15.8	14.87	27.17	20.36	36.58	20.61	13.16	13.66	10.21	18.05	32.35	6.69	17.43	30.78	29.6	15.96	14.65	29.86	13.29	21.11	20.29	21.94	15.81	33.52	26.13	12.58	23.53	13.64	29.56	13.18	19.81	18.85	29.66	4.16	39.51	32.27	21.69	16.14	12.91	23.05	17.62	27.52	18.14	19.89	25.13	26.23	17.16	46.47	15.36	23.14	15.47	10.71	23.01	39.14	42.62	18.97
"njc81"	0	0.02	0.07	0	0.31	0.04	0.27	0	0	0.09	0	0.11	0.04	0	0.02	0.11	0	0	0.04	0.04	0	0.04	0.04	0.02	0.02	0	0.04	0	0.02	0	0.02	0.02	0	0.04	0.04	0.33	0.04	0.02	0.04	0	0	0.04	0.04	0.04	0.09	0.02	0	0	0.09	0	0.13	0.04	0.02	0	0	0	0.11	0.11	0.13	0.11	0.02	0.13	0.07	0.16	0.02	0.22	0.07	0.16	0	0.02	0.16	0.13	0.09	0.07	0.13	0.09	0.04	0.16	0.09	0	0.13	0.04	0.04	0.02	0.18	0.02	0.02	0.11	0.02	0.13	0.02	0	0.4	0.02	0.07	0.13	0.11	0.02	0.2	0.02	0	0.02	0	0.02	0.07	0.04	0	0.09	0.04	0.04	0.18	0.04	0.02	0.04	0	0.07	0.02	0.04	0.13	0.16	0.13	0.04	0.18
"njc82"	0	0.07	0	0	0.04	0.02	0.09	0.04	0	0.04	0	0	1	0.02	0.02	0.36	0	0	0.36	0	0	0	0.02	0.04	0.49	0	0	0	0.04	0.02	0.67	0	0	0	0.49	0.04	0	0.02	0	0	0.02	0	0	0	0.29	0.02	0	0.07	0	0.02	0	0	0.04	0	0	0	0.02	0	0.01	0	0.04	0.16	0	0	0.07	0.03	0.04	0.02	0	0	0	0.76	0	0.07	0.09	0.02	0	0	0	0.07	0.62	0	0.13	0.13	0.51	0	0	0.27	0	0.04	0.04	0.07	0.02	0.07	0.02	0	0	0	0.2	0	0	0	0	0	0	0.07	0	0.13	0.29	0	0.02	0	0.07	0	0	0	0.04	0.09	0.02	1.18	0.02	0	0
"njc83"	0	0.02	0.07	0	0.31	0.04	0.27	0	0	0.09	0	0.11	0.04	0	0.02	0.11	0	0	0.04	0.04	0	0.04	0.04	0.02	0.02	0	0.04	0	0.02	0	0.02	0.02	0	0.04	0.04	0.33	0.04	0.02	0.04	0	0	0.04	0.04	0.04	0.09	0.02	0	0	0.09	0	0.13	0.04	0.02	0	0	0	0.11	0.11	0.13	0.11	0.02	0.13	0.07	0.16	0.02	0.22	0.07	0.16	0	0.02	0.16	0.13	0.09	0.07	0.13	0.09	0.04	0.16	0.09	0	0.13	0.04	0.04	0.02	0.18	0.02	0.02	0.11	0.02	0.13	0.02	0	0.4	0.02	0.07	0.13	0.11	0.02	0.2	0.02	0	0.02	0	0.02	0.07	0.04	0	0.09	0.04	0.04	0.18	0.04	0.02	0.04	0	0.07	0.02	0.04	0.13	0.16	0.13	0.04	0.18
"njc84"	0	0.44	0.02	0	0.08	0.02	0.27	0.04	0	0.04	0.02	0	3.36	0.07	0.02	1.65	0	0	0.76	0.02	0	0	0.02	0.04	1.16	0.02	0.02	0	0.07	0.02	1.65	0	0	0	1.07	0.07	0	0.02	0	0	0.02	0	0.04	0	0.44	0.07	0	0.13	0	0.02	0.02	0.02	0.09	0.02	0	0	0.04	0	0.08	0.02	0.04	0.22	0.02	0	0.22	0.07	0.09	0.04	0.04	0.02	0	1.45	0.09	0.09	0.2	0.02	0	0.02	0.02	0.07	1.64	0.07	0.18	0.2	1.33	0.09	0	0.44	0.02	0.13	0.42	0.18	0.07	0.09	0.04	0.22	0.02	0	0.24	0.02	0.02	0.07	0.02	0	0.04	0.16	0	0.18	0.84	0	0.04	0.07	0.13	0	0.04	0.02	0.07	0.4	0.07	2.4	0.07	0	0.11
"njc85"	0	0	0	1.38	0	0.02	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0.02	0	0	0	0.02	0	0	0	0.02	0	0	0.02	0	0	0	0	0.02	0.02	0	0	0.02	0.02	0	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0.02	0	0
"njc86"	0	0	0	2.55	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96	0	0	0	0	0	0	1.62	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0.02	0.02	0	0.02	0	0	0	0	0.02	0.02	0	0.02	0	0	0	0.02	0.02	0	0	0	0.02	0	0	0	0.02	0.02	0	0.02	0	0	0.04	0	0.04	0	0	0	0.02	0	0	0.07	0.02	0	0	0	0	0	0.02	0.04	0	0	0.02	0	0.02	0	0	0	0	0.13	0	0	0.02	0	0.02	0.02	0	0	0	0.04	0.02	0	0	0.02	0	0	0	0	0.04	0	0.36	0	0.02
"njc87"	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0.02	0	0	0	0	0	0	0.36	0	0
"njc88"	0.09	0.67	0.09	0.22	1.32	0.13	1.11	3.96	0.27	0.22	0.71	0.29	3.47	1.2	0.33	1.71	0.69	0.58	2.53	1.91	0.96	2.51	0.22	0.33	3.02	0.16	2.69	1.6	1.71	0.13	3	0.47	0.89	0.49	1.36	1.67	0.56	0.58	0.18	1.22	1.98	0.73	0.27	0	2.14	1.49	0.56	0.93	0.93	0.91	0.96	1.53	2.87	1.2	0.09	0.38	0.51	1.11	0.22	0.69	1.49	0.4	0.91	0.62	1.44	0.44	0.58	0.53	1.16	0.36	0.18	5.48	0.47	1.04	1.27	0.31	2.85	0.64	0.78	0.56	7.11	1.09	1.18	1.07	3.34	0	1.45	1.71	0.38	1.25	1.78	1.58	0.02	1.25	1.36	1.33	0	1.42	1.89	0.24	0.62	0.22	0.24	0.36	0	2.18	0.24	1.22	1.36	1.09	0.49	3.24	0.58	0.24	0.69	0.49	1.04	3.2	2.69	10.49	1.2	0.07	0.33
"njc89"	0	0.07	0.02	0	0.01	0	0.16	0.02	0	0	0.02	0.02	1.98	0.04	0	0.87	0	0	0.49	0.02	0	0	0	0	0.67	0.02	0.02	0	0.02	0	1.05	0	0	0	0.62	0.04	0	0	0	0	0	0	0.02	0	0.31	0.04	0	0.02	0	0	0	0	0.04	0	0	0	0	0	0.07	0.02	0	0.2	0	0	0.07	0.03	0.02	0	0.04	0.02	0	0.87	0.04	0.02	0.07	0	0	0.02	0.02	0	0.87	0.07	0.02	0.07	0.64	0.09	0	0.29	0	0.04	0.09	0.11	0.07	0.04	0	0.04	0.02	0	0.18	0	0.02	0.02	0.02	0	0.02	0.09	0	0.09	0.33	0	0.02	0.04	0.07	0	0	0.02	0.02	0.18	0.02	1.53	0.04	0	0.11
"njc90"	0	0	0	0.31	0	0	0	0	0	0.02	0	0	0	0	0.09	0	0	0	0	0	2.34	0	0	0	0	0	0	2.38	0	0	0	0.02	0	0	0	0.04	0	0	0	0	0	0.02	0	0	0	0	0	0	0.09	0	0.02	0	0	0	0	0	0	0	0.02	0.02	0	0	0	0.11	0	0	0	0	0.13	0	0	0	0.07	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0.2	0.11	0	0	0	0	0.04	0	0	0	0.53	0	0	0	0.49	0	0.04	0	0	0	0	0.36	0	0.04
"njc91"	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0.02	0	0	0	0	0	0	0.36	0	0
"njc92"	0	0	0	0.09	0	0	0	0	0	0.02	0	0	0	0	0.09	0	0	0	0	0	1.38	0	0	0	0	0	0	0.78	0	0	0	0.02	0	0	0	0.04	0	0	0	0	0	0.02	0	0	0	0	0	0	0.09	0	0.02	0	0	0	0	0	0	0	0.02	0.02	0	0	0	0.11	0	0	0	0	0.13	0	0	0	0.04	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0.2	0.11	0	0	0	0	0.04	0	0	0	0.49	0	0	0	0.47	0	0.04	0	0	0	0	0	0	0.04
"njc93"	0.04	0.04	0.11	0.31	0.07	0.2	0.6	0.11	0	0.02	0.02	0	0.09	0	0	0.13	0.02	0.02	0.13	0.07	0.07	0.04	0.02	0.13	0.18	0.04	0.04	0.47	0.04	0.09	0.11	0.07	0	0.04	0.31	0.04	0.02	0.09	0.18	0.18	0.04	0.07	0	0	0.33	0.04	0	0.24	0.16	0.02	0.24	0.04	0.09	0.02	0.04	0.07	0.02	0.13	0.12	0.13	0.09	0.09	0.11	0	0.04	0.06	0.02	0.22	0.09	0.04	0.33	0.31	0.07	0.09	0.04	0.02	0.2	0.04	0.04	0.09	0.27	0.07	0.04	0.02	0.51	0.07	0.24	0.07	0.33	0.07	0.07	0.87	0.18	0.04	0	0.11	0.29	0.2	0.24	0.22	0.02	0.16	0.29	0.24	0.2	0.09	0.02	0.11	0.27	0.02	0.02	0.07	0.02	0.09	0.09	0.16	0.02	0.22	0.04	0.24	0.16	0.2	0.2
"njc94"	37.02	40.93	22.93	27.74	14.49	34.46	17.4	16.85	26.26	47.26	21.35	45.95	27.66	18.21	25.98	35.99	27.98	41.51	25.37	39.62	61.1	51.95	19.9	18.2	23.6	16.21	34.33	44.78	42.49	20.52	34.31	18.12	11.14	10.34	40.69	19.53	16.41	26.03	13.03	22.52	24.66	23.57	13.22	14.18	43.63	28.07	21.29	23.81	26.6	17.09	31.63	29	61.63	10.87	28.36	40.76	16.02	35.92	16.17	15.5	16.37	44.59	11.31	20.12	40.61	28.59	37.25	15.87	13.89	27.06	22.11	29.88	21.37	12.83	14.77	10.17	15.98	32.33	5.36	17.39	20.96	29.85	14.09	14.67	26.08	17.4	22.16	19.65	22.03	14.08	30.98	24.27	11.07	22.04	11.46	28.4	10.89	18.12	16.98	31.04	16.99	40.22	32.75	21.53	12.36	18.78	24.52	17.85	26.19	17.85	23.4	18.87	25.98	20.47	46.07	15.54	23.77	10.78	10.26	9.8	41.32	45.02	18.33
"njc95"	0	0.07	0	0.22	0	0	0.08	0	0	0	0	0	0.98	0	0	0.31	0	0	0.31	0	0.96	0	0	0	0.33	0	0	1.6	0.02	0	0.6	0	0	0	0.42	0.02	0	0	0	0	0	0	0	0	0.24	0.02	0	0	0	0	0	0	0.04	0	0	0	0	0	0.01	0	0	0.16	0	0	0.04	0	0	0	0	0	0	0.69	0.02	0	0	0	0	0	0	0	0.51	0	0	0	0.38	0	0	0.27	0	0	0.04	0.04	0	0.04	0	0	0	0	0.18	0	0	0	0	0	0	0.04	0	0.09	0.22	0.04	0	0	0.07	0.02	0	0	0	0.07	0.02	1.09	0.38	0	0
"njc96"	0	0	0	2.46	0	0	0	0.02	0	0.02	0	0	0	0	0.09	0	0	0	0	0	1.4	0	0	0	0	0	0	0.78	0	0	0	0.02	0	0	0	0.04	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0.09	0	0.04	0	0	0	0	0	0	0.02	0.02	0.02	0	0	0	0.11	0	0.01	0	0	0.13	0.02	0	0	0.07	0	0	0	0	0	0	0	0	0.11	0	0	0	0	0.02	0	0.02	0.02	0	0	0	0	0	0	0	0.11	0	0.22	0.11	0	0.07	0	0	0.04	0	0	0	0.51	0.02	0	0	0.47	0	0.04	0	0	0	0	0	0	0.07
