"ID"	"buddy_11"	"joans_11"	"padme_11"	"ginger_14"	"buddy_16"	"buddy_17"	"ivy_17"	"padme_17"	"buddy_18"	"ginger_18"	"ivy_18"	"franc_19"	"ivy_19"	"ginger_2"	"ginger_20"	"buddy_21"	"joans_21"	"franc_22"	"grogu_22"	"henry_22"	"joans_22"	"marshmallow_22"	"franc_24"	"ginger_24"	"henry_24"	"ivy_24"	"marshmallow_24"	"henry_25"	"ginger_29"	"henry_29"	"joans_29"	"ginger_36"	"grogu_36"	"henry_36"	"franc_37"	"grogu_37"	"grogu_41"	"joans_41"	"marshmallow_41"	"ginger_42"	"grogu_42"	"henry_42"	"ivy_42"	"buddy_44"	"franc_44"	"ginger_44"	"ivy_44"	"joans_44"	"marshmallow_44"	"buddy_45"	"franc_45"	"grogu_45"	"henry_45"	"ivy_45"	"joans_45"	"marshmallow_45"	"buddy_46"	"charles_46"	"ivy_46"	"joans_46"	"marshmallow_46"	"franc_47"	"ginger_47"	"ivy_47"	"marshmallow_47"	"buddy_48"	"charles_48"	"franc_48"	"grogu_48"	"ivy_48"	"joans_48"	"marshmallow_48"	"charles_49"	"franc_49"	"ginger_49"	"henry_49"	"ivy_49"	"joans_49"	"marshmallow_49"	"padme_5"	"buddy_50"	"charles_50"	"franc_50"	"ginger_50"	"grogu_50"	"ivy_50"	"joans_50"	"charles_51"	"franc_51"	"joans_51"	"buddy_52"	"charles_52"	"ginger_52"	"grogu_52"	"marshmallow_52"	"franc_53"	"marshmallow_53"	"charles_55"	"ginger_55"	"ivy_55"	"buddy_56"	"franc_56"	"grogu_56"	"joans_56"	"buddy_57"	"joans_57"	"ginger_58"	"henry_59"	"padme_6"	"joans_60"	"marshmallow_60"	"joans_62"	"henry_66"	"ivy_67"	"franc_68"	"ginger_7"	"padme_7"	"grogu_70"	"charles_9"	"franc_9"	"grogu_9"	"henry_9"	"ivy_9"
"njc67"	0.02	0.04	0	0.07	0	0	0	1.29	0	0	0.09	0	0.13	0	0.02	0.02	0	0.04	0	0	0.07	0.09	0.04	0.04	0.09	0.09	0.07	0.07	0	0.02	0.02	0.07	0	0.07	0.13	0.02	0.02	0.11	0	0.07	0.07	0.02	0.09	0.02	0.02	0	0.11	0.04	0.07	0	0.02	0	0	0.02	0.02	0.07	0.04	0.02	0.07	0.07	0.11	0	0	0	0.09	0.02	0.04	0.04	0.02	0.22	0.11	0.07	0	0.18	0.04	0.04	0.02	0	0.16	0.02	0.02	0.04	0.09	0.02	0.04	0.2	0	0.04	0.11	0.02	0.04	0.04	0	0.04	0.04	0.02	0	0	0.03	0.18	0.07	0.11	0	0	0	0	0.09	0.02	0.07	0.02	0.02	0	0.02	0.02	0.07	0.01	0.02	0	0.02	0.04	0.04	0	0.09
"njc68"	19.28	7.88	9.19	0.33	0.25	5.29	11.72	10.57	6.53	0.49	2.01	8.76	1.14	56.89	1.02	0.69	0.24	1.89	0.13	9.16	13.86	0.02	4.78	0.09	10.6	1.6	0.36	24.63	0.09	9.56	0.29	5.49	0.07	1.89	1.33	0.07	0.02	9.83	0.24	22.93	0.73	0.78	4.38	0.71	2.35	0.51	1.97	0.16	0.73	0.09	3.72	2.24	0.13	1.18	0	0.16	0.6	0.29	0.82	0.07	0.4	0.53	7.07	0.89	18.74	0.11	2.29	0.49	0.07	0.69	1.8	14.39	16.62	0.36	0.29	0.29	3.09	0.13	4.16	47.73	30.63	0.67	0.09	0.22	0.07	0.2	0.07	1.31	1.47	0.04	0.58	1.69	0.13	0.07	10.17	0.16	0.04	8.2	0.59	0.31	38.27	0.71	0.16	0	0.29	27.22	0.2	0.16	46.16	7.16	28.67	0.84	3.42	15.62	7.22	57.56	53.17	11.02	40.51	69.87	2.53	31.66	18.06
"njc69"	0.29	0.02	1.02	0.13	0.02	2.11	0.04	0.11	0	0	1.54	0.24	0.96	0	0.04	0.42	0.04	0.16	0.02	0.07	0.29	0	0.51	0.02	0.07	1.26	0.2	0.02	0.02	0.13	0.11	0.09	0.18	0.36	0.31	0.09	0.02	0.14	0	0.16	0	0.24	4.73	0.53	0.54	0	0.18	0.09	0.04	0	0.16	0.11	0.02	0.2	0	0	0.13	0.07	0.02	0.04	0	0.22	0.02	0.13	0.04	0.04	1.29	0.24	0.04	0.67	0.07	0.13	0.25	0.16	0.09	0.02	0.38	0.04	0.02	1.07	0.04	0.18	0.04	0	0.02	0.11	0.07	0.36	0.13	0.02	0.09	1.2	0.04	0.13	0.07	0.04	0.04	0.44	0.2	0.24	0.04	0.31	0.16	0.04	0.02	0	0.04	0.07	1.83	0.07	0.09	0.02	0.27	0.27	0.11	0.01	2.98	0.07	0.69	0.04	0.13	0.09	2.76
"njc70"	0.71	0.36	2.78	1.38	2.37	2.98	1.13	0.85	0.04	1.02	5.82	1.8	2.97	0.4	2.02	1.09	0.13	1.31	0.33	3.73	1.62	1.16	3.11	1.58	3.8	2.65	0.64	3.6	2.6	4	0.69	5.93	0.47	2.87	1.93	0.42	0.22	0.27	4.59	4.02	0.73	6.29	8.16	2.31	1.35	3.78	1.35	0.87	1.89	0.91	3.23	3.42	2.22	1.61	0.73	0.44	3.6	1.2	0.45	0.8	0.6	2.8	1.85	1.87	1.91	0.56	4.85	6.16	0.62	2.42	0.98	1.38	17.4	4.25	1.04	3.62	1.6	1.58	1.07	2.16	1.38	1.13	2.98	1.69	0.69	2.64	1.53	1.87	5.71	1.73	2.36	3.34	2.33	0.78	3.46	9.09	0.29	2.18	3.04	1.8	0.76	2.6	0.87	0.6	1.4	0.58	1.73	0.84	4.08	0.69	1.18	0.13	8.38	1.29	1.16	1.29	5.4	0.56	1.4	0.29	0.73	0.48	6.54
"njc71"	0	0	0.04	0	0	0	0.04	0	0	0	0	0	0	0.04	0	0	0	0	0	0.02	0.02	0	0	0	0.09	0	0	0.09	0	0.02	0	0.02	0	0	0	0	0	0	0	0.07	0	0.04	0	0	0.65	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0	0	0.11	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0.02	0.02	0	0.11	0	0.12	0.27	0.02	0.11	0.13	0	0.09	0.02
"njc72"	0	0	0	0	0	0.02	0	0	0	0	0.89	0	0.36	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc73"	0.07	0.02	0.4	0	0.02	0.18	0.04	0.09	0	0	0.22	0.24	0.09	0	0	0	0	0.04	0	0	0	0	0.49	0	0	0.09	0.02	0	0	0.02	0.02	0	0	0	0.27	0	0	0	0	0.02	0	0	4.07	0.04	0.38	0	0	0.04	0	0	0.02	0	0	0.13	0	0	0.02	0	0	0.02	0	0.16	0	0.09	0.02	0	0.76	0.11	0	0.6	0	0	0.16	0.04	0	0	0.36	0.02	0	0.49	0	0.07	0	0	0	0	0.04	0.04	0.09	0.02	0.04	0.2	0	0	0	0.02	0	0.04	0	0.04	0	0.04	0	0.04	0	0	0	0.02	0.62	0.02	0	0	0.09	0.07	0.02	0	1.18	0.07	0.24	0	0.09	0.01	0.13
"njc74"	22.63	22.44	37.98	34.65	3.46	14.59	11.41	2.23	24.85	22.62	13.22	18.65	15.45	9.74	12.39	16.84	38.76	12.96	1.31	12.6	22.83	17.59	16.54	17.18	19.31	13.16	1.93	19.6	27.49	26.44	20.34	21.25	0.76	14.34	17.24	0.44	0.98	7.76	4.97	13.41	3.13	21.51	12.51	9.3	9.42	27.67	14.56	10.01	9.2	16.58	13.32	21.05	25.74	10.17	11.11	2.56	8.51	10.85	25.29	14.09	10.16	17.04	24.98	27	8.71	5.96	26.32	12.9	1.22	18.44	8.16	10.37	16.33	9.48	24.41	25.19	31.82	11.37	12.87	8.6	5.48	22.55	25.18	29.3	4.82	26.58	12.27	15.32	18.92	6.76	19.98	7.94	25.33	2.58	12.26	23.78	1.67	5.16	23.23	8.19	9.32	13.49	2.82	27.72	12.29	10.53	17.81	15.36	9.38	23.19	6.68	17.63	13.98	20.77	16	13.73	10.29	5.31	30.19	13.31	11.02	18.71	10.58
"njc75"	0.07	0	0.04	0.04	0	0	0	0.02	0	0.02	0	0	0	0	0	0.02	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0	0.09	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0.02	0	0	0	0	0	0	0	0.07	0	0.93	0	0	0.03	0
"njc76"	0.07	0	0.04	0.04	0	0	0	0.02	0	0.02	0	0	0	0	0	0.02	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0	0.09	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0.02	0	0	0	0	0	0	0	0.07	0	0.93	0	0	0.03	0
"njc77"	0.07	0	0.04	0.04	0	0	0	0.02	0	0.02	0	0	0	0	0	0.02	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0	0.09	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0.02	0	0	0	0	0	0	0	0.07	0	0.93	0	0	0.03	0
"njc78"	0.07	0	0.04	0.04	0	0	0	0.02	0	0.02	0	0	0	0	0	0.02	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0	0.09	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0.02	0	0	0	0	0	0	0	0.07	0	0.93	0	0	0.03	0
"njc79"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0.01	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0
"njc80"	0.56	0.04	2.16	0.31	0.27	2.89	0.22	0.25	0	0.44	10.61	0.42	4.96	0.09	0.8	1.16	0.36	0.44	0.16	0.6	0.76	0.13	1	0.13	0.96	3.64	0.53	1.2	0.07	1.4	0.42	0.56	0.27	1.07	1.36	0.13	0.07	0.42	0.27	0.62	0.07	1.05	11.29	1.38	2.6	0.51	0.46	0.2	0.2	0.09	0.53	1.98	0.11	1.05	0	0.24	0.69	0.31	1.11	0.11	0.09	0.56	0.11	1.27	0.22	0.33	5.32	0.56	0.13	1.18	0.31	0.31	1.07	0.38	0.27	0.11	0.89	0.24	0.24	1.62	2.03	0.89	0.09	0.18	0.13	0.22	0.18	1.83	1.49	0.13	0.62	3.16	0.09	0.24	0.51	0.2	0.16	8.58	0.58	1.36	0.27	1.73	0.4	0.22	0.33	0	0.16	0.13	3.12	0.09	0.2	0.11	3.69	3.16	0.31	0.19	4.45	0.27	2.29	0.2	1.11	0.7	5.67
"njc81"	0.02	0.02	0.51	0	0	0	0	0.71	0.02	0.07	0.07	0	0.13	0	0.2	0.02	0.11	0	0	0	0	0	0	0	0.07	0.27	0.02	0	0	0.02	0.02	0.04	0	0	0	0	0	0	0	0	0	0.02	0.02	0	0.07	0	0	0.02	0	0.02	0	0.02	0.02	0	0	0	0	0.02	0.02	0	0.07	0	0.02	0.04	0	0.02	0.02	0	0	0	0.02	0	16.08	0	0	0	0	0.09	0.04	0.09	0.02	0.04	0	0	0	0	0	0.18	0	0	0	0.02	0	0	0	0	0	0.13	0.03	0.02	0	0.02	0	0	0	0	0.04	0.04	0.07	0	0	0.04	0.16	0	0	0	0	0	0.13	0	0	0.01	0
"njc82"	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0	0.04	0	0.02	0	0	0	0	0	0.04	0	0.02	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0
"njc83"	0.42	0.18	1.78	0.71	0.09	2.16	0.96	0.13	0	0.36	4.12	1.49	2.03	0.27	0.6	0.44	0	0.96	0.2	1.78	1.11	0.29	2.36	1.16	1.49	1.8	0.29	1.64	0.98	2.53	0.22	4.33	0.36	1.6	1.13	0.29	0.13	0	1.91	2.45	0.4	4.2	7.8	1.67	1.1	1.87	0.77	0.42	1.4	0.4	2.32	0.82	0.87	1.2	0.33	0.27	2.16	0.51	0.29	0.36	0.24	2.22	1.09	1.53	1	0.29	2.98	4.76	0.42	2.05	0.04	0.73	0.91	3.18	0.53	2.11	1.47	1.09	0.8	1.82	0.73	0.58	2.56	0.82	0.51	2.16	0.76	0.89	4.67	1.07	1.6	1.71	1	0.47	1.61	7.64	0.22	1.22	1.82	0.93	0.53	1.56	0.51	0.36	0.73	0.36	0.82	0.58	3.59	0.38	0.56	0.02	4.93	0.65	0.42	0.83	4.85	0.44	1.13	0.13	0.42	0.09	3.76
"njc84"	0.02	0.02	0.51	0	0	0	0	0.71	0.02	0.02	0	0	0.07	0	0.04	0.02	0.09	0	0	0	0.02	0	0	0	0.04	0.04	0.02	0	0	0.02	0.02	0.02	0	0	0	0	0	0	0	0	0	0.07	0	0	0.65	0	0.01	0	0	0.02	0	0	0.02	0	0	0	0	0.02	0.04	0	0.02	0	0	0.02	0	0	0.02	0	0	0	0.02	0	16.08	0	0	0	0	0.07	0.02	0.04	0.02	0	0	0	0	0	0	0.09	0	0	0	0.02	0	0	0	0	0	0.07	0.02	0	0	0.02	0	0	0	0	0	0.02	0.02	0	0	0.02	0.02	0	0	0	0.2	0	0.13	0	0	0	0
"njc85"	0.07	0	0.04	0.04	0	0	0	0.02	0	0.02	0	0	0	0	0	0.02	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0	0.09	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0.02	0	0	0	0	0	0	0	0.07	0	0.93	0	0	0.03	0
"njc86"	0.13	0.02	0.44	0.04	0.02	0.18	0.04	0.11	0	0.02	0.22	0.24	0.09	0	0	0.02	0.22	0.04	0	0	0	0	0.49	0	0	0.09	0.02	0	0	0.02	0.02	0	0	0	0.27	0	0	0.09	0	0.02	0	0	4.07	0.04	0.38	0	0	0.04	0	0	0.02	0	0	0.13	0	0	0.02	0	0	0.02	0	0.16	0	0.09	0.02	0.22	0.76	0.11	0	0.6	0.09	0	0.16	0.04	0	0	0.36	0.02	0	0.62	0	0.07	0	0	0	0	0.04	0.13	0.09	0.02	0.04	0.22	0	0	0	0.02	0	0.04	0	0.04	0	0.04	0	0.04	0.07	0	0	0.02	0.65	0.02	0	0	0.09	0.07	0.02	0	1.24	0.07	1.18	0	0.09	0.04	0.13
"njc87"	0	0	0.02	0	0	0	0.04	0	0	0	0	0	0	0.04	0	0	0	0	0	0.02	0	0	0	0	0.09	0	0	0.09	0	0.02	0	0.02	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0	0	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0.02	0.02	0	0.11	0	0.12	0.07	0.02	0.04	0.13	0	0.09	0.02
"njc88"	21.88	27.03	33.01	57.52	4.04	17.57	13.72	0.16	23.41	27.95	15.65	21.63	17.4	4.76	15.88	19.86	36.56	19.21	1.8	13.83	30.46	22.77	21.13	20.47	22.71	16.71	3.2	22.16	34.36	29.49	24.74	26.58	1.24	20.1	22.09	0.62	1.47	11.13	5.12	14.19	4.04	31.85	17.6	12.52	9.78	36.91	21.54	15.15	15.23	21.27	16.82	33.14	32.72	14.12	14.38	3.33	11.78	16.9	35.55	18.13	13.58	21.16	40.41	31.76	9.03	9.72	27.06	16.77	1.51	22.69	10.77	15.17	14.97	13.68	39.91	32.75	38.84	15.15	16.81	4.49	8.12	20.06	33.87	38.31	6.43	34.62	15.84	14.51	23.54	9.96	23.65	10.3	30.16	3.49	14.67	27.44	1.87	6.02	36.61	9.46	14.5	19.56	3.42	33.85	14.89	12.73	28.02	24.94	5.93	27.99	8.01	29.55	15.43	25.93	25.41	12.04	8	4.64	25.98	8.96	14.11	14.21	14.41
"njc89"	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc90"	0	0	0	0	0	0	0	1.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc91"	0	0	0.04	0.2	0	0.04	0	0	0	0	0.04	0.04	0.13	0	0	0	0.04	0.2	0.04	0.07	0.04	0	0.07	0.02	0.04	0.46	0.16	0	0.02	0.02	0	0.04	0	0.18	0.07	0.04	0	0.2	0	0	0	0.07	0	0.02	0.07	0	0.22	0.07	0.07	0	0.2	0.11	0.02	0.16	0	0	0.09	0.09	0.02	0.04	0	0.04	0.04	0	0.02	0.02	0	0.18	0	0.07	0.09	0.16	0	0.2	0.09	0.02	0.02	0.02	0	0.02	0.09	0.04	0.04	0	0.02	0.11	0.02	0.09	0.07	0	0.04	0.04	0.04	0	0.02	0.02	0	0.04	0.19	0.07	0.07	0.22	0	0	0.02	0	0.09	0.02	0.02	0.04	0.09	0.02	0.07	0.18	0.13	0.03	0.02	0.02	0.04	0.07	0.02	0.01	0.2
"njc92"	0.07	0	0.4	0	0	0.16	0.04	0.09	0	0	0.11	0.24	0.02	0	0	0	0	0.04	0	0	0.02	0.02	0.42	0	0	0.03	0	0	0	0	0.02	0	0	0	0.29	0	0	0.01	0	0	0	0	4.09	0.04	0.36	0	0.01	0.04	0	0	0.02	0	0	0.11	0	0	0	0.02	0	0	0	0.13	0	0.04	0	0	0.42	0.11	0	0.53	0	0	0.11	0.09	0	0	0.33	0	0	0.44	0	0.07	0	0	0	0.02	0	0.07	0.09	0	0.02	0.11	0	0	0	0	0	0.07	0	0.04	0.02	0.02	0	0	0	0	0	0	0.69	0	0	0	0	0.02	0.02	0	1.11	0.07	0.24	0	0.13	0	0
"njc93"	0	0	0.04	0.2	0	0.04	0	0	0	0	0.04	0.04	0.13	0	0	0	0.04	0.2	0.04	0.07	0.04	0	0.07	0.02	0.04	0.46	0.16	0	0.02	0.02	0	0.04	0	0.18	0.07	0.04	0	0.2	0	0	0	0.07	0	0.02	0.07	0	0.22	0.07	0.07	0	0.2	0.11	0.02	0.16	0	0	0.09	0.09	0.02	0.04	0	0.04	0.04	0	0.02	0.02	0	0.18	0	0.07	0.09	0.16	0	0.2	0.09	0.02	0.02	0.02	0	0.02	0.09	0.04	0.04	0	0.02	0.11	0.02	0.09	0.07	0	0.04	0.04	0.04	0	0.02	0.02	0	0.04	0.19	0.07	0.07	0.22	0	0	0.02	0	0.09	0.02	0.02	0.04	0.09	0.02	0.07	0.18	0.13	0.03	0.02	0.02	0.04	0.07	0.02	0.01	0.2
"njc94"	0.07	0.02	0.42	0	0.02	0.2	0.04	0.09	0	0	1.14	0.24	0.45	0	0.07	0	0	0.07	0	0	0.02	0.02	0.51	0	0.04	0.12	0.02	0.02	0	0.02	0.04	0	0	0.04	0.31	0	0	0.01	0.02	0.04	0	0.07	4.18	0.07	0.38	0	0.03	0.07	0.04	0.02	0.02	0	0	0.13	0	0	0.09	0.07	0	0.02	0	0.16	0	0.09	0.02	0	0.78	0.2	0	0.6	0	0.02	0.16	0.11	0	0	0.36	0.02	0	0.53	0.04	0.07	0.02	0	0	0.04	0.04	0.09	0.11	0.07	0.07	0.27	0	0	0	0.02	0	0.11	0.04	0.09	0.04	0.09	0	0.04	0	0	0.04	0.07	0.71	0.02	0.02	0	0.09	0.07	0.04	0.02	1.29	0.07	0.24	0	0.13	0.01	0.16
"njc95"	0	0	0.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47	0	0	0	0
"njc96"	0.02	0.02	0.49	0	0	0	0	2.01	0	0.02	0	0	0.07	0	0.04	0	0.09	0	0	0	0	0	0	0	0.04	0.03	0.02	0	0	0.02	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0	0	0.02	0.02	0	0.02	0	0	0.02	0	0	0.02	0	0	0	0.02	0	16.08	0	0	0	0	0.02	0.02	0	0.02	0	0	0	0	0	0	0.09	0	0	0	0.02	0	0	0	0	0	0.07	0.01	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0.02	0.02	0	0	0	0	0	0.07	0	0	0	0
"njc97"	0.07	0	0.89	0.07	0.02	0	0.02	0.02	0.02	0.02	0	0	0	0	0.04	0.04	0.24	0	0	0	0.02	0	0	0	0	0.01	0	0	0	0	0	0	0	0.02	0	0	0	0.1	0	0.02	0	0.07	0.02	0	0.67	0	0.01	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0.22	0.13	0	0	0	0.09	0	0.04	0	0	0	0	0.04	0	0.22	0	0	0	0	0	0	0.02	0.11	0	0.02	0	0.02	0	0	0	0	0	0	0.01	0	0	0	0	0	0.07	0	0	0.02	0.04	0	0.02	0	0	0	0	0	0.27	0.04	1.47	0	0	0.03	0
"njc98"	0.07	0	0.87	0.07	0.02	0	0.02	0.02	0	0.02	0	0	0	0	0	0.02	0.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0.13	0	0	0	0.09	0	0.04	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0.02	0.09	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0.02	0	0	0	0	0	0	0	0.07	0.04	1.4	0	0	0.03	0
"njc99"	0.27	0.16	2.02	0.76	0.07	0.22	0.96	0.13	0	0.38	2.7	1.49	1.21	0.27	0.56	0.04	0.22	0.96	0.18	1.76	0.87	0.29	2.27	1.13	1.47	0.89	0.18	1.62	0.98	2.42	0.11	4.27	0.18	1.36	1.13	0.22	0.11	0.09	1.91	2.29	0.4	4.03	7.07	1.18	1.01	1.87	0.77	0.4	1.4	0.4	2.32	0.8	0.87	1.18	0.33	0.27	2.09	0.49	0.29	0.33	0.24	2.2	1.09	1.44	0.96	0.49	2.23	4.74	0.38	1.94	0.11	0.71	0.82	3.18	0.53	2.11	1.42	1.07	0.8	1.36	0.73	0.49	2.56	0.82	0.49	2.16	0.71	0.76	4.67	1.05	1.54	0.6	1	0.33	1.56	7.62	0.18	0.8	1.81	0.76	0.51	1.38	0.36	0.31	0.8	0.36	0.82	0.53	2.41	0.36	0.56	0.02	4.71	0.53	0.42	0.83	2.96	0.44	2.11	0.13	0.4	0.03	1.11
"njc100"	0.07	0.02	0.4	0	0.02	0.18	0.04	0.09	0	0	0.22	0.24	0.09	0	0	0	0	0.04	0	0	0	0	0.49	0	0	0.1	0.02	0	0	0.02	0.02	0	0	0	0.27	0	0	0.01	0	0.02	0	0	4.07	0.04	0.38	0	0.02	0.04	0	0	0.02	0	0	0.13	0	0	0.02	0	0	0.02	0	0.18	0	0.09	0.02	0	0.76	0.13	0	0.6	0	0	0.16	0.07	0	0	0.36	0.02	0	0.49	0	0.07	0	0	0	0	0.04	0.07	0.09	0.02	0.04	0.22	0	0	0	0.02	0	0.04	0.01	0.07	0	0.07	0	0.04	0	0	0	0.02	0.62	0.02	0.02	0	0.09	0.07	0.02	0	1.18	0.07	0.24	0	0.09	0.01	0.13
"njc101"	0.07	0	0.07	0.04	0	0	0.04	1.32	0	0.02	0	0	0	0.04	0	0.02	0.22	0	0	0.02	0	0	0	0	0.09	0	0	0.09	0	0.02	0	0.02	0	0	0	0	0	0.09	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0.22	0	0	0	0	0.09	0.02	0	0	0	0	0.02	0	0	0.2	0.02	0	0	0	0	0	0	0.09	0	0	0	0.02	0	0	0.02	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0.13	0	0.02	0.02	0	0.11	0	0.12	0.13	0.02	0.98	0.13	0	0.12	0.02
"njc102"	0	0	0.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47	0	0	0	0
