"ID"	"Ginger_2"	"Padme_5"	"Padme_6"	"Ginger_7"	"Padme_7"	"Charles_9"	"Franc_9"	"Grogu_9"	"Henry_9"	"Ivy_9"	"Buddy_11"	"Joans_11"	"Padme_11"	"Ginger_14"	"Buddy_16"	"Buddy_17"	"Ivy_17"	"Padme_17"	"Buddy_18"	"Ginger_18"	"Ivy_18"	"Franc_19"	"Ivy_19"	"Ginger_20"	"Buddy_21"	"Joans_21"	"Franc_22"	"Grogu_22"	"Henry_22"	"Joans_22"	"Marshmallow_22"	"Franc_24"	"Ginger_24"	"Henry_24"	"Ivy_24"	"Marshmallow_24"	"Henry_25"	"Ginger_29"	"Henry_29"	"Joans_29"	"Ginger_36"	"Grogu_36"	"Henry_36"	"Franc_37"	"Grogu_37"	"Grogu_41"	"Joans_41"	"Marshmallow_41"	"Ginger_42"	"Grogu_42"	"Henry_42"	"Ivy_42"	"Buddy_44"	"Franc_44"	"Ginger_44"	"Ivy_44"	"Joans_44"	"Marshmallow_44"	"Buddy_45"	"Franc_45"	"Grogu_45"	"Henry_45"	"Ivy_45"	"Joans_45"	"Marshmallow_45"	"Buddy_46"	"Charles_46"	"Ivy_46"	"Joans_46"	"Marshmallow_46"	"Franc_47"	"Ginger_47"	"Ivy_47"	"Marshmallow_47"	"Buddy_48"	"Charles_48"	"Franc_48"	"Grogu_48"	"Ivy_48"	"Joans_48"	"Marshmallow_48"	"Charles_49"	"Franc_49"	"Ginger_49"	"Henry_49"	"Ivy_49"	"Joans_49"	"Marshmallow_49"	"Buddy_50"	"Charles_50"	"Franc_50"	"Ginger_50"	"Grogu_50"	"Ivy_50"	"Joans_50"	"Charles_51"	"Franc_51"	"Joans_51"	"Buddy_52"	"Charles_52"	"Ginger_52"	"Grogu_52"	"Marshmallow_52"	"Franc_53"	"Marshmallow_53"	"Charles_55"	"Ginger_55"	"Ivy_55"	"Buddy_56"	"Franc_56"	"Grogu_56"	"Joans_56"	"Buddy_57"	"Joans_57"	"Ginger_58"	"Henry_59"	"Joans_60"	"Marshmallow_60"	"Joans_62"	"Henry_66"	"Ivy_67"	"Franc_68"	"Grogu_70"
"njc66"	0.04	0.11	0.13	0.12	0.27	0.11	0.13	0	0.09	0.02	0	0	0.04	0	0	0	0.04	1.29	0	0	0	0	0	0	0	0	0	0	0.02	0.02	0	0	0	0.09	0	0	0.09	0	0.02	0	0.02	0	0	0	0	0	0	0	0.07	0	0.04	0	0	0.65	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0.02	0.02	0	0.11	0	0.02
"njc67"	0	0.02	0.07	0.01	0.02	0.02	0.04	0.07	0	0.09	0.02	0.04	0	0.07	0	0	0	1.29	0	0	0.09	0.04	0.13	0.02	0.02	0	0.04	0	0	0.07	0.09	0.04	0.04	0.09	0.09	0.07	0.07	0	0.02	0.02	0.07	0.02	0.07	0.13	0.02	0.02	0.1	0	0.07	0.07	0.02	0.09	0.02	0.02	0	0.11	0.02	0.07	0	0.04	0	0	0.02	0.02	0.07	0.04	0.02	0.07	0.07	0.11	0	0	0	0.09	0.02	0.04	0.04	0.02	0.22	0.11	0.07	0	0.18	0.04	0.04	0.02	0	0.16	0.02	0.04	0.11	0.02	0.04	0.2	0	0.04	0.11	0.02	0.04	0.04	0	0.04	0.04	0.02	0	0	0.03	0.18	0.09	0.11	0	0	0	0	0.09	0	0.02	0.02	0	0.02	0.02	0.07	0
"njc68"	56.9	47.73	46.13	57.54	53.17	40.49	69.88	2.53	31.67	18.07	19.28	7.88	9.19	0.33	0.25	5.29	11.74	10.57	6.51	0.49	2.01	8.73	1.12	1.02	0.69	0.27	1.91	0.13	9.16	13.86	0.02	4.78	0.09	10.6	1.6	0.36	24.64	0.09	9.58	0.29	5.49	0.07	1.89	1.33	0.04	0.02	9.83	0.27	22.95	0.73	0.8	4.38	0.69	2.36	0.53	1.99	0.18	0.73	0.09	3.72	2.22	0.13	1.18	0	0.16	0.6	0.29	0.82	0.07	0.38	0.51	7.07	0.89	18.74	0.09	2.29	0.49	0.07	0.67	1.82	14.42	16.62	0.38	0.31	0.27	3.09	0.13	4.16	30.57	0.69	0.09	0.22	0.07	0.2	0.07	1.33	1.44	0.04	0.58	1.67	0.13	0.07	10.17	0.16	0.04	8.21	0.58	0.31	38.29	0.71	0.13	0.02	0.29	27.22	0.22	0.16	7.16	28.67	0.84	3.38	15.62	7.22	11.02
"njc69"	0	1.07	1.81	0.01	2.98	0.69	0.04	0.13	0.09	2.76	0.29	0.02	1	0.13	0.02	2.11	0.07	0.11	0	0	1.54	0.24	0.94	0.04	0.42	0.07	0.16	0.02	0.07	0.29	0	0.51	0.02	0.07	1.26	0.2	0.02	0.02	0.13	0.11	0.09	0.18	0.36	0.31	0.09	0.02	0.14	0.04	0.16	0	0.24	4.73	0.51	0.54	0	0.18	0.09	0.04	0	0.16	0.11	0.02	0.2	0	0	0.13	0.07	0.04	0.04	0	0.22	0.02	0.13	0.02	0.02	1.29	0.24	0.04	0.65	0.07	0.13	0.25	0.16	0.09	0.02	0.38	0.04	0.02	0.04	0.18	0.04	0	0.02	0.11	0.07	0.36	0.11	0.02	0.09	1.2	0.04	0.13	0.07	0.04	0.04	0.44	0.18	0.24	0.04	0.31	0.16	0.04	0	0	0.07	0.04	0.07	0.09	0.02	0.27	0.27	0.11	0.07
"njc70"	0.4	2.16	4.06	1.27	5.4	1.4	0.29	0.71	0.49	6.53	0.71	0.36	2.76	1.38	2.37	2.98	1.16	0.85	0.02	1.02	5.82	1.78	2.95	2	1.09	0.13	1.33	0.33	3.73	1.62	1.16	3.11	1.58	3.8	2.65	0.64	3.6	2.6	4.02	0.69	5.93	0.47	2.87	1.93	0.42	0.22	0.27	4.63	4.03	0.73	6.31	8.16	2.29	1.35	3.78	1.35	0.89	1.89	0.91	3.23	3.43	2.22	1.61	0.73	0.44	3.6	1.2	0.47	0.8	0.6	2.8	1.85	1.87	1.89	0.53	4.85	6.16	0.62	2.4	0.98	1.38	17.4	4.27	1.04	3.6	1.6	1.58	1.07	1.36	1.13	2.98	1.69	0.69	2.64	1.53	1.87	5.69	1.73	2.36	3.31	2.33	0.78	3.46	9.09	0.29	2.18	3.01	1.8	0.76	2.6	0.84	0.62	1.4	0.58	1.76	0.82	0.69	1.18	0.13	8.36	1.29	1.16	0.56
"njc71"	0.04	0.11	0.13	0.12	0.27	0.11	0.13	0.02	0.09	0.02	0	0	0.04	0	0	0	0.04	0	0	0	0	0.04	0	0	0	0	0	0	0.02	0.02	0	0	0	0.09	0	0	0.09	0	0.02	0	0.02	0	0	0	0	0	0	0	0.07	0	0.04	0	0	0.65	0	0.01	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0.02	0.02	0	0.11	0	0.02
"njc72"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.89	0	0.36	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc73"	0	0.49	0.62	0	1.18	0.24	0	0.09	0.01	0.13	0.07	0.02	0.38	0	0.02	0.18	0.04	0.09	0	0	0.22	0.24	0.09	0	0	0	0.04	0	0	0	0	0.49	0	0	0.09	0.02	0	0	0.02	0.02	0	0	0	0.27	0	0	0	0	0.02	0	0	4.07	0.04	0.38	0	0.01	0.04	0	0	0.02	0	0	0.13	0	0	0.02	0	0	0.02	0	0.16	0	0.09	0	0	0.76	0.11	0	0.6	0	0	0.16	0.04	0	0	0.36	0.02	0	0	0.07	0	0	0	0	0.04	0.07	0.09	0.02	0.04	0.2	0	0	0	0.02	0	0.04	0	0.04	0	0.04	0	0.04	0	0	0	0.02	0.02	0	0	0.09	0.07	0.02	0.07
"njc74"	9.74	8.6	9.38	13.72	10.29	30.18	13.29	11	18.71	10.58	22.63	22.44	37.98	34.65	3.46	14.59	11.38	2.23	24.83	22.61	13.22	18.64	15.45	12.42	16.85	38.76	12.96	1.31	12.58	22.82	17.59	16.54	17.18	19.31	13.15	1.93	19.57	27.49	26.44	20.34	21.25	0.76	14.34	17.27	0.44	0.98	7.75	4.94	13.41	3.13	21.5	12.51	9.3	9.42	27.67	14.55	10.03	9.2	16.58	13.32	21.07	25.74	10.17	11.11	2.56	8.51	10.88	25.27	14.09	10.16	17.04	24.98	27	8.71	5.96	26.32	12.87	1.22	18.44	8.17	10.37	16.33	9.48	24.41	25.19	31.82	11.37	12.87	5.47	22.54	25.17	29.3	4.82	26.58	12.27	15.31	18.91	6.76	19.98	7.94	25.33	2.58	12.26	23.78	1.67	5.16	23.23	8.19	9.32	13.5	2.82	27.72	12.29	10.53	17.82	15.36	23.19	6.68	17.63	13.98	20.76	16	5.31
"njc75"	0	0.13	0.02	0	0.07	0.93	0	0	0.03	0	0.07	0	0.04	0.04	0	0	0	0.02	0	0.02	0	0	0	0	0.02	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0
"njc76"	0	0.13	0.02	0	0.07	0.93	0	0	0.03	0	0.07	0	0.04	0.04	0	0	0	0.02	0	0.02	0	0	0	0	0.02	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0
"njc77"	0	0.13	0.02	0	0.07	0.93	0	0	0.03	0	0.07	0	0.04	0.04	0	0	0	0.02	0	0.02	0	0	0	0	0.02	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0
"njc78"	0	0.13	0.02	0	0.07	0.93	0	0	0.03	0	0.07	0	0.04	0.04	0	0	0	0.02	0	0.02	0	0	0	0	0.02	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0
"njc79"	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.02	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc80"	0.07	1.62	3.08	0.18	4.45	2.31	0.2	1.11	0.7	5.65	0.56	0.04	2.14	0.31	0.27	2.89	0.22	0.25	0	0.44	10.61	0.4	4.94	0.78	1.16	0.38	0.47	0.16	0.58	0.76	0.13	1	0.13	0.96	3.64	0.53	1.2	0.07	1.4	0.42	0.56	0.24	1.07	1.38	0.13	0.07	0.42	0.29	0.62	0.07	1.07	11.29	1.36	2.6	0.53	0.47	0.18	0.2	0.09	0.53	1.98	0.11	1.05	0	0.24	0.69	0.33	1.09	0.11	0.07	0.53	0.11	1.27	0.18	0.31	5.32	0.53	0.13	1.16	0.31	0.31	1.07	0.38	0.27	0.11	0.89	0.24	0.24	2	0.87	0.09	0.18	0.13	0.22	0.18	1.85	1.49	0.11	0.62	3.11	0.11	0.24	0.51	0.2	0.13	8.57	0.56	1.36	0.29	1.71	0.38	0.22	0.33	0	0.18	0.11	0.09	0.2	0.11	3.67	3.16	0.31	0.27
"njc81"	0	0.09	0.07	0.01	0	0.13	0	0	0	0	0.02	0.02	0.51	0	0	0	0	0.71	0	0.07	0.07	0	0.13	0.2	0.02	0.11	0	0	0	0	0	0	0	0.07	0.27	0.02	0	0	0.02	0.02	0.04	0	0	0	0	0	0	0	0.02	0	0.02	0.02	0	0.07	0	0	0.04	0	0.02	0	0.02	0.02	0	0	0	0	0.02	0.02	0	0.07	0	0.02	0.04	0	0	0.02	0	0	0	0.04	0	16.08	0	0	0	0	0.09	0.04	0	0.07	0	0	0	0	0	0.18	0	0	0	0.02	0	0	0	0	0	0.13	0.03	0.02	0	0.02	0	0.02	0	0	0.04	0.04	0	0	0.04	0.16	0	0	0
"njc82"	0	0.04	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0	0.02	0.02	0	0	0	0	0	0.04	0	0.02	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0
"njc83"	0.27	1.82	3.59	0.83	4.85	1.13	0.13	0.42	0.09	3.76	0.42	0.18	1.76	0.71	0.09	2.16	0.96	0.13	0	0.36	4.12	1.49	2.03	0.6	0.45	0	0.96	0.2	1.78	1.11	0.29	2.36	1.16	1.49	1.8	0.29	1.65	0.98	2.53	0.22	4.33	0.36	1.6	1.13	0.29	0.13	0	1.94	2.45	0.4	4.2	7.8	1.67	1.1	1.87	0.78	0.42	1.4	0.4	2.32	0.82	0.87	1.2	0.33	0.27	2.16	0.51	0.29	0.36	0.24	2.22	1.09	1.53	0.98	0.27	2.98	4.76	0.42	2.05	0.04	0.73	0.91	3.18	0.53	2.11	1.47	1.09	0.8	0.73	0.58	2.56	0.82	0.51	2.16	0.76	0.91	4.67	1.07	1.6	1.71	1	0.47	1.61	7.64	0.22	1.22	1.81	0.93	0.53	1.56	0.51	0.36	0.73	0.36	0.82	0.56	0.38	0.56	0.02	4.93	0.65	0.42	0.44
"njc84"	0	0.04	0.02	0	0.2	0.13	0	0	0	0	0.02	0.02	0.51	0	0	0	0	0.71	0	0.02	0	0	0.07	0.04	0.02	0.09	0	0	0	0.02	0	0	0	0.04	0.04	0.02	0	0	0.02	0.02	0.02	0	0	0	0	0	0	0	0	0	0.07	0	0	0.65	0	0.01	0.02	0	0.02	0	0	0.02	0	0	0	0	0.02	0.02	0	0.02	0	0	0.02	0	0	0.02	0	0	0	0.02	0	16.08	0	0	0	0	0.07	0.02	0	0	0	0	0	0	0	0.09	0	0	0	0.02	0	0	0	0	0	0.07	0.02	0	0	0.02	0	0.02	0	0	0	0.02	0	0	0.02	0.02	0	0	0
"njc85"	0	0.13	0.02	0	0.07	0.93	0	0	0.03	0	0.07	0	0.04	0.04	0	0	0	0.02	0	0.02	0	0	0	0	0.02	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0
"njc86"	0	0.62	0.65	0	1.24	1.18	0	0.09	0.04	0.13	0.13	0.02	0.42	0.04	0.02	0.18	0.04	0.11	0	0.02	0.22	0.24	0.09	0	0.02	0.22	0.04	0	0	0	0	0.49	0	0	0.09	0.02	0	0	0.02	0.02	0	0	0	0.27	0	0	0.09	0	0.02	0	0	4.07	0.04	0.38	0	0.01	0.04	0	0	0.02	0	0	0.13	0	0	0.02	0	0	0.02	0	0.16	0	0.09	0	0.22	0.76	0.11	0	0.6	0.09	0	0.16	0.04	0	0	0.36	0.02	0	0	0.07	0	0	0	0	0.04	0.16	0.09	0.02	0.04	0.22	0	0	0	0.02	0	0.04	0	0.04	0	0.04	0	0.04	0.07	0	0	0.02	0.02	0	0	0.09	0.07	0.02	0.07
"njc87"	0.04	0.07	0.11	0.12	0.07	0.04	0.13	0	0.09	0.02	0	0	0.02	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.09	0	0	0.09	0	0.02	0	0.02	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0.02	0.02	0	0.11	0	0.02
"njc88"	4.76	4.49	5.93	12.04	8	25.97	8.96	14.09	14.21	14.4	21.88	27.03	33	57.52	4.04	17.57	13.72	0.16	23.41	27.94	15.65	21.6	17.4	15.89	19.88	36.56	19.23	1.8	13.83	30.45	22.77	21.13	20.47	22.71	16.7	3.2	22.17	34.36	29.49	24.74	26.58	1.24	20.1	22.09	0.62	1.47	11.13	5.14	14.19	4.04	31.84	17.6	12.52	9.78	36.94	21.55	15.17	15.23	21.27	16.82	33.17	32.72	14.12	14.38	3.33	11.78	16.91	35.55	18.13	13.58	21.16	40.41	31.76	9.03	9.7	27.06	16.76	1.51	22.71	10.77	15.17	14.97	13.66	39.91	32.75	38.84	15.15	16.81	8.12	20.05	33.86	38.31	6.43	34.62	15.84	14.51	23.53	9.96	23.65	10.3	30.16	3.49	14.67	27.44	1.87	6.03	36.6	9.46	14.53	19.57	3.4	33.85	14.89	12.73	28.02	24.92	27.99	8.01	29.55	15.42	25.92	25.41	4.64
"njc89"	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc90"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc91"	0	0.02	0	0.02	0.02	0.04	0.07	0.02	0.02	0.2	0	0	0.04	0.2	0	0.04	0.02	0	0	0	0.04	0.04	0.11	0	0	0.04	0.2	0.04	0.07	0.04	0	0.07	0.02	0.04	0.46	0.16	0	0.02	0.02	0	0.04	0	0.18	0.07	0.04	0	0.2	0.02	0	0	0.09	0	0	0.07	0	0.22	0.07	0.07	0	0.2	0.11	0.02	0.16	0	0	0.09	0.09	0.04	0.04	0	0.04	0.04	0	0.02	0.02	0	0.18	0	0.04	0.09	0.16	0	0.2	0.09	0.02	0.02	0.02	0	0.09	0.04	0.04	0	0.02	0.11	0.02	0.07	0.04	0	0.04	0.02	0.04	0	0.02	0.02	0	0.04	0.19	0.07	0.07	0.22	0	0	0.02	0	0.11	0.02	0.04	0.09	0.02	0.04	0.18	0.13	0.02
"njc92"	0	0.44	0.69	0	1.11	0.24	0	0.13	0	0	0.07	0	0.4	0	0	0.16	0.04	0.09	0	0	0.11	0.24	0.02	0	0	0	0.04	0	0	0.02	0.02	0.42	0	0	0.03	0	0	0	0	0.02	0	0	0	0.29	0	0	0	0	0	0	0	4.09	0.04	0.36	0	0.02	0.04	0	0	0.02	0	0	0.11	0	0	0	0.02	0	0	0	0.13	0	0.04	0	0	0.42	0.11	0	0.56	0	0	0.11	0.07	0	0	0.33	0	0	0	0.07	0	0	0	0.02	0	0.04	0.09	0	0.02	0.11	0	0	0	0	0	0.07	0	0.04	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0.02	0.02	0.07
"njc93"	0	0.02	0	0.02	0.02	0.04	0.07	0.02	0.02	0.2	0	0	0.04	0.2	0	0.04	0.02	0	0	0	0.04	0.04	0.11	0	0	0.04	0.2	0.04	0.07	0.04	0	0.07	0.02	0.04	0.46	0.16	0	0.02	0.02	0	0.04	0	0.18	0.07	0.04	0	0.2	0.02	0	0	0.09	0	0	0.07	0	0.22	0.07	0.07	0	0.2	0.11	0.02	0.16	0	0	0.09	0.09	0.04	0.04	0	0.04	0.04	0	0.02	0.02	0	0.18	0	0.04	0.09	0.16	0	0.2	0.09	0.02	0.02	0.02	0	0.09	0.04	0.04	0	0.02	0.11	0.02	0.07	0.04	0	0.04	0.02	0.04	0	0.02	0.02	0	0.04	0.19	0.07	0.07	0.22	0	0	0.02	0	0.11	0.02	0.04	0.09	0.02	0.04	0.18	0.13	0.02
"njc94"	0	0.53	0.71	0.02	1.29	0.24	0	0.13	0.01	0.16	0.07	0.02	0.4	0	0.02	0.2	0.04	0.09	0	0	1.14	0.24	0.45	0.07	0	0	0.07	0	0	0.02	0.02	0.51	0	0.04	0.12	0.02	0.02	0	0.02	0.04	0	0	0.04	0.31	0	0	0	0.02	0.04	0	0.07	4.18	0.07	0.38	0	0.04	0.07	0.04	0.02	0.02	0	0	0.13	0	0	0.09	0.07	0	0.02	0	0.16	0	0.09	0.02	0	0.78	0.2	0	0.62	0	0.02	0.16	0.09	0	0	0.36	0.02	0	0.07	0.07	0.02	0	0	0.04	0.04	0.09	0.11	0.07	0.07	0.27	0	0	0	0.02	0	0.11	0.04	0.09	0.04	0.09	0	0.04	0	0	0.04	0.07	0.02	0.02	0	0.09	0.07	0.04	0.07
"njc95"	0	0	0	0	0	0.47	0	0	0	0	0	0	0.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc96"	0	0	0	0	0	0.07	0	0	0	0	0.02	0.02	0.49	0	0	0	0	2.01	0	0.02	0	0	0.07	0.04	0	0.09	0	0	0	0	0	0	0	0.04	0.03	0.02	0	0	0.02	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0	0	0.02	0.02	0	0.02	0	0	0.02	0	0	0.02	0	0	0	0.02	0	16.08	0	0	0	0	0.02	0.02	0	0	0	0	0	0	0	0.09	0	0	0	0.02	0	0	0	0	0	0.07	0.01	0	0	0.02	0	0.02	0	0	0	0.02	0	0	0.02	0.02	0	0	0
"njc97"	0	0.22	0.04	0.01	0.27	1.47	0	0	0.03	0	0.07	0	0.89	0.07	0.02	0	0.02	0.02	0	0.02	0	0	0	0.04	0.04	0.24	0	0	0	0.02	0	0	0	0	0.01	0	0	0	0	0	0	0	0.02	0	0	0	0.1	0	0.02	0	0.07	0.02	0	0.67	0	0.01	0.02	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0.22	0.13	0	0	0	0.09	0	0.04	0	0	0	0	0.04	0	0.02	0	0	0	0	0	0.02	0.11	0	0.02	0	0.02	0	0	0	0	0	0	0.01	0	0	0	0	0	0.09	0	0	0.02	0	0.02	0	0	0	0	0.04
"njc98"	0	0.13	0.02	0.01	0.07	1.4	0	0	0.03	0	0.07	0	0.87	0.07	0.02	0	0.02	0.02	0	0.02	0	0	0	0	0.02	0.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0.13	0	0	0	0.09	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.09	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0.04
"njc99"	0.27	1.36	2.41	0.83	2.96	2.11	0.13	0.4	0.03	1.11	0.27	0.16	2.02	0.76	0.07	0.22	0.96	0.13	0	0.38	2.7	1.49	1.21	0.56	0.04	0.22	0.96	0.18	1.76	0.87	0.29	2.27	1.13	1.47	0.89	0.18	1.62	0.98	2.42	0.11	4.27	0.18	1.36	1.13	0.22	0.11	0.09	1.91	2.29	0.4	4.02	7.07	1.18	1.01	1.87	0.78	0.4	1.4	0.4	2.32	0.8	0.87	1.18	0.33	0.27	2.09	0.49	0.29	0.33	0.24	2.2	1.09	1.44	0.96	0.49	2.23	4.74	0.38	1.94	0.11	0.71	0.82	3.18	0.53	2.11	1.42	1.07	0.8	0.73	0.49	2.56	0.82	0.49	2.16	0.71	0.76	4.67	1.04	1.54	0.6	1	0.33	1.56	7.62	0.18	0.8	1.81	0.76	0.51	1.38	0.36	0.31	0.8	0.36	0.82	0.53	0.36	0.56	0.02	4.71	0.53	0.42	0.44
"njc100"	0	0.49	0.62	0	1.18	0.24	0	0.09	0.01	0.13	0.07	0.02	0.38	0	0.02	0.18	0.04	0.09	0	0	0.22	0.24	0.09	0	0	0	0.04	0	0	0	0	0.49	0	0	0.1	0.02	0	0	0.02	0.02	0	0	0	0.27	0	0	0.01	0	0.02	0	0	4.07	0.04	0.38	0	0.02	0.04	0	0	0.02	0	0	0.13	0	0	0.02	0	0	0.02	0	0.18	0	0.09	0	0	0.76	0.13	0	0.6	0	0	0.16	0.07	0	0	0.36	0.02	0	0	0.07	0	0	0	0	0.04	0.09	0.09	0.02	0.04	0.22	0	0	0	0.02	0	0.04	0	0.07	0	0.07	0	0.04	0	0	0	0.02	0.02	0.02	0	0.09	0.07	0.02	0.07
