"","Hera_1","Wolverine_1","Hamlet_11","Hera_11","JarJarBinks_11","Hera_14","Iris_14","Kubo_14","Wolverine_14","JarJarBinks_15","Kubo_15","Iris_17","Kubo_17","Lambchop_17","Wolverine_17","Hamlet_18","Hera_18","Iris_18","JarJarBinks_18","Kubo_18","Lambchop_18","Wolverine_18","Ophelia_19","Wolverine_19","Goose_20","Hera_20","Iris_20","Ophelia_20","Hamlet_21","JarJarBinks_21","Korra_21","Goose_22","Hamlet_22","Hera_22","Iris_22","Kubo_22","Hamlet_23","Iris_23","Korra_23","Hera_24","Kubo_24","Ophelia_24","Wolverine_24","Kubo_25","JarJarBinks_29","Korra_29","JarJarBinks_3","Kubo_30","Hamlet_31","JarJarBinks_32","Goose_37","Hera_37","Kubo_37","Lambchop_37","Ophelia_37","Wolverine_37","Goose_4","Hamlet_41","Hera_41","Goose_42","Lambchop_42","Ophelia_43","Goose_44","Iris_44","Lambchop_44","Hamlet_45","Hera_45","JarJarBinks_45","Korra_45","Ophelia_45","Hamlet_46","Iris_46","Lambchop_46","Hamlet_48","Hera_48","Korra_48","Kubo_48","Lambchop_48","Ophelia_48","Wolverine_48","Iris_49","JarJarBinks_49","Kubo_49","Ophelia_49","Wolverine_49","JarJarBinks_50","Korra_50","Lambchop_50","Ophelia_50","Wolverine_50","Lambchop_51","Goose_52","JarJarBinks_52","Kubo_52","Kubo_53","Iris_55","Lambchop_55","Ophelia_55","Ophelia_57","Wolverine_57","Goose_58","Wolverine_58","Goose_59","Hamlet_59","Iris_59","Ophelia_59","Korra_6","Iris_60","Wolverine_60","Hera_67","JarJarBinks_68","Hera_7","Iris_7","Korra_9"
"Kubo_15",16.4099999250649,17.5057034431358,16.0622535843653,15.2850490390341,8.46832819515377,16.2244289906917,22.1110478342056,10.223814964637,21.1054080190617,15.2167392537119,0,21.5297088706675,11.4051400266898,22.9884322426467,17.3823981643449,16.5316660561455,18.1595133469326,22.510677784024,16.4737249817092,15.0391941275775,25.2652901674064,16.8552135269146,17.1531802947301,21.7616610875005,20.7092610582344,17.7819039677927,20.3721805866284,16.0578004984412,16.1145635318408,17.5291450724233,16.3245455127371,17.5385930526723,17.0895272551022,22.7305138411697,21.5237928177114,12.9333605422136,16.3248404715998,22.3630269451541,16.658074197873,17.8354635366401,15.8932776684164,17.8880040154996,17.3552683502914,16.2699211800433,15.744801035556,16.1071265278684,17.2736246334777,14.8515483002707,17.9876605855113,20.0982603511218,19.2093826379296,18.5680644227263,15.1173363588207,19.6694623429018,15.7688619484295,18.6356649037495,33.289837896897,17.1786297425475,15.3775270769143,20.9553839255574,20.1093646622617,15.5386324942167,20.4719556706053,22.6077878758655,20.6526829269005,19.0870182375826,18.9737569053922,20.2808306638051,18.4133974839847,16.8133401927975,18.1555948947996,22.5769220657397,20.1885861053055,17.114801160409,15.7490241283486,17.0256060875208,17.4430478976811,21.175079107151,18.3445361133518,18.6616634646215,22.6765077773558,19.0349413728514,16.6294375020585,17.2842533513827,19.7492858970895,19.9445856637108,17.8747759515364,21.209664444651,18.9810642262107,17.2961682271073,20.9052973381349,21.9907460407635,18.4712894676828,16.3808115715571,16.7416133664667,20.8902611535815,19.2615294426756,17.7010298757543,17.4108135107566,15.939153124086,21.2678296623508,16.2079555985761,19.5771179773753,14.1131050729284,21.9710131054712,21.1950076385462,16.7055842959453,24.9972333352317,21.2385365263216,18.6027235015827,17.683825151044,17.8166659380058,24.9846389992201,16.4150309654525
"Iris_17",19.9822754296567,16.4207386280282,20.8150416067386,23.0725910600463,22.3333197080433,20.7969382741831,10.1859738778522,23.596542886412,13.4878286208778,20.0796698757178,21.5297088706675,0,21.8999312656265,26.7454085579734,15.5257760994896,18.0732827205122,19.1170253790781,9.60122799307659,21.5571078243748,20.7310578556771,28.0388952635688,14.1028284113396,19.8706276413065,9.1388632372464,19.4949679538554,18.1342581257255,9.31824218733135,21.7714130951114,20.6124432450745,22.0308689333503,23.11651565996,21.0142510998773,23.8478545917361,21.4960173608308,10.7080089522548,21.5493143969193,20.7708513958402,11.7054766769475,23.1627337077168,19.1762853194101,23.0449029301213,20.0425396319619,14.3208772656587,20.814206415167,22.43878321061,23.2651538894374,20.7884920554624,22.8289499207722,22.0210084488455,26.8127700062275,21.3631343926286,20.3524646911386,20.1702220365331,22.4967037935933,23.5884457482402,13.7755429504166,36.1336927762636,24.1470733852023,21.287661434457,22.164423998036,21.6006396707731,22.3193710071496,22.9269861659719,11.4300914758113,21.8339654870531,22.0150856224889,22.7365465374228,25.2974545373084,23.927136818779,22.8430124732177,21.4903249600376,13.1235258528555,21.8514707224963,19.1884061829323,19.7277057344311,23.168395207793,18.8614448416751,21.6063338213179,22.1509661359863,15.7230016841394,13.3147547927479,23.605074174957,18.0152436885407,22.2642337260819,16.7577333105202,24.1303092403429,21.5145735939584,23.2374860286846,25.8948805913523,18.3320665111829,21.9100624340609,21.3681835649831,21.152221508954,22.3068696597756,19.6599071730714,9.86026242536325,21.7400729550943,24.535857947962,22.2506305929976,16.304722472862,24.6384565422299,16.186477926827,21.9717151728466,21.853990179221,9.51296559886295,26.4632901584049,24.0966664568639,12.4241741641826,19.3443296261106,20.3485768791752,24.0390939972842,19.8858225446473,15.9782990690816,21.9561855071147
"Kubo_17",15.3923336443995,18.6045560960035,18.9411695470013,17.0657637631373,15.9835843536994,17.2909081230151,23.9352196341105,14.8240552175128,21.7575868437358,16.9959851678278,11.4051400266898,21.8999312656265,0,22.9509792793351,15.2181713029915,15.7206490459058,15.710763914391,22.0815280378808,12.6945394159408,10.9670389931355,24.6604421323845,15.5811088000986,14.8226232289445,22.3559900240883,17.358574352869,15.572672870588,21.0755364109333,16.060595977388,15.311791230127,13.1330686139705,12.9867899314137,15.4473261450849,17.0257137122846,21.1464905524219,20.8272818519414,9.94319043313138,18.007103047352,21.5118448768243,13.178854944335,16.8283125056999,12.2662638145422,16.8628466388513,15.9855518435405,14.4651858696462,11.8127488550425,14.9322073797514,12.9450491426001,13.2702222720886,16.5587395299852,15.5766627523874,16.2416730232836,17.2015800499225,17.8051821625674,16.256490623713,17.8350660665255,19.3005502271298,34.1362880073294,17.0289293668242,16.3440458958509,17.3767557706657,19.7134177240552,17.6840509804261,17.0604139335745,21.8558582323867,19.746759766854,18.7071096986699,18.8125324420072,20.8926774584992,14.0849533399156,17.4070646483555,16.1885902834922,22.4727831798002,19.7461125965689,16.1153159132198,15.0743394825724,13.199228517204,18.368904434113,18.1294256667474,19.0128519832752,18.7234134535144,20.5704702141119,14.9331568957832,16.4277892777106,17.0290432724854,19.3247793943209,15.7766366142282,14.2924771249522,20.7270805977862,20.9041855367423,17.5675524972813,19.6008235706392,18.4648594408328,14.5812046847932,14.2238937473261,17.0627116802709,20.6404532670176,18.9303465563305,18.5912640451996,17.6196004584912,17.799076377103,19.1051379127274,16.997010321508,16.7153318873665,15.4828154725875,21.2133170166949,20.7893602451626,17.4626957309211,24.1930369962686,21.5130351688309,16.1425083084248,14.2911066604379,16.4186645087714,23.9289141266258,11.6447335829017
"Lambchop_17",23.185336914814,25.6817907932782,23.9416437298665,23.015777032223,24.5261793810325,23.1865527645831,28.0091392959506,21.0682705320929,27.7086411890333,26.6757094489314,22.9884322426467,26.7454085579734,22.9509792793351,0,22.8563201026822,24.3504882883442,24.8613717204506,27.6006966064418,22.0614011984406,23.9178401472961,9.35138978398824,23.9814437170962,24.2870655527901,27.2166701213926,23.626812853488,25.4757787346547,25.4152319573072,23.7855694940868,23.3514814652738,21.2185571640921,20.8560019634203,21.3642520414043,20.2641294887034,24.2491311272211,24.2309177808297,21.8603731454737,22.9973197792581,25.0858398893934,19.8255463014182,24.7511546006992,21.2013891048212,27.2317618771292,22.7327243961328,23.3149250356118,20.5423231931851,17.4101546222881,22.7562149071286,20.7024794695562,24.6404864654414,25.8728499701397,22.2257894585089,26.9902146121584,22.7001188493401,22.4691693232093,21.7182792256906,25.6498840103042,23.5270227401859,27.4471282613483,23.6430186437735,22.9238894310061,20.3174142038319,25.7170332647129,21.2675761990199,27.4560080394891,20.9231626072409,26.3268794083411,26.7039381536986,25.488025856426,22.0933626674431,25.8292692424891,24.5751293443271,26.5983818311008,20.2397930239565,25.7064000823618,24.7196602063778,21.0393759456102,26.0352541874416,21.8791961739678,27.3036209132312,24.0739358871377,24.9096908075613,23.7167857726429,24.9024952306308,25.9895700486519,24.6559683842187,22.0030813099073,20.6276978074551,19.9228207451498,21.8517152215517,20.5219361918789,19.6996333532963,23.0553527604254,22.100723846123,21.9360424777243,25.9631657332085,25.8668552668328,18.5164589969358,25.2112473960327,26.530097816491,22.1580054870021,19.5599348296395,21.9991484960387,21.6414479187317,24.8353646212438,27.2396354396401,25.753444176493,29.0774530086878,29.4197117277023,23.6219567969723,23.3023755436999,23.5337213250617,23.8391421455429,29.584321246255,24.1891760520623
"Wolverine_17",14.9101060348867,12.0468985557817,16.5617642623756,18.0701316075332,19.3166273826983,15.5568216029996,18.2422914768852,19.4735769600972,16.7060498032028,16.1312470916371,17.3823981643449,15.5257760994896,15.2181713029915,22.8563201026822,0,12.795089200029,12.4558775568107,16.0205024199012,16.1830906111927,13.7325897974233,24.2302337786471,7.37843472603599,13.3518546488395,16.299975751952,16.3788960091432,12.9867358587663,14.9415199275949,17.0320352435009,14.5411778600134,16.20185855654,16.9647550716153,18.5524684568995,17.8559092589443,19.4684003451607,13.7341990470816,16.1785394378901,16.8166400669384,16.2500130869033,17.2496594452651,13.3855578337475,16.528972227701,14.9563018127735,7.48241641240544,15.9290815133198,16.2737634744185,17.7348347209114,14.9379029030135,17.3897092410784,15.4257168632743,21.6327417007209,18.8813844854623,14.2478598593104,15.6899632802877,19.6233201238761,19.5683869220102,12.6570798719385,33.3954694236006,18.8560883314687,15.6198806946661,19.4689034366957,17.2385106696765,18.3358660411972,18.63707315388,16.1462220408205,17.5030683091564,16.1349412393802,17.4231586717631,20.4826056567046,18.0942421371817,17.5393553548689,14.9655611467278,17.7632415410386,17.2693425693964,14.6948851206273,15.083448248808,17.4139540949825,14.5311641554375,18.731778880856,17.6583208749428,14.8345794943326,15.2136973430044,18.4518452855771,12.2920442172258,17.9962503024571,14.8715735898476,18.6220865879906,16.1439269723807,18.7690439937646,22.1467200134088,14.3357847058917,17.1149224201222,17.9375354893298,15.9259541065964,18.2563311611688,14.7061618912735,14.6647039934621,17.2100718310646,19.6629965315169,17.4334443079487,15.1200650740234,21.1890919602806,13.251087314575,19.0097489090339,17.0464306699853,15.0888563576865,21.284508954749,20.1959215764461,18.4189754590473,16.2329986694849,14.5425913038041,18.7654557929205,14.4573459338834,19.6714296260266,15.4359660023595
"Hamlet_18",10.2098239500357,14.6704507211226,13.1535429658141,15.2319757378467,18.3397578321905,11.7194343066016,20.5803488297611,18.3444489386818,19.6602572981243,13.0522442327485,16.5316660561455,18.0732827205122,15.7206490459058,24.3504882883442,12.795089200029,0,7.79415435076252,19.2277044352116,15.1772422558774,14.0004137251893,25.5685691049875,12.7902303561802,9.75176859448896,19.6240246886556,17.002328665604,8.6019956211864,17.8069847581667,13.9710727790435,9.96054417666834,15.8929532700052,17.8712378236365,19.2352283264138,15.8863571916918,21.6171799381097,18.4761513166446,15.9273276251498,11.7164878226864,19.1698309075104,18.2335074402958,9.44990224092909,17.7256068121722,12.3954273938105,14.489048410834,15.3897713173635,16.0998399593935,18.5250321243842,13.847155281019,17.5622857813412,12.3364404386425,20.2831517873371,19.7963344996052,10.3750073493491,17.4347241313461,20.1201162173487,17.3466384830552,16.2300647810387,34.6429479989668,15.2739326846682,11.2743988328298,20.1874805535298,20.1038784739823,15.8615191521681,19.533997211214,20.1656098313458,20.371056700946,12.3014412847595,14.0339165511237,19.7772670324913,17.8864940977903,15.908166977532,11.07947032735,20.7536473330916,20.4358280735912,8.98625532103361,10.088657752698,17.4205491641222,16.5500337422612,19.3338368609702,15.2386466741567,18.2106900207452,18.7573598493514,18.411049595248,14.7760020720121,15.0993615213298,18.4140665965877,18.359809949779,15.6504623591857,21.269878911144,21.2256705433419,17.4825549858959,19.6587009411614,18.8285797504144,15.2855040423311,17.5424865989544,16.0393945360476,17.7730940588041,19.5696076678223,17.8984703693196,14.2623380067223,17.0062826111254,22.0655868966112,15.8140436326705,19.3957699666884,12.3614691734316,18.4790189333655,19.9865197365751,18.9305779900967,21.4457157898446,19.7975060871737,12.6987430515648,17.6539627818952,10.8882768122649,22.4406863707898,16.068797350366
"Hera_18",11.2081100410477,15.9182570872345,15.025949458553,16.5606504246721,20.0683132411428,13.0899346701288,21.6922305936993,19.6129939647216,20.3936868197876,15.0743859738105,18.1595133469326,19.1170253790781,15.710763914391,24.8613717204506,12.4558775568107,7.79415435076252,0,19.4314921307371,15.2110004014732,13.8935668743126,25.5484462915449,13.2954397456677,10.4309564942426,20.2120422586895,17.0893336967048,7.2650684287026,18.4676684127832,14.9906681768009,10.5676238948681,15.7403112819617,17.3137666425109,19.7154316462035,16.2818608387905,21.9917754672452,18.6762098200694,16.5098547504116,13.7575460164506,19.7187416073074,17.7538399799189,8.89446950353069,17.0401656603594,12.8715961532055,15.0167029462052,16.0859952404112,16.2905285915634,18.6906671454246,13.3743709869976,18.6526622893566,11.8437741214993,19.7649261468692,19.6307191543394,10.3264755152841,18.159190016891,19.9074557855609,18.7516895696012,17.3793108466802,35.4995936145455,16.2034074969422,12.8025654719073,19.8323162588419,19.9452147066279,17.4470141276435,19.2563597431356,20.0808194927791,20.1632109107864,12.3551594963722,13.8407082093751,20.8375235302354,16.9861219130853,16.8154619414363,10.4386264932654,20.7263698399772,20.4415860570066,9.30371749683349,10.3646591288479,16.7557253164593,16.769931799127,19.0455868125028,16.0027992560615,18.4846066670983,18.3527002678599,17.8522146612072,14.7311823868359,15.7610380420735,18.1671920630832,17.8933733914602,15.4069417017042,21.4970855200333,22.3954253023399,17.4137232675873,19.6465571016354,18.2810475527618,15.2238763806681,17.7472210422383,16.1371432015098,18.4028465806863,19.7153754254386,18.8637218054976,15.0833215363198,18.3564707285742,21.8020650382226,16.8537979328402,19.2193973554508,13.3607612896708,18.4797270493196,20.3985036252585,19.8907143498015,21.6510752647317,19.7123399367764,12.1817537116938,17.3186557911887,10.8032127802006,22.4200986139221,15.1222239911112
"Iris_18",20.5898560231868,15.8694278980044,20.9566927822179,23.4087702625235,22.9916287328851,21.3285249638816,9.88826294481808,24.4341430750801,14.3830218655224,21.0687029093957,22.510677784024,9.60122799307659,22.0815280378808,27.6006966064418,16.0205024199012,19.2277044352116,19.4314921307371,0,22.1962411172594,19.7990288122297,28.8054311658773,15.133483150344,20.1971377075762,8.52295508603918,20.0417658343554,19.170022332626,11.0881653442755,23.1949017085974,21.0696743672894,22.8428463383468,23.4557758855107,22.7535645228788,24.1426367280362,22.1696096384503,11.5392662894685,22.3463218498716,21.5833518692261,13.1521025091405,23.8174295846509,18.8360807120725,23.896250128368,20.5564868503106,14.5159434261949,20.9276103174517,23.0269990139777,24.1940641653716,21.7751662137739,22.4926753521597,22.3263300907843,26.9441806351082,21.9427737306839,19.3115599639502,19.9476217238645,22.9633185601217,24.6145470366401,12.495870220364,37.1089008957513,24.6108821777397,21.4566970477617,22.8927894637872,21.6517674507744,23.6668321062052,22.8324133601733,11.1408997667026,22.0548204599917,20.4459211587864,20.7564790444842,26.248215639084,23.6586103010544,23.4754666102495,20.7659409430745,13.5924463957279,22.3496370296778,19.4231173116836,20.4477535542613,22.8469295272827,18.9522459294783,22.190821523574,21.5618021036124,14.8366240207084,13.4370548429057,24.2719007476788,17.6470490175377,22.590939725518,15.7959189577259,24.6900681591484,22.3432810508549,24.161246680008,26.7412881022548,18.6538406400336,22.2963107877843,21.5501713164781,21.8002758213721,22.8487355942443,18.6457591403361,11.76286799982,21.8709358043145,24.6336925234521,22.0918672308051,17.435303852811,24.9536312172461,16.9226519378241,22.799563867287,21.7199430684542,9.58479753044599,26.5035874996441,24.273511624913,12.4267795524034,18.2793160628548,20.4506395698379,23.9227957054939,20.4903153843027,17.7818882651793,21.1179160753729
"JarJarBinks_18",14.0970514175449,19.6787444853737,19.3805304062825,19.3908039254536,18.781354029475,17.7499024178335,23.6611730309037,16.2705337500198,23.7310410488199,19.505741212073,16.4737249817092,21.5571078243748,12.6945394159408,22.0614011984406,16.1830906111927,15.1772422558774,15.2110004014732,22.1962411172594,0,11.878826252768,23.659082195636,16.4140184078853,14.8205246946268,22.3023133889668,13.4378040124997,15.4755535074309,20.7441870555369,17.0297340872099,16.067333061138,8.18976309735582,13.2584177428773,13.0412894732826,17.2426288782492,17.585994931239,20.3367368362402,10.7514494912736,17.3095978386676,21.1125606166107,13.3700179528452,16.0240848709078,14.0282033570774,18.3667715954457,17.2001602081692,12.1144881666988,7.77469348426759,14.1654130352845,9.37123180843014,12.9109209846336,17.431977523434,12.8723453089832,12.8845935022154,17.4071212614451,18.4357373803505,13.0374885176625,18.7948802250286,20.1756458396887,32.9781609985263,19.9131637859899,17.4885484121889,13.779064333255,16.0512443823987,19.9874592921652,15.2917849959285,21.9649801897245,15.988979455027,18.4615345403002,19.6796302533659,22.6581454544014,12.8193182593836,19.6432805096158,16.0895145409649,21.8742832984122,16.1134599248455,16.1447877950368,16.1510887390331,13.0516978059825,18.5125534998434,13.7888827276024,20.010609717498,19.4653205734112,19.8733541404706,12.0453157475124,16.6535448353441,18.3226464581543,19.6648058121879,11.6525825452192,11.4333048794544,17.6182808235687,21.7389510512034,17.6268683010192,16.5906633763821,13.537710191367,10.4673421333504,13.8044476107933,18.6281032053776,20.6989378808768,15.828686218281,20.1639695518747,18.3808928679648,18.4325780357968,15.3334472597379,17.8609185555514,12.4884987775924,17.633373230956,21.1039175909087,21.1729238728169,18.1389538915109,23.8435425482967,21.1912629905113,17.5874721533198,10.4010384670111,14.4449872554765,24.1795689839609,13.5782199383073
"Kubo_18",13.3201475133407,15.9302987632028,18.605771060168,19.3074713854211,17.7539628967899,17.5581927258792,22.188824155991,16.9949008835999,21.3917235964734,17.8817692040751,15.0391941275775,20.7310578556771,10.9670389931355,23.9178401472961,13.7325897974233,14.0004137251893,13.8935668743126,19.7990288122297,11.878826252768,0,25.1826259392798,14.2692230125297,13.3404609804874,20.8191785701723,15.3544366728693,14.7168482857964,20.1386235951188,17.381953312914,15.1647683261796,13.2283748187375,14.386762321149,16.9674677263266,18.5237172130435,20.0542916332827,19.6084247978118,11.1343219024187,17.4647541986975,20.7813451795841,15.4333877208879,14.7528948789543,15.0326299016703,15.7693582649689,14.9247602885284,11.9748669321185,12.4888055453989,16.7903084918736,12.6555916019702,13.6323297211225,16.2801040899657,17.2290816332249,16.6163893138863,15.2625846768875,16.8791603441505,16.860464513467,20.1373867300526,17.5815907549545,35.1548535719295,19.3842584400183,16.8834769969594,17.1793448606047,17.4455575271485,19.7133713620906,16.9313172417057,20.404119109483,18.0716854997612,16.917118038737,17.3628030411102,22.5513730167704,14.2627434908488,18.7595161086228,15.2279552646892,21.6729873858101,18.0370534533383,15.0491492769463,15.7280962022755,14.0018855425354,16.2219554664143,16.8663607155558,18.4960029772833,18.4307574662081,18.8687954783846,15.5033547848714,12.6660039397644,18.1560623183858,18.5476214626214,15.684176253976,12.6455517330216,19.4775399111669,23.3493893202729,17.4152018796599,17.7205855414843,16.1970133539109,13.630986212222,15.5631495488567,14.7300261885085,19.8453581937834,17.3156552204575,20.1178649771037,17.2340589074032,18.6048596738196,19.162282008203,17.048803473794,16.7772812827401,16.9503757189866,19.6732379157459,21.4309258558923,16.1844563620607,22.8526627107402,20.0971739459816,15.8373788433534,13.4259667849104,14.602952333006,23.9835531092187,11.6278565817958
"Lambchop_18",24.4635637324833,27.0345969834539,26.1546588704298,24.9198412596213,27.4509249625327,24.4810067709345,29.4493884467684,23.8811104801841,28.7150753459472,28.6348233916702,25.2652901674064,28.0388952635688,24.6604421323845,9.35138978398824,24.2302337786471,25.5685691049875,25.5484462915449,28.8054311658773,23.659082195636,25.1826259392798,0,25.5276467543471,25.522582007845,28.4437499225612,24.7101717306342,26.5555863190616,26.2249084318774,25.9195985510746,24.7707667417694,21.9919459369173,22.2443539107803,23.4428350596484,22.510295134215,26.871568990868,24.8872040607791,23.9650914360914,24.51616281876,25.9620341119902,21.2215746699373,26.0444548490923,22.0307533018169,28.9468872022912,24.3149055208813,25.4973331093915,22.3572156039299,19.5514383395141,23.5271219322264,22.7652756095624,25.4918955636915,26.5872290028049,23.5081612543374,28.126392615727,23.9603650202098,23.5797997490901,24.6067290424934,27.4464341651921,26.5849688571262,28.7030829701183,25.4552034712894,23.4194390075579,21.6477326350174,27.8353213125195,21.3941036509101,28.2107962595252,21.9446581367111,27.7015507973415,27.9264141665672,27.8047142976511,23.3704225364762,27.4734112512499,25.5720821034833,27.5424708025348,21.3545310988936,27.0878915459777,26.3271913665386,22.3655574955987,26.9577071364035,21.7331183744035,28.9334136465072,25.6844485118372,24.9058617180686,24.5465110547004,25.9303743805108,28.0022661900064,25.6746555769441,21.8805410594664,22.1175141352118,20.305547020518,25.3950829291706,21.7317477350372,19.7519809669833,23.3904929851579,22.6246309064055,24.1416265736644,27.1053071159762,26.4586181415351,20.8472302665995,27.5646344049021,28.4105512856923,24.6404249596485,19.6768536460808,24.2703550982856,22.3812539535911,26.7992953011787,28.2592640686336,27.6704797882758,30.508023993584,30.5795409331969,24.165409152355,22.9974738422366,24.2545412314857,23.9937142704211,29.352533983797,25.4822875826546
"Wolverine_18",15.5680593162603,10.7269941677784,16.7594988176004,18.9134327626325,18.6960953598541,16.6636702879858,17.2212628100831,19.9591230052813,15.6229166797843,15.4426774376747,16.8552135269146,14.1028284113396,15.5811088000986,23.9814437170962,7.37843472603599,12.7902303561802,13.2954397456677,15.133483150344,16.4140184078853,14.2692230125297,25.5276467543471,0,13.897948042971,15.3426647575606,17.2572899942265,13.8380295023891,13.7781297033992,17.4360869756743,15.6553732252905,17.1013496256233,18.4837635164939,18.8781770049835,19.2014481777196,20.0612182306725,14.0832524014594,16.2990588572006,17.1362546597174,15.411884145021,18.9136387479231,14.266815892722,18.3090065458795,15.119879983982,7.3251310975071,16.2177646307941,17.1871922920826,19.2420226433973,15.9747266701214,17.3691798492189,16.7169109854283,22.5752507196866,19.7899624288665,15.184481906423,16.3751183763402,20.6006135544448,20.0041281682427,11.2618669595344,33.9427014893858,19.6563519190703,16.3701773748026,20.6888887510844,17.8490645425726,17.9145745791194,19.6238544382097,15.8856347824821,18.2506784006163,17.1699965725484,18.5629632284638,20.8545732604739,19.4619788809967,18.0346295908567,16.3217001006061,18.0444982201552,18.1998430571094,14.930424142938,15.4271605013499,18.3278108887606,15.1377437568968,19.7918505194507,18.3122266356408,14.7524696746109,15.3915400870994,19.7350313785782,12.9732665354077,18.6251210156805,15.6612302437526,20.0371859438766,17.5512756976361,19.3233638492144,22.4869154971362,15.0546729752202,17.9677532961494,19.0745874562835,16.8407232994814,18.8248490376282,14.553520134767,13.8387194788532,17.8572091815892,20.1940810442048,17.7223881320065,14.2495287130142,22.2592485136358,12.5316875802236,19.9190940545393,17.1935456773724,14.2183744543091,22.3841793063659,20.2729142146488,18.486620014638,17.0160778331044,15.1434928464213,18.7536405252659,15.5478606532615,19.8332519513025,16.5378579330589
"Ophelia_19",12.4079883809935,16.376479096079,15.8435749413131,18.0054533260196,19.2847474808769,15.2782938273828,21.8735406779579,19.1168733201248,21.345954987754,13.0904496057459,17.1531802947301,19.8706276413065,14.8226232289445,24.2870655527901,13.3518546488395,9.75176859448896,10.4309564942426,20.1971377075762,14.8205246946268,13.3404609804874,25.522582007845,13.897948042971,0,20.4821846625877,17.2333968004708,11.1424892629834,19.2817188892732,13.2845546301836,12.3351007432591,15.383813284042,16.7830203628038,19.2183985749277,17.2453225618632,21.9605124444772,19.3384202181796,15.196969221303,14.399614379793,20.569506191978,17.6981698835659,10.3831839714506,16.4807601497195,10.6894673002154,14.3405640966745,15.2617903316176,15.249200848965,18.3105523979533,13.6518901838816,17.595878523302,13.4119248278981,19.5045693552117,19.8725935769302,12.3658974170096,18.9037926245631,20.0934146268338,17.6902457970852,17.1831255982719,34.2131804252519,17.6026974607986,13.9206464521894,20.1853527102654,20.0330655640715,16.0295360067489,19.8596565517198,20.6474500009951,20.731476006083,12.6327241394357,15.1553687964571,20.0042967273276,16.3770157950653,15.7754011764299,10.9923810467595,21.8401413510907,20.2350020157602,11.283817998062,12.1885281742478,16.1591523719292,17.6354959934075,19.4245405781559,14.7251626962188,19.2092546863657,19.8277761127298,18.0113089931542,14.9357423450385,14.3526035635037,19.4785496223609,17.923985242444,14.6817302530058,21.0489222058963,21.522154519619,18.4088531293045,19.4304317761824,18.7142757915773,15.0173971343706,16.9291921332683,16.9691834683463,19.633533926032,19.0447022283905,17.3935930440521,12.2502310695999,18.5518580133646,21.7970350745319,17.1698158560091,19.4645881590337,13.8706226512991,19.6150517485315,19.2272120043325,19.1524435490054,22.411872029385,20.1550151109756,14.591036494773,17.1987986404858,12.7758762594435,24.016488075504,13.9110894326868
