"ID"	"hera_1"	"wolverine_1"	"hamlet_11"	"hera_11"	"jarjarbinks_11"	"hera_14"	"iris_14"	"jarjarbinks_14"	"kubo_14"	"wolverine_14"	"jarjarbinks_15"	"kubo_15"	"iris_17"	"kubo_17"	"wolverine_17"	"hamlet_18"	"hera_18"	"iris_18"	"jarjarbinks_18"	"kubo_18"	"wolverine_18"	"ophelia_19"	"wolverine_19"	"hera_2"	"jarjarbinks_2"	"hamlet_20"	"hera_20"	"iris_20"	"korra_20"	"ophelia_20"	"hamlet_21"	"jarjarbinks_21"	"korra_21"	"kubo_21"	"hamlet_22"	"hera_22"	"iris_22"	"kubo_22"	"hamlet_23"	"iris_23"	"korra_23"	"hera_24"	"kubo_24"	"ophelia_24"	"wolverine_24"	"kubo_25"	"jarjarbinks_29"	"korra_29"	"jarjarbinks_3"	"kubo_30"	"hamlet_31"	"jarjarbinks_32"	"hera_37"	"kubo_37"	"ophelia_37"	"wolverine_37"	"hamlet_41"	"hera_41"	"ophelia_43"	"iris_44"	"jarjarbinks_44"	"hamlet_45"	"hera_45"	"jarjarbinks_45"	"korra_45"	"ophelia_45"	"hamlet_46"	"iris_46"	"hamlet_48"	"hera_48"	"iris_48"	"jarjarbinks_48"	"korra_48"	"kubo_48"	"ophelia_48"	"wolverine_48"	"iris_49"	"jarjarbinks_49"	"kubo_49"	"ophelia_49"	"wolverine_49"	"jarjarbinks_50"	"korra_50"	"kubo_50"	"ophelia_50"	"wolverine_50"	"jarjarbinks_52"	"kubo_52"	"hera_53"	"kubo_53"	"iris_55"	"ophelia_55"	"ophelia_57"	"wolverine_57"	"wolverine_58"	"hamlet_59"	"iris_59"	"ophelia_59"	"korra_6"	"iris_60"	"wolverine_60"	"hamlet_67"	"hera_67"	"jarjarbinks_68"	"hera_7"	"iris_7"	"korra_9"
"njc115"	0	0.07	0	0.02	0.02	0	1.98	0.04	0.09	0.87	0	0	0.49	0.02	0	0	0	0.67	0.02	0.02	0.02	0	1.04	0.02	0.36	0	0	0.62	0.07	0.02	0.02	0	0	0	0	0	0.31	0.04	0	0.02	0.09	0	0.02	0	0.04	0	0	0	0.02	0	0.02	0.09	0	0.18	0.11	0.07	0.03	0.02	0.04	0.87	0	0.02	0.07	0	0	0.02	0	0.87	0.02	0.07	0.64	0.09	0.02	0.29	0.04	0.09	0.11	0.02	0.04	0	0.04	0.02	0	0.18	0.11	0	0.02	0.13	0	0.09	0.33	0.04	0.04	0.07	0.02	0.02	0.18	0.02	0.01	1.53	0.04	0	0	0.18	0	0.16	0
"njc116"	0	0.07	0	0.02	0	0	0.98	0	0.09	0.31	0	0	0.31	0	0	0	0	0.33	0	0	0.02	0	0.6	0	0.16	0	0	0.42	0.07	0	0	0	0	0	0	0	0.24	0.02	0	0	0.09	0	0.02	0	0.04	0	0	0	0	0	0	0.03	0	0.16	0.11	0.04	0	0	0	0.69	0	0	0	0	0	0	0	0.51	0	0	0.38	0	0.02	0.27	0	0.04	0.04	0	0.04	0	0	0	0	0.18	0.11	0	0	0.09	0	0.09	0.22	0	0	0.07	0.02	0	0.07	0.02	0	1.09	0.02	0	0	0.04	0	0.08	0
"njc117"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36	0	0	0	0	0	0
"njc118"	0.44	2.24	1.27	0.58	2.96	0.64	31.73	5.96	1.42	10.31	3.11	1.73	7.74	2.89	3.8	0.8	1.29	9.5	1.87	4.91	3	2.93	8.45	1.47	17.49	1.56	1.96	3.67	2.65	3.54	1.27	2.56	2.16	3.31	0.64	0.04	3.54	3.09	1.36	1.64	2.02	1.87	1.93	6.09	4.45	2.78	2.13	0.76	1.33	1	2.64	2.67	2.87	1.69	2.47	2.98	1	1.4	2.27	10.22	5.03	2.89	3.8	1.05	5.96	2.62	1.62	13.25	3.69	3.16	6.67	2.4	4	3.04	7.74	4.51	2.71	3.49	2.49	8.37	3.76	3.31	2.56	3.74	1.73	1.05	4.29	4.05	0.91	2.05	2.8	2.51	10.07	1.22	1.4	3.11	5.73	5.83	3.46	20.3	2.31	7.94	0.49	2.74	0.58	2.02	6.71
"njc119"	0.07	0.16	0.09	0.07	0.11	0.02	2.33	0.18	0.04	0.98	0.16	0.04	0.73	0.04	0.07	0.02	0.09	0.85	0.13	0.04	0.07	0.09	1.38	0.16	0.49	0.13	0.18	0.89	0.13	0.2	0.11	0.02	0.13	0.07	0	0.09	0.36	0.09	0.02	0.04	0.07	0.09	0.04	0.2	0.07	0.02	0.07	0	0.13	0.04	0.16	0.16	0.16	0.27	0	0.13	0.2	0.07	0.13	1	0.02	0.11	0.22	0	0.13	0.16	0.04	1	0.33	0.29	0.8	0.18	0.04	0.42	0.18	0.13	0.22	0.24	0.11	0.29	0.09	0.13	0.02	0.24	0.04	0.04	0.13	0.29	0.07	0.2	0.42	0.18	0.49	0.09	0.04	0.18	0.27	0.18	0.18	1.87	0.11	0.13	0.02	0.22	0.13	0.31	0.11
"njc120"	0	0.38	0	0	0	0	1.36	0	0	0.71	0	0	0.22	0	0	0	0	0.33	0	0	0.02	0	0.53	0	1.77	0	0	0.38	0	0	0	0	0	0	0	0	0.09	0	0	0.04	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0.04	0	0.13	0	0	0	0.49	0	0	0	0	0	0	0	0.53	0	0	0.51	0	0	0.16	0	0.31	0.04	0	0.02	0	0.18	0	0	0.02	0	0.04	0	0	0	0.02	0.44	0	0	0.07	0.04	0	0.2	0	0	0.64	0.02	0	0	0	0	0.08	0
"njc121"	0	0.07	0	0	0.02	0	1.98	0.04	0	0.87	0	0	0.49	0.02	0	0	0	0.67	0.02	0.02	0.02	0	1.04	0.02	0.36	0	0	0.62	0.02	0	0.02	0	0	0	0	0	0.31	0.04	0	0.02	0	0	0	0	0.04	0	0	0	0.02	0	0	0.07	0	0.18	0	0.07	0.03	0.02	0.02	0.87	0	0.02	0.07	0	0	0.02	0	0.87	0.02	0.07	0.64	0.09	0	0.29	0.04	0.09	0.11	0.02	0.04	0	0.04	0.02	0	0.18	0	0	0.02	0.09	0	0.09	0.33	0.02	0.04	0.07	0.02	0.02	0.18	0.02	0.01	1.53	0.04	0	0	0.11	0	0.16	0
"njc122"	0	0.07	0	0	0	0	0.98	0	0	0.31	0	0	0.31	0	0	0	0	0.33	0	0	0.02	0	0.6	0	0.16	0	0	0.42	0.02	0	0	0	0	0	0	0	0.24	0.02	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0.01	0	0.16	0	0.04	0	0	0	0.69	0	0	0	0	0	0	0	0.51	0	0	0.38	0	0	0.27	0	0.04	0.04	0	0.04	0	0	0	0	0.18	0	0	0	0.04	0	0.09	0.22	0	0	0.07	0.02	0	0.07	0.02	0	1.09	0.02	0	0	0	0	0.08	0
"njc123"	0.27	0.93	1.36	0.56	2.62	0.42	27.92	4.56	1	8.48	2.38	1.02	5.11	0.11	0.24	0.4	0.42	5.69	0.07	0.2	0.42	0.47	4.82	0.91	7.96	0.38	0.58	2.18	0.07	1.22	0.24	0.02	0	0.09	0.07	0	0.69	0.13	1.14	0.22	0.09	0.56	0.02	2.13	0.27	0.58	0	0	0.04	0.13	0.56	0.16	1.04	1.38	1.78	0.82	0.76	1.07	1.76	2.98	0.2	1.91	4	0.69	0	1.53	0.58	3.25	2.56	2.51	2.36	0.11	0.04	1.93	6.91	0.87	0.29	0.07	0.69	7.59	0.67	0.02	0	0.67	1.13	0.16	0.04	0.49	0.53	0.82	1.18	1.58	3.44	0.4	0.36	2.47	1.13	1.42	1.63	8.18	0.36	5.47	0.16	0.16	0.24	0.42	0.09
"njc124"	0.02	0.36	0.02	0.07	0.29	0.04	2.02	0.24	0.22	1.05	0.27	0.27	0.56	0.09	0.09	0.09	0.02	0.69	0.02	0.2	0.31	0.22	1.04	0.02	0.45	0.02	0.02	0.67	0.18	0.16	0.04	0.02	0.02	0.38	0	0.04	0.36	0.2	0.04	0.02	0.16	0.04	0.09	0.27	0.18	0.11	0.02	0.02	0.04	0.33	0.53	0.13	0	0.49	0.22	0.22	0.13	0.07	0.31	0.98	0.02	0.04	0.16	0.27	0.04	0.29	0.02	0.93	0.11	0.09	0.69	0.11	0.09	0.44	0.22	0.16	0.11	0.18	0.38	0.11	0.22	0.04	0.02	0.47	0.49	0.09	0.07	0.18	0.02	0.4	0.38	1.29	0.09	0.16	0.11	0.13	0.22	0.42	0.35	1.65	0.85	0	0.07	0.22	0.07	0.24	0.02
"njc125"	0	0	0.07	1.07	2.42	3.38	0	1.27	11.07	0	2.09	2.47	0.02	1.16	0	0.13	0.07	0	0.24	0.11	0	0.02	0	0.04	0.29	24.67	0.62	0	4.18	32.22	8.25	0.29	4.82	1.33	59.44	0	0	0.76	0.22	0	7.25	0.02	3.18	0.36	0.02	0.02	0.58	11.04	0.04	0.47	0.67	2.12	0.07	0.16	7.96	0.31	0.51	0.44	0.27	0	0.11	0.02	0.07	0.22	1.07	0.11	0.07	2.67	0.02	0.24	0	1.51	1.33	0	0.04	18.88	0.02	0.33	0.02	0.51	5.93	0.09	0.18	0.44	6.89	24.11	0.07	3.89	0.18	1.05	0	1.25	0.11	39.59	19.02	0.96	0	1.02	0.04	0	3.76	0.24	0	0.71	0	0	0.27
"njc126"	0	0	0	0.02	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0.02	0	0	0	0	0	0	0	0	0.02	0	0	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0
"njc127"	36.76	39.4	25.49	43.79	17.54	45.49	20.56	14.87	10.69	33.27	26.26	38	23.15	37.93	51.56	19.56	17.64	19.28	15.58	33.38	41.9	19.43	31.57	1.98	6.55	10.29	9.8	39.3	11.52	14.97	25.09	12.29	16.27	22.63	8.42	13.99	42.87	26.47	20.41	23.63	17.43	16.4	26.89	26.73	61.09	10.52	26.29	28.56	22.6	13.33	35.16	11.73	14.78	42.74	5.6	37.43	25.37	34.53	25.28	27.54	1.11	10.45	10.32	9.45	12.38	31.04	16.14	18.52	12.58	11.85	24.24	10.98	17.28	18.82	8.6	29.61	23.75	9.43	21.44	5.63	26.83	10.18	17.47	15.71	2.47	39.3	12.04	9.18	22.29	15.98	25.46	18.16	15.71	25.18	45.29	20.43	10.09	5.25	13.18	4.45	38.27	1.78	43.71	16.69	34.17	16.71	15.56
"njc128"	0.84	0.27	0.64	2.85	0.18	2.25	0.13	0.11	0.44	1.11	0.07	0.4	0.04	0.49	0.4	0.13	0.33	0.13	0.09	0.4	0.13	0.22	0.11	0.27	0.4	0.16	0.13	0.36	0.29	0.24	0.67	0.11	0.16	0.27	0.42	0.69	0.27	0.2	0.09	0.09	0.24	0.16	0.84	0.49	0.49	0.22	0.31	0.16	0.31	0.4	1.04	0.48	0.27	3.8	0.22	0.16	0.72	0.38	0.29	0.62	0.09	0.11	0.29	0.29	0.24	1.22	0.27	0.56	0.16	0.22	0.51	0.07	0.13	1.27	0.36	0.24	0.31	0.31	0.29	0.18	0.82	0.31	0.22	0.56	0.02	0.8	0.18	0.16	0.09	0.38	0.22	0.62	0.24	0.09	0.13	0.27	0.09	0.22	0.41	0.13	0.98	0.13	1.53	0.45	1.09	0.5	0.29
"njc129"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02
"njc130"	0	0.27	0.02	0	0.24	0.02	0.02	0.13	0.13	0.13	0.24	0.24	0.02	0.07	0.07	0.07	0	0	0	0.16	0.24	0.22	0	0	0.04	0.02	0	0	0	0.11	0.02	0	0.02	0.38	0	0.02	0	0.13	0.04	0	0.02	0.02	0.02	0.22	0.11	0.11	0	0	0	0.27	0.11	0.01	0	0.27	0.07	0.16	0.04	0.02	0.24	0.02	0.02	0	0.04	0.11	0.02	0.18	0.02	0	0.07	0.02	0	0	0.02	0.11	0.11	0.07	0	0	0.31	0.09	0.13	0	0	0.2	0.18	0.09	0	0	0.02	0.24	0	0.09	0	0.07	0.09	0.02	0	0.18	0.16	0.02	0.65	0	0.04	0.02	0.04	0.01	0.02
"njc131"	0	0.47	0	0.09	0.02	0.11	3.38	0.04	0.02	1.69	0	0	0.76	0.07	0.04	0.04	0.02	1.02	0.02	0.07	0.07	0	1.58	0.07	2.26	0	0.04	1.05	0.36	0.04	0.02	0.04	0	0	0.02	0.04	0.49	0.07	0	0.07	0.09	0	0.13	0.04	0.11	0	0.02	0	0.09	0.13	0.11	0.2	0.04	0.36	0.16	0.22	0.26	0.09	0.04	1.49	0.02	0.09	0.2	0.09	0.04	0.18	0	1.53	0.07	0.09	1.33	0.11	0.02	0.56	0.18	0.42	0.16	0.42	0.11	0.09	0.36	0.13	0.02	0.4	0	0.07	0.09	0.13	0	0.2	0.82	0.2	0.09	0.16	0.07	0.04	0.42	0.16	0.32	2.33	0.2	0.07	0.04	0.29	0.04	0.5	0
"njc132"	0	0	0	0.02	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0.02	0	0	0	0	0	0	0	0	0.02	0	0	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0
"njc133"	0	0.07	0	0	0	0	0.98	0	0	0.31	0	0	0.31	0	0	0	0	0.33	0	0	0.02	0	0.6	0	0.16	0	0	0.42	0.02	0	0	0	0	0	0	0	0.24	0.02	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0.01	0	0.16	0	0.04	0	0	0	0.69	0	0	0	0	0	0	0	0.51	0	0	0.38	0	0	0.27	0	0.04	0.04	0	0.04	0	0	0	0	0.18	0	0	0	0.04	0	0.09	0.22	0	0	0.07	0.02	0	0.07	0.02	0	1.09	0.02	0	0	0	0	0.08	0
"njc134"	0	0.07	0	0	0.02	0	1.98	0.04	0	0.87	0	0	0.49	0.02	0	0	0	0.67	0.02	0.02	0.02	0	1.04	0.02	0.36	0	0	0.62	0.02	0	0.02	0	0	0	0	0	0.31	0.04	0	0.02	0	0	0	0	0.04	0	0	0	0.02	0	0	0.07	0	0.18	0	0.07	0.03	0.02	0.02	0.87	0	0.02	0.07	0	0	0.02	0	0.87	0.02	0.07	0.64	0.09	0	0.29	0.04	0.09	0.11	0.02	0.04	0	0.04	0.02	0	0.18	0	0	0.02	0.09	0	0.09	0.33	0.02	0.04	0.07	0.02	0.02	0.18	0.02	0.01	1.53	0.04	0	0	0.11	0	0.16	0
"njc135"	0	0.09	0	0.04	0	0.04	1	0	0.02	0.42	0	0	0.36	0.02	0.02	0.02	0.02	0.36	0	0.02	0.04	0	0.62	0	0.2	0	0.04	0.47	0.27	0.07	0	0.02	0.02	0	0.02	0.02	0.31	0.04	0	0	0.09	0	0.09	0.02	0.09	0	0.02	0	0.04	0.07	0.11	0.08	0.02	0.2	0.07	0.04	0.13	0.04	0.02	0.8	0	0.04	0.13	0.02	0.02	0.09	0	0.6	0.02	0.02	0.51	0.02	0.02	0.33	0.09	0.04	0.07	0.29	0.07	0.02	0.09	0.07	0.13	0.36	0	0.02	0.04	0.07	0	0.18	0.29	0.07	0.02	0.09	0.02	0.02	0.11	0.11	0.2	1.22	0.51	0	0.02	0.09	0.02	0.23	0.04
"njc136"	0	0.02	0	0.09	0	0.11	0.04	0	0.02	0.11	0	0	0.04	0.04	0.04	0.04	0.02	0.02	0	0.04	0.02	0	0	0.02	0.07	0	0.04	0.04	0.33	0.04	0	0.04	0	0	0.02	0.04	0.09	0.02	0	0	0.09	0	0.13	0.04	0.02	0	0.02	0	0.07	0.13	0.11	0.13	0.04	0.13	0.16	0.02	0.22	0.07	0.02	0.13	0.02	0.07	0.13	0.09	0.04	0.16	0	0.13	0.04	0.02	0.18	0.02	0.02	0.11	0.13	0.02	0	0.4	0.04	0.09	0.13	0.11	0.02	0.2	0	0.02	0.07	0.04	0	0.09	0.04	0.18	0.04	0.02	0	0.02	0.04	0.13	0.31	0.16	0.13	0.04	0.04	0.18	0.04	0.27	0
"njc137"	37.07	40.38	26.85	44.31	20.08	45.93	48.6	19.4	11.49	41.91	28.66	38.89	28.44	38.02	51.85	20.01	18.24	25.31	15.7	33.62	42.36	19.96	36.59	2.92	14.61	10.67	10.42	41.84	11.55	16.21	25.45	12.49	16.43	22.74	8.47	13.99	43.94	26.6	21.55	24.16	17.5	17	27.05	28.84	61.45	11.09	26.31	28.6	22.73	13.47	35.82	11.91	15.94	44.16	7.16	38.32	26.16	35.65	27.06	30.88	1.36	12.52	14.36	10.17	12.56	32.56	16.83	22.2	15.29	14.51	27.2	11.16	17.5	20.76	15.49	30.57	24.93	9.6	22.18	13.18	27.61	10.45	17.67	16.6	3.38	39.61	12.24	9.67	22.85	16.93	26.97	19.74	19.22	25.61	45.71	22.96	11.47	6.68	14.79	13.03	39.1	7.27	44.06	16.89	34.62	17.69	15.78
"njc138"	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02
"njc139"	0	0.07	0	0.02	0.02	0	1.98	0.04	0.09	0.87	0	0	0.49	0.02	0	0	0	0.67	0.02	0.02	0.02	0	1.04	0.02	0.36	0	0	0.62	0.07	0	0.02	0	0	0	0	0	0.31	0.04	0	0.02	0.09	0	0.02	0	0.04	0	0	0	0.02	0	0.02	0.09	0	0.18	0.11	0.07	0.03	0.02	0.02	0.87	0	0.02	0.07	0	0	0.02	0	0.87	0.02	0.07	0.64	0.09	0.02	0.29	0.04	0.09	0.11	0.02	0.04	0	0.04	0.02	0	0.18	0.11	0	0.02	0.13	0	0.09	0.33	1.11	0.04	0.07	0.02	0.02	0.18	0.11	0.01	1.53	0.07	0	0	0.16	0	0.16	0
"njc140"	0	0.02	0	0.04	0	0.02	0.02	0	0.09	0.04	0	0	0.04	0	0.02	0.02	0	0.02	0	0	0.02	0	0	0.02	0.29	0	0.02	0.04	0.16	0.04	0	0.02	0	0	0	0.02	0.04	0	0	0	0.13	0	0.07	0.02	0.02	0	0.02	0	0.02	0.04	0.07	0.06	0	0.02	0.16	0	0.07	0.02	0.02	0.09	0	0.02	0.04	0.02	0.02	0.04	0	0.07	0.02	0	0.04	0.02	0.04	0.04	0.09	0	0	0.16	0.02	0.02	0.04	0.02	0.13	0.09	0.11	0	0.04	0.07	0	0.07	0.04	0.04	0.02	0.02	0	0.02	0.04	0.07	0.17	0.09	0.45	0.2	0.02	0.11	0.02	0.08	0.02
"njc141"	0	0.38	0	0.04	0	0	1.36	0.02	0	0.76	0	0	0.22	0	0	0	0	0.33	0	0	0.02	0.02	0.53	0	1.77	0	0	0.38	0.02	0.02	0	0	0	0	0	0	0.09	0	0	0.04	0	0	0.02	0	0.04	0	0	0	0	0.02	0.02	0	0.02	0.04	0	0.13	0.03	0	0.02	0.51	0	0	0	0.02	0	0	0.02	0.56	0	0	0.51	0	0	0.16	0.07	0.31	0.04	0.02	0.02	0	0.18	0	0.11	0.04	0	0.04	0	0	0	0.04	0.47	0.04	0	0.07	0.04	0	0.2	0	0.03	0.69	0.02	0.02	0	0.02	0.02	0.09	0.04
"njc142"	0	0.07	0	0	0.02	0	0.98	0	0	0.31	0	0	0.31	0	0	0	0	0.33	0	0	0.04	0	0.6	0	0.16	0	0	0.42	0.02	0	0	0	0	0	0	0	0.24	0.04	0	0	0	0	0.02	0.02	0.04	0	0	0.02	0	0.02	0.02	0.01	0	0.18	0	0.04	0	0	0.02	0.69	0	0	0	0	0	0	0	0.51	0	0	0.38	0	0	0.27	0	0.04	0.04	0	0.04	0	0	0	0	0.18	0	0	0	0.04	0	0.09	0.22	0	0.02	0.07	0.02	0	0.07	0.02	0.01	1.09	0.07	0	0	0	0	0.08	0
"njc143"	37.24	41.62	26.81	44.48	20.54	46.22	50.29	20.83	12.04	42.95	29.38	39.76	30.71	40.84	55.45	20.39	19.09	28.47	17.52	38.29	45.01	22.37	39.66	3.56	24.18	11.91	11.91	42.99	14.55	18.57	26.45	14.87	18.58	26.01	9.09	14.12	46.43	29.58	21.75	25.29	19.5	18.29	28.92	32.89	65.58	13.29	28.51	29.33	24.07	14.4	37.93	14.46	17.8	44.54	8.02	40.43	26.66	36.02	27.59	37.81	6.18	13.38	14.23	10.55	18.49	33.82	17.79	31.78	16.54	15.14	30.93	13.38	21.33	21.98	16.38	34.1	26.51	13.45	23.98	14.16	30.67	13.65	20.07	19.73	4.11	40.41	16.44	13.25	23.23	18.27	28.26	20.69	25.87	26.43	46.69	23.63	15.78	11.22	17.03	23.86	40.36	9.94	44.24	19.43	34.88	19	22.43
"njc144"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0
"njc145"	0	0	0	0.02	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0.02	0	0	0	0	0	0	0	0	0.02	0	0	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0
"njc146"	0	0.07	0	0	0	0	0.98	0	0	0.31	0	0	0.31	0	0	0	0	0.33	0	0	0.02	0	0.6	0	0.16	0	0	0.42	0.02	0	0	0	0	0	0	0	0.24	0.02	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0.01	0	0.16	0	0.04	0	0	0	0.69	0	0	0	0	0	0	0	0.51	0	0	0.38	0	0	0.27	0	0.04	0.04	0	0.04	0	0	0	0	0.18	0	0	0	0.04	0	0.09	0.22	0	0	0.07	0.02	0	0.07	0.02	0	1.09	0.02	0	0	0	0	0.08	0
"njc147"	0.04	0.02	0.04	0.04	0.04	0.02	0.02	0.07	0	0.09	0.09	0.02	0.07	0.02	0.07	0	0.09	0.09	0.09	0.02	0.04	0	0.09	0.09	0.02	0.07	0.11	0.13	0.11	0.07	0.07	0	0.13	0.04	0	0.09	0.02	0.02	0	0	0.07	0.04	0.04	0.04	0.02	0	0.07	0	0.11	0.02	0.04	0.08	0.13	0.09	0	0.07	0.13	0.04	0.04	0.04	0	0	0.07	0	0.13	0.07	0.02	0.09	0.16	0.11	0.07	0.07	0.04	0.04	0	0.02	0.11	0.2	0.02	0.13	0.04	0.11	0.02	0.04	0.04	0.04	0.09	0.04	0.04	0.11	0.07	0.02	0.09	0.02	0.02	0.07	0.07	0.04	0.1	0.09	0.07	0.02	0	0.09	0.11	0.14	0.09
"njc148"	4.42	3.38	2.58	6.69	6.87	6.71	28.06	6.05	5.4	15.14	4.65	9.29	6.69	13.23	7.16	2.6	5.29	8.41	5.94	14.21	3.78	5	8.87	1.94	13.8	2.82	3.85	5.78	8.45	5.29	4.98	5.78	6.49	8.92	3.09	0.91	6.01	9.18	4.43	2.24	7.87	4.13	13.09	9.85	7.89	5.85	7.6	7.2	8.87	6.57	17.98	7.86	5.87	7.4	3.24	3.82	11.13	10.03	3.62	13.96	5.43	4.58	6.98	3.25	9.78	11.25	4.91	16.25	5.78	5.22	10.18	5.42	8.49	7.73	6.09	5.91	5.54	8.14	6.29	5.48	8.51	7.87	7.56	9.81	1.51	4.98	7.16	6.65	4.82	6.41	4.71	6.76	9.91	1.93	2.18	5.91	5.91	6.75	9.29	17.61	8.19	5.52	18.04	10.04	4.98	5.44	10.8
"njc149"	0	0	0	0.02	0	0.02	0	0	0.02	0.04	0	0	0	0.02	0	0	0.02	0	0	0.02	0	0	0	0	0	0	0.02	0	0.13	0.02	0	0	0	0	0.02	0	0.02	0.02	0	0	0.04	0	0.02	0	0	0	0	0	0.02	0.02	0.04	0.02	0.02	0	0.02	0	0.07	0.02	0	0.02	0	0.02	0.07	0	0	0.04	0	0.02	0	0.02	0.09	0	0	0.02	0	0	0	0.11	0	0	0.04	0.04	0	0.09	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0	0.03	0.02	0.02	0	0	0.02	0	0.07	0
"njc150"	32.56	39.96	25.05	38.7	19.79	38.15	50.67	19.4	22.42	36.76	27.51	34.6	30.35	31.44	51.51	18.52	14.56	27.8	13.85	28.6	43.83	19.88	38.26	3.25	23.2	10.82	9.54	40.12	16.02	16.57	22.07	12.22	19.87	21.51	10.09	12.56	43.67	24.64	19.39	24.61	22.43	15.6	21.4	27.31	61.56	9.78	24.71	34.89	16.4	9.26	21.53	12.83	14.29	35.25	19.76	38.94	18.78	29.35	26.37	32.67	5.69	11.98	12.03	8.3	17.63	24.22	14.47	27.7	14.51	14.58	26.53	16.63	21.37	16.56	15.54	32.3	23.4	9.58	19.82	15.42	25.29	9.31	15.45	13.08	17.81	36.12	13.53	19.83	19.47	13.71	26.11	19.07	25.29	25.76	45.62	21.87	15.34	13.65	11.03	24.21	33.49	11.79	25.11	12.82	29.44	15.23	18.36
"njc151"	37.71	41.73	59.17	49.84	36.39	48.47	31.73	20.12	15.51	37.54	29.11	42.82	27.86	40.68	55.38	20.39	18.93	25.78	17.5	38.23	44.85	22.28	37.51	3.47	22.84	11.91	11.8	42.17	14.44	18.39	26.58	14.87	18.56	25.98	9.11	14.12	46.07	29.53	25.85	25.16	19.5	18.29	28.9	32.47	65.52	13.14	28.49	29.33	24.02	14.42	37.98	14.37	18.34	47.41	7.93	40.45	27.39	36.96	27.46	36.5	6.07	13.9	14.74	10.48	18.47	33.69	17.74	30.52	16.18	14.69	30.09	13.38	21.28	22.64	15.67	33.97	26.4	13.29	24.02	13.49	30.58	13.6	20.07	19.53	4.05	40.35	16.42	12.98	23.92	18.45	27.93	20.69	25.6	26.41	46.62	25.01	15.38	11.02	18.04	21.21	40.32	9.56	44.26	19.38	35.35	18.77	22.36
