"Taxa"	"hera_1"	"wolverine_1"	"buddy_11"	"hamlet_11"	"hera_11"	"jarjarbinks_11"	"joans_11"	"padme_11"	"ginger_14"	"hera_14"	"iris_14"	"jarjarbinks_14"	"kubo_14"	"wolverine_14"	"ginger_2"	"hera_2"	"jarjarbinks_2"	"lambchop_2"	"jarjarbinks_3"	"goose_4"	"padme_5"	"korra_6"	"padme_6"	"ginger_7"	"hera_7"	"iris_7"	"padme_7"	"charles_9"	"franc_9"	"grogu_9"	"henry_9"	"ivy_9"	"korra_9"
"Pyruvate -- Production"	0	8.06702545722748e-05	0.000162934265075945	0	0	3.98954738584908e-05	3.45285983115515e-05	0.000412357709461439	0	0	0.000855835400146715	0	0	0.000336916238275858	0	0	0.000232531101034763	0	0	0.00020979020979021	0.0011883541295306	2.72190315468576e-05	0.00143650641639533	1.90934433115668e-05	0	0.000197794590317955	0.00188618744930871	0.000288104870172743	0	0.000287751382805256	4.01622555122696e-05	0	0
"XOS (Xylooligosaccharide) -- Consumption"	0	8.06702545722748e-05	0.000126726650614624	0	0	0	0	0.000412357709461439	0	2.13542890089474e-05	0.000855835400146715	0	0	0.000336916238275858	0	0	0.000232531101034763	0	0	0	0.0011883541295306	0	0.00143650641639533	0	0	0.000197794590317955	0.00188618744930871	0.000288104870172743	0	0.000287751382805256	0	0	3.99904023034472e-05
"Acetone -- Production"	0	0.000311156696207346	0.000126726650614624	3.27664733444739e-05	0	0.000478745686301889	0	0.000336397078771174	3.44851369059935e-05	2.13542890089474e-05	1.74660285744228e-05	0.000193091611242223	0.000196018643550987	0.000141287454760844	0	0	5.81327752586908e-05	0	0	0.000244755244755245	0.000432128774374764	0.000326628378562291	0.00160409883164145	0	0	2.47243237897444e-05	0.000339513740875568	0.00150054619881637	0	0.000703392269079515	0.000160649022049078	9.55817343305694e-05	0
"1,2-Ethanediol (Ethylene glycol) -- Production"	0	8.06702545722748e-05	0.000126726650614624	0	0	0	0	0.000412357709461439	0	0	0.000855835400146715	0	0	0.000336916238275858	0	0	0.000232531101034763	0	0	0	0.0011883541295306	0	0.00143650641639533	0	0	0.000197794590317955	0.00188618744930871	0.000288104870172743	0	0.000287751382805256	0	0	0
"1,2-propanediol (Propene diol, Propylene glycol, [R]-1,2-propanediol, [R]-propane-1,2-diol, [S]-1,2-propanediol, [S]-propane-1,2-diol) -- Production"	0	8.06702545722748e-05	0.000126726650614624	0	0	0	0	0.000412357709461439	0	0	0.000855835400146715	0	0	0.000336916238275858	0	0	0.000232531101034763	0	0	0	0.0011883541295306	0	0.00143650641639533	0	0	0.000197794590317955	0.00188618744930871	0.000288104870172743	0	0.000287751382805256	0	0	0
"Arabinan -- Macromolecule"	0	8.06702545722748e-05	0.000126726650614624	0	0	0	0	0.000412357709461439	0	0	0.000855835400146715	0	0	0.000336916238275858	0	0	0.000232531101034763	0	0	0	0.0011883541295306	0	0.00143650641639533	0	0	0.000197794590317955	0.00188618744930871	0.000288104870172743	0	0.000287751382805256	0	0	0
"D-Lyxose (L-Lyxose) -- Consumption"	0	8.06702545722748e-05	0.000126726650614624	0	0	0	0	0.000412357709461439	0	0	0.000855835400146715	0	0	0.000336916238275858	0	0	0.000232531101034763	0	0	0	0.0011883541295306	0	0.00143650641639533	0	0	0.000197794590317955	0.00188618744930871	0.000288104870172743	0	0.000287751382805256	0	0	0
"Phenylacetate -- Production"	0	8.06702545722748e-05	0.000126726650614624	0	0	0	0	0.000412357709461439	0	0	0.000855835400146715	0	0	0.000336916238275858	0	0	0.000232531101034763	0	0	0	0.0011883541295306	0	0.00143650641639533	0	0	0.000197794590317955	0.00188618744930871	0.000288104870172743	0	0.000287751382805256	0	0	0
"Spermidine -- Production"	0	8.06702545722748e-05	0.000126726650614624	0	0	0	0	0.000412357709461439	0	0	0.000855835400146715	0	0	0.000336916238275858	0	0	0.000232531101034763	0	0	0	0.0011883541295306	0	0.00143650641639533	0	0	0.000197794590317955	0.00188618744930871	0.000288104870172743	0	0.000287751382805256	0	0	0
"Valerate (Pentanoic acid, Pentanoate) -- Production"	0	8.06702545722748e-05	0.000126726650614624	0	0	0	0	0.000412357709461439	0	0	0.000855835400146715	0	0	0.000336916238275858	0	0	0.000232531101034763	0	0	0	0.0011883541295306	0	0.00143650641639533	0	0	0.000197794590317955	0.00188618744930871	0.000288104870172743	0	0.000287751382805256	0	0	0
"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate) -- Consumption"	5.3837974615395e-05	4.60972883270142e-05	0.000162934265075945	0	4.28834855697071e-05	3.98954738584908e-05	0.000189907290713533	7.59606306902651e-05	7.75915580384854e-05	2.13542890089474e-05	7.85971285849024e-05	0	0	0.000173892252013346	0.000189143181388311	0.000480827022478663	0	0	0.00023084510293593	0.000506993006993007	0.000243072435585805	0.000190533220828003	0.000215475962459299	0.000343681979608203	0.000287467839535452	0.00150818375117441	3.77237489861742e-05	2.40087391810619e-05	0.000136102037641935	0.00121495028295553	8.03245110245391e-05	0.000430117804487562	0.000219947212668959
"Biotin (Vitamin B7) -- Consumption"	0	0	0.000126726650614624	0	0	0	0	0.000965785161633371	3.44851369059935e-05	0	0	0	0	0	0	0	5.81327752586908e-05	0	0	0.00270979020979021	0.000486144871171609	0	9.57670944263551e-05	0	0	0	0.000509270611313352	0.00176464232980805	0	0	6.02433832684044e-05	0	0
"L-Aspartate (Aspartate, D-Aspartate) -- Consumption"	0	0	0.000126726650614624	0	0	0	0	0.000944082124293295	6.03489895854887e-05	0	0	0	0	0	0	0.000841447289337661	2.90663876293454e-05	0.00171990171990172	0	0.000244755244755245	0.000351104629179496	0	4.78835472131776e-05	1.90934433115668e-05	0	0	0.00013203312145161	0.00168061174267433	0	0	6.02433832684044e-05	0	0
"Hippurate -- Consumption"	0	0	3.62076144613212e-05	0	0	0	3.45285983115515e-05	0.000553427452171932	0	0	0	4.29092469427162e-05	0	0	0	0	0	0	0	0.0038986013986014	0.000108032193593691	0	4.78835472131776e-05	0	2.87467839535452e-05	0	0.000377237489861743	0.000156056804676902	0	0	0	0	3.99904023034472e-05
"L-Ornithine (Ornithine) -- Production"	0	0	0.000126726650614624	0	0	0	0	7.59606306902651e-05	3.44851369059935e-05	0	0	0	0	0	0	0	0	0	0	0.00270979020979021	0.000486144871171609	0	9.57670944263551e-05	0	0	0	0.000509270611313352	0.0012004369590531	0	0	6.02433832684044e-05	0	0
"L-Malate ([S]-Malate, L-Malic acid, Malate, D-Malate, [R]-Malate) -- Consumption"	0	0	0	0	2.14417427848536e-05	0	0	9.76636680303408e-05	0	0	0	0	0.000196018643550987	0	0.000108081817936178	0	0	0	0	0.0027972027972028	0.00029708853238265	0	0.000311243056885654	0.000229121319738802	0	0	0.000509270611313352	0.000132048065495841	0.000252760927049308	0	0.000200811277561348	4.77908671652847e-05	3.99904023034472e-05
"Fumarate -- Production"	0	0.000437924239106635	0	0	0	0	0	0	0	0	0.00118768994306075	0	0	0.000771646868309224	0	0	0.0025578421113824	0	0	0	0	0	0	0	0	0.000197794590317955	0	0	0	0	0	0	0
"N-Acetyl-D-Glucosamine (N-Acetylglucosamine) -- Production"	0	0.000437924239106635	0	0	0	0	0	0	0	0	0.00118768994306075	0	0	0.000771646868309224	0	0	0.0025578421113824	0	0	0	0	0	0	0	0	0.000197794590317955	0	0	0	0	0	0	0
"Stachyose -- Consumption"	5.3837974615395e-05	2.30486441635071e-05	3.62076144613212e-05	6.55329466889479e-05	4.28834855697071e-05	7.97909477169815e-05	6.90571966231031e-05	0.000889824530943105	6.03489895854887e-05	2.13542890089474e-05	1.74660285744228e-05	0.000150182364299507	0	9.78143917575072e-05	0	0.00108186080057699	2.90663876293454e-05	0	0.00023084510293593	0	5.40160967968455e-05	0.000272190315468576	0.000167592415246121	1.90934433115668e-05	0.000158107311744499	0.000346140533056421	3.77237489861742e-05	0.000564205370754955	7.77725929382485e-05	6.39447517345014e-05	0	0.000215058902243781	0.000179956810365512
"Fumarate -- Consumption"	0	0	0	0	2.14417427848536e-05	0	0	4.34060746801515e-05	0	0	1.74660285744228e-05	0	0.000196018643550987	4.34730630033366e-05	0.000108081817936178	0	0	0	0	0.00255244755244755	0.00029708853238265	0	0.000311243056885654	0.000229121319738802	0	0	0.000509270611313352	0.000132048065495841	0.000252760927049308	6.39447517345014e-05	0.000180730149805213	4.77908671652847e-05	0
"Cellulose (Beta-D-glucan) -- Macromolecule"	5.3837974615395e-05	4.60972883270142e-05	3.62076144613212e-05	6.55329466889479e-05	9.6487842531841e-05	7.97909477169815e-05	6.90571966231031e-05	2.17030373400757e-05	9.48341264914822e-05	4.27085780178949e-05	3.49320571488455e-05	0.000150182364299507	0	0.000195628783515014	0	0.00108186080057699	0.000101732356702709	0	0.000272816939833372	0	5.40160967968455e-05	0.000734913851765154	0.000167592415246121	3.81868866231336e-05	0.000186854095698044	0.000543935123374376	7.54474979723485e-05	2.40087391810619e-05	0.000136102037641935	6.39447517345014e-05	0	0.000310640636574351	0.000179956810365512
"Formaldehyde -- Production"	0	0	0	0	2.14417427848536e-05	0	0	4.34060746801515e-05	0	0	0	0	0.000196018643550987	0	0.000108081817936178	0	0	0	0	0.00253496503496503	0.00029708853238265	0	0.000311243056885654	0.000229121319738802	0	0	0.000509270611313352	0.000132048065495841	0.000252760927049308	0	0.000180730149805213	4.77908671652847e-05	0
"H2O2 -- Production"	0	0	3.62076144613212e-05	0	0	0	3.45285983115515e-05	0.000553427452171932	0	0	0	8.58184938854323e-05	8.71193971337718e-05	0	0	0	0	0	0	0.00291958041958042	0.000243072435585805	0.00010887612618743	0.000167592415246121	0	5.74935679070904e-05	0	0	0.000156056804676902	0	0	2.00811277561348e-05	0	3.99904023034472e-05
"Formate -- Consumption"	5.3837974615395e-05	2.30486441635071e-05	3.62076144613212e-05	6.55329466889479e-05	9.6487842531841e-05	7.97909477169815e-05	6.90571966231031e-05	0	6.03489895854887e-05	2.13542890089474e-05	3.49320571488455e-05	0.000193091611242223	0	0.000195628783515014	0	0.00108186080057699	2.90663876293454e-05	0	0.00023084510293593	1.74825174825175e-05	5.40160967968455e-05	0.000353847410109148	0.000167592415246121	1.90934433115668e-05	0.000186854095698044	0.00039558918063591	3.77237489861742e-05	0	7.77725929382485e-05	0.000223806631070755	0	0.000215058902243781	0.000219947212668959
"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate) -- Consumption"	0	0	0.000126726650614624	0	2.14417427848536e-05	0	0	7.59606306902651e-05	3.44851369059935e-05	0	0	0	0.000196018643550987	0	0.000108081817936178	0	0	0	0	0.000332167832167832	0.000540160967968455	0	0.000311243056885654	0.000229121319738802	0	0	0.000245204368410133	0.00117642821987203	0.000252760927049308	0	0.000240973533073617	4.77908671652847e-05	0
"Acetoin (3-hydroxybutanone, acetyl methyl carbinol, [R]-Acetoin) -- Production"	0	0	3.62076144613212e-05	0	0	0	0	0.000553427452171932	0	0	0	0	0	0	0	0	0	0	0	0.00260489510489511	0.000108032193593691	0	4.78835472131776e-05	0	0	0	0.000377237489861743	0.000132048065495841	0	0	0	0	0
"Acetate -- Consumption"	0	2.30486441635071e-05	0	0	9.6487842531841e-05	0	0	4.34060746801515e-05	0.000172425684529968	0.00017083431207158	3.49320571488455e-05	0	4.35596985668859e-05	0.000119550923259176	0	0.000240413511239332	0.000101732356702709	0	0.000146901429141046	0	5.40160967968455e-05	0.0008982280410463	4.78835472131776e-05	5.72803299347004e-05	5.74935679070904e-05	0.000717005389902586	3.77237489861742e-05	2.40087391810619e-05	0.000136102037641935	6.39447517345014e-05	4.01622555122696e-05	0.000477908671652847	3.99904023034472e-05
"D-Tagatose -- Consumption"	0	0	3.62076144613212e-05	0	0	0	0	0.000553427452171932	0	0	0	0	0	0	0	0	0	0	0	0.00244755244755245	0.000108032193593691	0	4.78835472131776e-05	0	0	0	0.000377237489861743	0.000132048065495841	0	0	0	0	0
"Methylamine (Monomethylamine) -- Production"	0	0	0.000126726650614624	0	0	0	0	0.000944082124293295	3.44851369059935e-05	0	0	0	0	0	0	0	5.81327752586908e-05	0	0	0.000244755244755245	0.000351104629179496	0	4.78835472131776e-05	0	0	0	0.00013203312145161	0.00168061174267433	0	0	6.02433832684044e-05	0	0
"L-Threonine (Threonine) -- Consumption"	0	0	0.000126726650614624	0	2.14417427848536e-05	0	0	0.000965785161633371	3.44851369059935e-05	0	0	0	0	0	0	0	0	0	0	0.000244755244755245	0.000351104629179496	0	4.78835472131776e-05	0	0	0	0.00013203312145161	0.00168061174267433	0	0	6.02433832684044e-05	0	0
"Isobutyrate (2-Methylpropanoic acid) -- Consumption"	0	2.30486441635071e-05	0	0	9.6487842531841e-05	0	0	4.34060746801515e-05	0.000172425684529968	0.000117448589549211	3.49320571488455e-05	0	4.35596985668859e-05	0.000119550923259176	0	0.000240413511239332	0.000101732356702709	0	0.000146901429141046	0	5.40160967968455e-05	0.000843789977952584	4.78835472131776e-05	5.72803299347004e-05	5.74935679070904e-05	0.000667556742323098	3.77237489861742e-05	2.40087391810619e-05	0.000136102037641935	6.39447517345014e-05	4.01622555122696e-05	0.000477908671652847	0
"Isovalerate (3-Methylbutanoic acid) -- Consumption"	0	2.30486441635071e-05	0	0	9.6487842531841e-05	0	0	4.34060746801515e-05	0.000172425684529968	0.000117448589549211	3.49320571488455e-05	0	4.35596985668859e-05	0.000119550923259176	0	0.000240413511239332	0.000101732356702709	0	0.000146901429141046	0	5.40160967968455e-05	0.000843789977952584	4.78835472131776e-05	5.72803299347004e-05	5.74935679070904e-05	0.000667556742323098	3.77237489861742e-05	2.40087391810619e-05	0.000136102037641935	6.39447517345014e-05	4.01622555122696e-05	0.000477908671652847	0
"Propanoate (Propionate) -- Consumption"	0	2.30486441635071e-05	0	0	9.6487842531841e-05	0	0	4.34060746801515e-05	0.000172425684529968	0.000117448589549211	3.49320571488455e-05	0	4.35596985668859e-05	0.000119550923259176	0	0.000240413511239332	0.000101732356702709	0	0.000146901429141046	0	5.40160967968455e-05	0.000843789977952584	4.78835472131776e-05	5.72803299347004e-05	5.74935679070904e-05	0.000667556742323098	3.77237489861742e-05	2.40087391810619e-05	0.000136102037641935	6.39447517345014e-05	4.01622555122696e-05	0.000477908671652847	0
"Valerate (Pentanoic acid, Pentanoate) -- Consumption"	0	2.30486441635071e-05	0	0	9.6487842531841e-05	0	0	4.34060746801515e-05	0.000172425684529968	0.000117448589549211	3.49320571488455e-05	0	4.35596985668859e-05	0.000119550923259176	0	0.000240413511239332	0.000101732356702709	0	0.000146901429141046	0	5.40160967968455e-05	0.000843789977952584	4.78835472131776e-05	5.72803299347004e-05	5.74935679070904e-05	0.000667556742323098	3.77237489861742e-05	2.40087391810619e-05	0.000136102037641935	6.39447517345014e-05	4.01622555122696e-05	0.000477908671652847	0
"L-Histidine (Histidine) -- Consumption"	0	0	0.000126726650614624	0	0	0	0	0.000944082124293295	3.44851369059935e-05	0	0	0	0	0	0	0	0	0	0	0.000244755244755245	0.000351104629179496	0	4.78835472131776e-05	0	0	0	0.00013203312145161	0.00168061174267433	0	0	6.02433832684044e-05	0	0
"L-Tryptophan (Tryptophan) -- Consumption"	0	0	0.000126726650614624	0	0	0	0	0.000944082124293295	3.44851369059935e-05	0	0	0	0	0	0	0	0	0	0	0.000244755244755245	0.000351104629179496	0	4.78835472131776e-05	0	0	0	0.00013203312145161	0.00168061174267433	0	0	6.02433832684044e-05	0	0
"4-Aminobutyrate (GABA) -- Production"	0	0	0	0	2.14417427848536e-05	0	0	0.000922379086953219	0	0	0	0	0.000196018643550987	0	0.000108081817936178	0	0	0	0	6.99300699300699e-05	0.000189056338788959	0	0.000263359509672477	0.000229121319738802	0	0	0.00013203312145161	0.000612222849117079	0.000252760927049308	0	0.000180730149805213	4.77908671652847e-05	0
"Riboflavin (Vitamin B2) -- Consumption"	0	0	0	0	0	0	0	2.17030373400757e-05	0	0	0	0	0	0	0	0	5.81327752586908e-05	0	0	0.00244755244755245	0.000108032193593691	0	4.78835472131776e-05	0	0	0	0.000377237489861743	8.40305871337167e-05	0	0	0	0	0
"Citrate -- Consumption"	0	0	0	0	0	0	0	2.17030373400757e-05	0	0	0	0	0	0	0	0	0	0	0	0.00244755244755245	0.000108032193593691	0	4.78835472131776e-05	0	0	0	0.000377237489861743	8.40305871337167e-05	0	0	0	0	0
"Lipoic acid (Lipoate) -- Consumption"	0	0	0	0	0	0	0	2.17030373400757e-05	0	0	0	0	0	0	0	0	0	0	0	0.00244755244755245	0.000108032193593691	0	4.78835472131776e-05	0	0	0	0.000377237489861743	8.40305871337167e-05	0	0	0	0	0
"Triglyceride -- Macromolecule"	0	0	0	0	0	0	0	2.17030373400757e-05	0	0	0	0	0	0	0	0	0	0	0	0.00244755244755245	0.000108032193593691	0	4.78835472131776e-05	0	0	0	0.000377237489861743	8.40305871337167e-05	0	0	0	0	0
"Adenosylcobalamin (Vitamin B12, Cobamide coenzyme, Cob[II]alamin, Vitamin B12r, Cob[I]alamin, Vitamin B12s, Aquacobalamin, Cobalamin [III]) -- Production"	0	0	3.62076144613212e-05	0	2.14417427848536e-05	0	0	2.17030373400757e-05	0	0	0	0	0.000196018643550987	0	0.000108081817936178	0	5.81327752586908e-05	0.000491400491400491	0	0.000104895104895105	0.000243072435585805	0	0.000311243056885654	0.000248214763050369	0	0	0.00013203312145161	4.80174783621238e-05	0.000349976668222118	0	0.000180730149805213	4.77908671652847e-05	0
"Cadaverine -- Production"	0	0	0	0	2.14417427848536e-05	0	0	0.000141069742710492	0	0	0	0	0.000196018643550987	0	0.000108081817936178	0	0	0.000491400491400491	0	6.99300699300699e-05	0.000189056338788959	0	0.000263359509672477	0.000229121319738802	0	0	0.00013203312145161	4.80174783621238e-05	0.000252760927049308	0	0.000180730149805213	4.77908671652847e-05	0
"D-Gluconate (D-Gluconic acid, Gluconate) -- Consumption"	0	0	3.62076144613212e-05	0	2.14417427848536e-05	3.98954738584908e-05	3.45285983115515e-05	2.17030373400757e-05	0	0	0	0	0.000196018643550987	0	0.000108081817936178	0	0	0	0	0.000297202797202797	0.000189056338788959	2.72190315468576e-05	0.000263359509672477	0.000248214763050369	0	0	0.00013203312145161	4.80174783621238e-05	0.000252760927049308	0	0.000220892405317483	4.77908671652847e-05	0
"Adenine -- Consumption"	0	0	0.000126726650614624	0	0	0	0	4.34060746801515e-05	3.44851369059935e-05	0	0	0	0	0	0	0	0	0	0	0.000244755244755245	0.000351104629179496	0	4.78835472131776e-05	0	0	0	0.00013203312145161	0.00111640637191938	0	0	6.02433832684044e-05	0	0
"Histamine -- Production"	0	0	0.000126726650614624	0	0	0	0	4.34060746801515e-05	3.44851369059935e-05	0	0	0	0	0	0	0	0	0	0	0.000244755244755245	0.000351104629179496	0	4.78835472131776e-05	0	0	0	0.00013203312145161	0.00111640637191938	0	0	6.02433832684044e-05	0	0
"Linoleic acid (Omega-6 fatty acid) -- Consumption"	0	2.30486441635071e-05	0	0	4.28834855697071e-05	0	0	2.17030373400757e-05	0.000112076694944479	7.47400115313161e-05	1.74660285744228e-05	0	4.35596985668859e-05	9.78143917575072e-05	0	0	5.81327752586908e-05	0	8.39436737948836e-05	0	5.40160967968455e-05	0.000544380630937151	4.78835472131776e-05	1.90934433115668e-05	2.87467839535452e-05	0.000346140533056421	3.77237489861742e-05	2.40087391810619e-05	7.77725929382485e-05	6.39447517345014e-05	0	0.000262849769409066	3.99904023034472e-05
"L-Arabitol (L-Arabinitol, D-Arabitol) -- Consumption"	0	0	3.62076144613212e-05	0	0	0	3.45285983115515e-05	0.000531724414831856	0	0	0	4.29092469427162e-05	0	0	0	0	0	0	0	0.00127622377622378	0	0	0	0	2.87467839535452e-05	0	0	8.40305871337167e-05	0	0	0	0	3.99904023034472e-05
"Biotin (Vitamin B7) -- Production"	0	0	0	0	2.14417427848536e-05	0	0	2.17030373400757e-05	0	0	0	0	0.000196018643550987	0	0.000108081817936178	0	5.81327752586908e-05	0	0	6.99300699300699e-05	0.000189056338788959	0	0.000263359509672477	0.000229121319738802	0	0	0.00013203312145161	4.80174783621238e-05	0.000252760927049308	0	0.000180730149805213	4.77908671652847e-05	0
"Thiamine (Vitamin B1, Thiamin) -- Production"	0	0	0	0	2.14417427848536e-05	0	0	2.17030373400757e-05	0	0	0	0	0.000196018643550987	0	0.000108081817936178	0	5.81327752586908e-05	0	0	6.99300699300699e-05	0.000189056338788959	0	0.000263359509672477	0.000229121319738802	0	0	0.00013203312145161	4.80174783621238e-05	0.000252760927049308	0	0.000180730149805213	4.77908671652847e-05	0
"7-Oxodeoxycholic acid -- Production"	0	0	0	0	2.14417427848536e-05	0	0	2.17030373400757e-05	0	0	0	0	0.000196018643550987	0	0.000108081817936178	0	0	0	0	6.99300699300699e-05	0.000189056338788959	0	0.000263359509672477	0.000229121319738802	0	0	0.00013203312145161	4.80174783621238e-05	0.000252760927049308	0	0.000180730149805213	4.77908671652847e-05	0
"7-Oxolithocholic acid -- Production"	0	0	0	0	2.14417427848536e-05	0	0	2.17030373400757e-05	0	0	0	0	0.000196018643550987	0	0.000108081817936178	0	0	0	0	6.99300699300699e-05	0.000189056338788959	0	0.000263359509672477	0.000229121319738802	0	0	0.00013203312145161	4.80174783621238e-05	0.000252760927049308	0	0.000180730149805213	4.77908671652847e-05	0
"D-Fructuronate -- Consumption"	0	0	0	0	2.14417427848536e-05	0	0	2.17030373400757e-05	0	0	0	0	0.000196018643550987	0	0.000108081817936178	0	0	0	0	6.99300699300699e-05	0.000189056338788959	0	0.000263359509672477	0.000229121319738802	0	0	0.00013203312145161	4.80174783621238e-05	0.000252760927049308	0	0.000180730149805213	4.77908671652847e-05	0
"D-Tagaturonate -- Consumption"	0	0	0	0	2.14417427848536e-05	0	0	2.17030373400757e-05	0	0	0	0	0.000196018643550987	0	0.000108081817936178	0	0	0	0	6.99300699300699e-05	0.000189056338788959	0	0.000263359509672477	0.000229121319738802	0	0	0.00013203312145161	4.80174783621238e-05	0.000252760927049308	0	0.000180730149805213	4.77908671652847e-05	0
"Indole-3-acetate (Indoleacetate) -- Production"	0	0	0	0	2.14417427848536e-05	0	0	2.17030373400757e-05	0	0	0	0	0.000196018643550987	0	0.000108081817936178	0	0	0	0	6.99300699300699e-05	0.000189056338788959	0	0.000263359509672477	0.000229121319738802	0	0	0.00013203312145161	4.80174783621238e-05	0.000252760927049308	0	0.000180730149805213	4.77908671652847e-05	0
"L-Idonate -- Consumption"	0	0	0	0	2.14417427848536e-05	0	0	2.17030373400757e-05	0	0	0	0	0.000196018643550987	0	0.000108081817936178	0	0	0	0	6.99300699300699e-05	0.000189056338788959	0	0.000263359509672477	0.000229121319738802	0	0	0.00013203312145161	4.80174783621238e-05	0.000252760927049308	0	0.000180730149805213	4.77908671652847e-05	0
"L-Threonine (Threonine) -- Production"	0	0	0	0	2.14417427848536e-05	0	0	2.17030373400757e-05	0	0	0	0	0.000196018643550987	0	0.000108081817936178	0	0	0	0	6.99300699300699e-05	0.000189056338788959	0	0.000263359509672477	0.000229121319738802	0	0	0.00013203312145161	4.80174783621238e-05	0.000252760927049308	0	0.000180730149805213	4.77908671652847e-05	0
"Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3) -- Production"	0	0	0	0	2.14417427848536e-05	0	0	2.17030373400757e-05	0	0	0	0	0.000196018643550987	0	0.000108081817936178	0	0	0	0	6.99300699300699e-05	0.000189056338788959	0	0.000263359509672477	0.000229121319738802	0	0	0.00013203312145161	4.80174783621238e-05	0.000252760927049308	0	0.000180730149805213	4.77908671652847e-05	0
"Pentanol -- Production"	0	0	0	0	2.14417427848536e-05	0	0	2.17030373400757e-05	0	0	0	0	0.000196018643550987	0	0.000108081817936178	0	0	0	0	6.99300699300699e-05	0.000189056338788959	0	0.000263359509672477	0.000229121319738802	0	0	0.00013203312145161	4.80174783621238e-05	0.000252760927049308	0	0.000180730149805213	4.77908671652847e-05	0
"Riboflavin (Vitamin B2) -- Production"	0	0	0	0	2.14417427848536e-05	0	0	2.17030373400757e-05	0	0	0	0	0.000196018643550987	0	0.000108081817936178	0	0	0	0	6.99300699300699e-05	0.000189056338788959	0	0.000263359509672477	0.000229121319738802	0	0	0.00013203312145161	4.80174783621238e-05	0.000252760927049308	0	0.000180730149805213	4.77908671652847e-05	0
"Sulfate (Sulfuric acid, Sulfite) -- Consumption"	0	0	0	0	2.14417427848536e-05	0	0	2.17030373400757e-05	0	0	0	0	0.000196018643550987	0	0.000108081817936178	0	0	0	0	6.99300699300699e-05	0.000189056338788959	0	0.000263359509672477	0.000229121319738802	0	0	0.00013203312145161	4.80174783621238e-05	0.000252760927049308	0	0.000180730149805213	4.77908671652847e-05	0
"Thiosulfate -- Consumption"	0	0	0	0	2.14417427848536e-05	0	0	2.17030373400757e-05	0	0	0	0	0.000196018643550987	0	0.000108081817936178	0	0	0	0	6.99300699300699e-05	0.000189056338788959	0	0.000263359509672477	0.000229121319738802	0	0	0.00013203312145161	4.80174783621238e-05	0.000252760927049308	0	0.000180730149805213	4.77908671652847e-05	0
"Choline -- Consumption"	0	0	0	0	0	0	0	0	0	0	0	4.29092469427162e-05	8.71193971337718e-05	0	0	0	0	0	0	0.000909090909090909	0.000189056338788959	5.44380630937151e-05	0.000167592415246121	0	2.87467839535452e-05	0	0	4.80174783621238e-05	0	0	2.00811277561348e-05	0	0
"5-Aminovalerate -- Production"	0	0	0	0	0	0	0	0.000889824530943105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000564205370754955	0	0	0	0	0
"L-Alanine (D-Alanine, Alanine) -- Consumption"	0	0	0	0	0	0	0	0.000889824530943105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000564205370754955	0	0	0	0	0
"L-Glycine (Glycine) -- Consumption"	0	0	0	0	0	0	0	0.000889824530943105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000564205370754955	0	0	0	0	0
"L-Isoleucine (Isoleucine) -- Consumption"	0	0	0	0	0	0	0	0.000889824530943105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000564205370754955	0	0	0	0	0
"L-Proline (Proline, D-Proline) -- Consumption"	0	0	0	0	0	0	0	0.000889824530943105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000564205370754955	0	0	0	0	0
"p-Cresol (4-methylphenol, 4-cresol) -- Production"	0	0	0	0	0	0	0	0.000889824530943105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000564205370754955	0	0	0	0	0
"Tauro-b-muricholic acid -- Consumption"	0	0	0	0	2.14417427848536e-05	0.000179529632363208	0	7.59606306902651e-05	0	2.13542890089474e-05	0	4.29092469427162e-05	8.71193971337718e-05	0	0	0.000240413511239332	0	0	4.19718368974418e-05	0	0	0.000217752252374861	4.78835472131776e-05	1.90934433115668e-05	0	0.00017307026652821	0	2.40087391810619e-05	0	0	0	4.77908671652847e-05	3.99904023034472e-05
"beta-Muricholic acid -- Production"	0	0	0	0	2.14417427848536e-05	0.000179529632363208	0	7.59606306902651e-05	0	2.13542890089474e-05	0	4.29092469427162e-05	8.71193971337718e-05	0	0	0.000240413511239332	0	0	4.19718368974418e-05	0	0	0.000217752252374861	4.78835472131776e-05	1.90934433115668e-05	0	0.00017307026652821	0	2.40087391810619e-05	0	0	0	4.77908671652847e-05	3.99904023034472e-05
