"ID"	"hera_1"	"wolverine_1"	"buddy_11"	"hamlet_11"	"hera_11"	"jarjarbinks_11"	"joans_11"	"padme_11"	"ginger_14"	"hera_14"	"iris_14"	"jarjarbinks_14"	"kubo_14"	"wolverine_14"	"jarjarbinks_15"	"kubo_15"	"buddy_16"	"buddy_17"	"iris_17"	"ivy_17"	"kubo_17"	"lambchop_17"	"padme_17"	"wolverine_17"	"buddy_18"	"ginger_18"	"hamlet_18"	"hera_18"	"iris_18"	"ivy_18"	"jarjarbinks_18"	"kubo_18"	"lambchop_18"	"wolverine_18"	"franc_19"	"ivy_19"	"ophelia_19"	"wolverine_19"	"ginger_2"	"hera_2"	"jarjarbinks_2"	"lambchop_2"	"ginger_20"	"goose_20"	"hamlet_20"	"hera_20"	"iris_20"	"korra_20"	"ophelia_20"	"buddy_21"	"hamlet_21"	"jarjarbinks_21"	"joans_21"	"korra_21"	"kubo_21"	"franc_22"	"goose_22"	"grogu_22"	"hamlet_22"	"henry_22"	"hera_22"	"iris_22"	"joans_22"	"kubo_22"	"marshmallow_22"	"hamlet_23"	"iris_23"	"korra_23"	"franc_24"	"ginger_24"	"henry_24"	"hera_24"	"ivy_24"	"kubo_24"	"marshmallow_24"	"ophelia_24"	"wolverine_24"	"henry_25"	"kubo_25"	"ginger_29"	"henry_29"	"jarjarbinks_29"	"joans_29"	"korra_29"	"jarjarbinks_3"	"kubo_30"	"hamlet_31"	"jarjarbinks_32"	"ginger_36"	"grogu_36"	"henry_36"	"franc_37"	"goose_37"	"grogu_37"	"hera_37"	"kubo_37"	"lambchop_37"	"ophelia_37"	"wolverine_37"	"goose_4"	"grogu_41"	"hamlet_41"	"hera_41"	"joans_41"	"marshmallow_41"	"ginger_42"	"goose_42"	"grogu_42"	"henry_42"	"ivy_42"	"lambchop_42"	"ophelia_43"	"buddy_44"	"franc_44"	"ginger_44"	"goose_44"	"iris_44"	"ivy_44"	"jarjarbinks_44"	"joans_44"	"lambchop_44"	"marshmallow_44"	"buddy_45"	"franc_45"	"grogu_45"	"hamlet_45"	"henry_45"	"hera_45"	"ivy_45"	"jarjarbinks_45"	"joans_45"	"korra_45"	"marshmallow_45"	"ophelia_45"	"buddy_46"	"charles_46"	"goose_46"	"hamlet_46"	"iris_46"	"ivy_46"	"joans_46"	"lambchop_46"	"marshmallow_46"	"franc_47"	"ginger_47"	"ivy_47"	"marshmallow_47"	"buddy_48"	"charles_48"	"franc_48"	"grogu_48"	"hamlet_48"	"hera_48"	"iris_48"	"ivy_48"	"jarjarbinks_48"	"joans_48"	"korra_48"	"kubo_48"	"lambchop_48"	"marshmallow_48"	"ophelia_48"	"wolverine_48"	"charles_49"	"franc_49"	"ginger_49"	"henry_49"	"iris_49"	"ivy_49"	"jarjarbinks_49"	"joans_49"	"kubo_49"	"marshmallow_49"	"ophelia_49"	"wolverine_49"	"padme_5"	"buddy_50"	"charles_50"	"franc_50"	"ginger_50"	"grogu_50"	"ivy_50"	"jarjarbinks_50"	"joans_50"	"korra_50"	"kubo_50"	"lambchop_50"	"ophelia_50"	"wolverine_50"	"charles_51"	"franc_51"	"joans_51"	"lambchop_51"	"buddy_52"	"charles_52"	"ginger_52"	"goose_52"	"grogu_52"	"jarjarbinks_52"	"kubo_52"	"marshmallow_52"	"franc_53"	"hera_53"	"kubo_53"	"marshmallow_53"	"charles_55"	"ginger_55"	"iris_55"	"ivy_55"	"lambchop_55"	"ophelia_55"	"buddy_56"	"franc_56"	"grogu_56"	"joans_56"	"buddy_57"	"joans_57"	"ophelia_57"	"wolverine_57"	"ginger_58"	"goose_58"	"wolverine_58"	"goose_59"	"hamlet_59"	"henry_59"	"iris_59"	"ophelia_59"	"korra_6"	"padme_6"	"iris_60"	"joans_60"	"marshmallow_60"	"wolverine_60"	"joans_62"	"henry_66"	"hamlet_67"	"hera_67"	"ivy_67"	"franc_68"	"jarjarbinks_68"	"ginger_7"	"hera_7"	"iris_7"	"padme_7"	"grogu_70"	"charles_9"	"franc_9"	"grogu_9"	"henry_9"	"ivy_9"	"korra_9"
"njc54"	33.07	39.33	33.33	24.33	42.29	20.95	26.81	44.06	34.7	43.34	23.17	16.26	41.49	29.43	27.46	37.8	3.46	17.15	25.37	15.64	33.74	46.59	6.99	51.6	28.66	22.64	18.36	14.43	22.08	13.27	14.63	29	27.96	43.47	21.57	15.49	19.69	33.65	40.86	2.6	15.57	1.38	12.59	16.18	36.3	9.72	38.23	21.91	49.54	16.84	31.26	13.31	38.9	26.99	23.77	13.74	26.54	1.31	72.7	16.67	13.18	43.18	32.7	25.94	17.6	18.24	24.44	33.14	17.97	17.19	23.22	15.22	13.39	27.74	1.98	26.1	61.76	30.72	9.47	27.51	30.04	27.67	20.38	51.62	16.69	10.3	22.59	19.13	23.49	0.76	15.03	17.31	12.11	0.42	13.38	38.08	11.91	47.27	38.51	44.11	0.98	17.02	27.26	12.87	4.99	23.66	11.38	3.51	21.48	12.54	11.4	26.02	9.32	8.93	27.7	14.03	30.29	15.3	5.96	10.07	12.45	9.47	16.65	14.75	21.25	10.05	25.74	8.05	10.37	8.48	11.11	20.34	2.56	24.48	8.56	10.9	4.94	13.85	27.56	25.28	14.09	19.13	10.31	17.11	28.3	27.03	18.9	6	26.85	12.94	1.22	11.89	11.18	24.57	18.46	27.04	9.16	26.01	15.98	13.89	18.74	9.27	51.58	32.56	9.5	24.45	25.27	23.31	32.76	11.5	11.39	19.46	15.07	10.19	31.44	35.67	33.16	22.66	25.17	29.34	4.82	26.58	10.4	12.27	16.14	13.37	18.24	51.46	61.92	15.44	18.92	6.79	23.58	20.04	8.03	25.34	16.98	2.58	13.94	29.21	17.75	23.78	19.4	14.19	1.67	5.2	23.27	25.01	8.21	14.93	24.23	45	13.7	2.82	27.72	12.31	37.14	22.87	67.3	17.84	16.79	65.36	11.62	20.87	15.38	14.23	17.26	9.74	34.38	16.25	28.97	14.6	37.57	18.07	14.07	6.39	26.53	30	20.8	15.94	46.63	30.15	15.18	38.64	12.49	52.87	53.68	12.05	36.83	20.03	18.92
"njc55"	0	0	0.02	0	0	0	0	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	1.41	0	0	0	0	0	0	0	0	0.04	0	0	0.02	0	0.65	0	0	0	0.01	0	0.02	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.1	0	0	0	0	0	0	0.2	0	0	0	0	0.04	0.02	0.02	0	0	0	0	0	0.07	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0.11	0	0	0	0	0
"njc56"	0	0	0	0	0.02	0	0	0.02	0	0	0	0	0.09	0	0	0	0	0	0	0.04	0	1.38	0	0	0	0	0	0	0	0	0	0	0.78	0	0	0	0	0	0.04	0	0	0	0	0.02	0	0	0	0.04	0	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0	0	0	0	0	0.09	0	0	0.09	0	0	0.02	0	0	0	0.09	0	0	0.02	0	0	0	0	0	0	0.02	0.02	0	0	0	0.02	0	0	0	0.02	0.11	0	0.04	0	0	0	0	0	0.07	0	0	0	0	0.13	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.09	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0.2	0.11	0	0	0	0	0	0	0	0	0	0	0	0.04	0.02	0	0	0	0	0	0	0	0	0.49	0	0	0	0	0	0	0	0	0	0	0.47	0	0.02	0	0	0	0	0	0.11	0	0	0.02	0	0.02	0	0	0	0.11	0	0.04	0.12	0	0	0.07	0.02	0.04	0.13	0	0.09	0.02	0
"njc57"	37.2	41.53	24.37	26.53	44.79	19.55	28.21	39.41	59.57	46.05	32.99	20.19	11.76	38.34	28.99	39.4	4.19	17.89	28.31	13.88	40.86	21.28	2.34	55.36	24.86	28.49	20.28	18.96	26.4	16.55	17.54	38.26	26.47	44.84	21.68	18.31	22.27	38.32	10.56	3.34	23.25	1.45	16.12	19.03	11.8	11.81	42.58	14.51	18.39	20.47	26.41	14.91	41.01	18.56	25.97	19.97	20.85	1.73	9.28	14.6	14.11	46.34	31.12	29.57	23.32	21.57	25.17	19.49	21.35	20.72	23.4	18.18	18.34	28.87	3.42	32.49	65.54	24.03	13.09	34.64	30.16	28.58	24.89	29.31	24.07	14.51	37.91	15.12	27.23	1.22	20.84	22.47	15.63	0.69	17.76	44.35	11.47	11.43	40.38	4.01	1.47	26.7	35.91	12.37	5.23	15.7	16.51	4.2	32.73	18.38	14.87	27.38	12.52	10.88	37.63	21.35	37.37	22.32	6.16	15.9	21.7	15.74	21.65	17.49	34.3	13.14	33.16	13.96	14.83	10.57	14.58	19.36	3.44	33.66	12.32	17.62	7	17.65	31.34	37.27	18.58	30.81	13.78	21.4	41.87	32.48	11.1	10.01	27.98	17.21	1.53	16.09	14.8	30.75	23.49	14.64	11.25	22.6	21.87	22.49	16.92	15.58	33.99	16.61	14.1	41.32	33.23	26.51	39.8	13.66	15.3	23.86	17.54	13.62	30.56	9.85	8.47	22.82	34.18	39.05	6.56	35.44	13.71	16.09	20.23	19.56	30.64	7.14	40.37	15.77	23.85	10.37	32.88	23.96	9.28	30.47	22.16	3.56	16.51	15.74	15.72	27.6	23.07	18.11	1.96	5.89	38.14	28.19	9.86	17.89	21.38	15.3	20.64	3.47	34.23	15.02	12.89	25.6	26.41	29.28	18.23	46.64	15.78	23.45	25.76	15.54	11.89	16.69	11.39	22.7	28.21	9.73	40.22	30.52	15.85	9.4	44.24	27.26	26.13	19.61	18.45	34.77	18.93	13.25	6.04	31.28	17.05	14.38	19.52	15.34	22.34
"njc58"	0	0.33	0.13	0.02	0	0.24	0	0.56	0.04	0.02	1	0.09	0.09	0.45	0.22	0.24	0	0.16	0.33	0.04	0.07	0.96	0.16	0.04	0	0.02	0.07	0	0.33	0.22	0	0.13	1.6	0.27	0.29	0.38	0.2	0.6	0	0	0.2	0	0	0.02	0.02	0	0.42	0.02	0.09	0.04	0.02	0	0.22	0	0.38	0.04	0	0.02	0	0.02	0	0.24	0.02	0.13	0.04	0.04	0	0	0.56	0	0	0	0.16	0	0.02	0.2	0.16	0.11	0.11	0	0.09	0	0	0	0	0.2	0.09	0.01	0	0	0.07	0.29	0	0	0	0.4	0	0.07	0.18	5.36	0.02	0.03	0.02	0.1	0	0	0	0	0	4.29	0.04	0.22	0.11	0.45	0	0	0.69	0	0.02	0.02	0.02	0.04	0	0.02	0.04	0	0	0.02	0.31	0.11	0	0	0.07	0.18	0	0.02	0	0	0.51	0.24	0	0.04	0	0.16	0	0.29	0.02	0.22	0.85	0.09	0	0.04	0.02	0.38	0.53	0	0.11	0	0.38	0	0	0.11	0.09	0.22	0.04	0	0.07	0.04	0.51	0	0	0.33	0	0.09	0.13	0.58	0.13	0.13	0	0	0.02	0	0	0	0	0.36	0.07	0.18	0.09	0.42	0.09	0	0.02	0.02	0.27	0	0	0.02	0	0.04	0	0	0	0.31	0	0.07	0	0.22	0.47	0.07	0.04	0.02	0.22	0.07	0	0.07	0	0	0.13	0	0.02	0.09	0	0.02	0	0.07	0.2	0.12	1.2	1.09	0	0	0.56	0	0	0.02	0.02	0.38	0.04	0	0	0	0.09	1.11	0.07	1.38	0	0.31	0.08	0.04	0
"njc59"	0.13	1.42	0.38	0.58	0.38	1.96	0.16	1.51	0.96	0.56	23.17	1.91	0.76	7.82	1.29	1.18	0.09	0.93	5.36	0.96	2.09	0.96	0.18	2.67	0	0.38	0.42	0.44	5.69	4.26	0.18	2.94	1.6	2.11	1.58	2.28	0.4	5.32	0.27	0.6	10.65	0.8	0.62	0.51	1.02	0.62	2.31	2	0.89	0.56	0.62	0.22	0.27	1.22	2.38	1.16	0.78	0.31	0.33	1.91	0.04	2.4	1.07	1.65	0.33	0.76	1.09	1.02	2.67	1.18	1.58	0.98	1.62	1.09	0.44	2.18	3.07	1.76	1.51	1	2.58	0.11	0.33	0.38	0.18	0.89	1.36	0.4	4.33	0.22	1.78	1.24	0.82	0.27	1.56	1.11	0.98	1	1.8	0.15	0.16	0.78	0.8	0.3	1.96	2.36	0.69	0.42	4.22	7.47	1.24	0.91	1.49	1.24	1.87	0.36	6.66	0.99	2.42	0.47	0.6	1.51	0.4	2.52	0.98	1.33	0.91	1.71	1.56	0.58	0.33	2.89	0.33	1.18	2.25	0.62	0.87	0.64	8.47	0.58	0.38	1.36	0.24	2.27	1.13	1.73	1.05	0.53	4.34	4.94	0.4	1.58	1.42	4.31	1.98	0.02	0.25	1.47	2.22	0.4	0.87	2.29	2.27	1.4	3.38	0.62	2.2	1.69	1.62	0.44	1.09	1.71	0.8	2.18	1.93	1.47	1.13	1	2.6	0.82	0.53	2.27	0.11	0.73	1.45	2.43	0.42	0.87	0.44	1.67	4.8	1.05	0.29	1.65	2.34	1.04	0.38	0.4	0.07	2.36	1.63	7.64	0.38	1.65	0.18	1.13	2	1.93	1.29	1.2	0.85	0.6	1.85	0.44	0.33	0.84	0.36	3.67	0.8	0.93	0.31	0.89	0.53	1.31	0.56	3.78	3.16	2	3.19	12.81	0.4	0.67	1.69	0.04	4.89	3.99	0.13	1.07	0.6	0.53	0.87	0.24	1.58	3.25	0.47	2	0.2	0.78	0.2	3.51	3.98
"njc60"	0	0.07	0.13	0	0.02	0.02	0.02	0.47	0.04	0	1.98	0.04	0.09	0.87	0	0	0.02	0.18	0.49	0.09	0.02	2.34	0.11	0	0	0.02	0	0	0.67	0.22	0.02	0.02	2.38	0.02	0.24	0.07	0	1.05	0.04	0.02	0.36	0	0	0.02	0	0	0.62	0.07	0	0.02	0	0	0.22	0	0	0.04	0.02	0	0	0.02	0	0.31	0	0.04	0	0	0.02	0.09	0.49	0	0.09	0	0.09	0.02	0.02	0	0.04	0.09	0	0	0.04	0	0.02	0	0.02	0	0	0.09	0.02	0	0	0.27	0.02	0	0.02	0.18	0.02	0.11	0.07	0.19	0	0.03	0.02	0.1	0	0.09	0	0	0	4.07	0.18	0.02	0.04	0.38	0	0	0.87	0	0	0.04	0.11	0	0	0.02	0	0.02	0	0.07	0.13	0	0	0.02	0	0.02	0.02	0	0	0	0.87	0	0.02	0.16	0	0.16	0.02	0.09	0.02	0.22	0.76	0.11	0	0.02	0.07	0.64	0.6	0.09	0.09	0.02	0.29	0.02	0.02	0.04	0.09	0.16	0.04	0	0	0.11	0.38	0.02	0.02	0.07	0	0	0.04	0.69	0	0.07	0	0	0	0	0.02	0.04	0	0.18	0.2	0.13	0	0.16	0.09	0.02	0.02	0.04	0.22	0	0	0	0.02	0.13	0.02	0.02	0	0.09	0	0.04	0	0.33	0.04	0.53	0.02	0	0.04	0	0.04	0.07	0	0.04	0.07	0	0.49	0.02	0.04	0.02	0.02	0.18	0.02	0.01	0.76	1.53	0.02	0.02	0.4	0.02	0.09	0	0	0.18	0.02	0.16	0.12	0	0.16	1.31	0.09	1.22	0.13	0.09	0.13	0.16	0
"njc61"	0.18	1.49	6.76	0.31	3.22	3.47	2.78	3.87	0.13	0.24	1.11	0.87	15.2	0.89	0.84	3.49	0.22	1.54	0.42	7.47	1.71	39.93	5.74	0.16	2.02	0.53	0.2	0.16	1.62	0.69	0.51	0.91	18.35	0.49	5.82	0.8	1.04	0.98	19.96	0.09	7.12	0.2	0.93	0.11	0.64	0.04	0.49	7.63	0.73	0.24	0.71	0.69	0.4	6.16	2.34	0.96	5.47	0.04	4.67	4.29	0.07	0.4	3.58	1.65	0.11	0.62	0.07	9.09	3.27	0.04	5.98	0.38	1.16	4.62	0.16	1	0.47	12.03	0.18	0.04	5.44	2.02	0.07	12.18	0.16	2.74	0.42	4.24	2.87	0.02	0.93	1.24	1.47	0.02	0.8	1.22	1.98	13.55	2.64	28.57	0.02	2.77	2.25	3.97	0.2	11.34	0.47	0.27	0.6	4.58	0.31	1.11	0.6	2.32	0.53	1.4	1	1.02	0.24	0.11	0.2	0.36	0.07	2.16	1.98	1.58	0.09	2.98	0.98	0.4	0	3.49	0.22	0.69	0.44	0.18	0.18	0.93	0.78	1.05	0.02	0.33	0.24	0.42	3.18	1.09	6.67	0.27	1.49	0.31	0.04	0.38	1.71	0.58	0.62	6.24	0.74	4.87	0.56	0.2	4.74	1.45	1.04	16.59	0.18	0.2	0.24	0.24	2.31	1.11	0.09	0.6	1.71	1.31	1.22	15.6	2.74	0.29	0.04	0.2	0.07	0.11	0.51	0.04	0.6	1.09	0.8	14.12	0.89	1.09	1.31	0.04	0.24	0.44	0.4	0.07	0.11	0.04	0.18	9.54	3.67	0.13	2	1.71	0.04	7.94	0.39	0.27	0.73	1.16	4.39	2.54	0.8	0.2	0.02	0.31	0.62	1.4	0.67	0.09	3.54	0.6	0.76	2.18	0.13	0.11	4.52	0.51	16.11	1.31	1.38	19.12	2.87	0.38	3.16	0.76	1.25	6.63	2.27	1.38	18.46	0.11	0.23	19.68	3.44	15.72	21.49	1.44	10.21	4.8	1.2
"njc62"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc63"	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	6.62	0	0	0	0	0	0	0	0	0.04	0	0	0.02	0	0.65	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0	0.2	0	0.07	0	0	0	0	0
"njc64"	0	0	0	0	0.02	0	0	0.04	0	0	0	0	0.09	0	0	0	0	0	0	0.04	0	1.38	0	0	0	0	0	0	0	0	0	0	0.78	0	0	0	0	0	0.04	0	0	0	0	0.02	0	0	0	0.04	0.02	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0	0	0	0	0	0.09	0	0	0.09	0	0	0.02	0	0	0	0.09	0	0	0.02	0	0	0	0	0	0.02	0.02	0.02	0	0	0	0.02	0	0	0	0.02	0.11	0	6.66	0	0	0	0	0	0.07	0	0	0.04	0	0.13	0.02	0	0.65	0	0	0	0.01	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.09	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0	0.2	0.11	0	0	0	0	0	0	0	0	0	0	0	0.04	0.02	0	0	0	0	0	0	0	0	0.49	0.02	0	0	0	0	0	0	0	0	0	0.47	0	0.02	0	0	0	0	0	0.13	0	0	0.02	0	0.02	0	0	0	0.11	0	0.04	0.12	0	0	0.27	0.02	0.11	0.13	0	0.09	0.02	0
"njc65"	0	0	0	0	0.02	0	0	0.04	0	0	0	0	0.09	0	0	0	0	0	0	0.04	0	1.38	1.29	0	0	0	0	0	0	0	0	0	0.78	0	0	0	0	0	0.04	0	0	0	0	0.02	0	0	0	0.04	0.02	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0	0	0	0	0	0.09	0	0	0.09	0	0	0.02	0	0	0	0.09	0	0	0.02	0	0	0	0	0	0.02	0.02	0.02	0	0	0	0.02	0	0	0	0.02	0.11	0	1.45	0	0	0	0	0	0.07	0	0	0.04	0	0.13	0.02	0	0.65	0	0	0	0.01	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.09	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0.04	0	0.02	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0	0.2	0.11	0	0	0	0	0	0	0	0	0	0	0	0.04	0.02	0	0	0	0	0	0	0	0	0.49	0.02	0	0	0	0	0	0	0	0	0	0.47	0	0.02	0	0	0	0	0	0.13	0	0	0.02	0	0.02	0	0	0	0.11	0	0.04	0.12	0	0	0.27	0.02	0.11	0.13	0	0.09	0.02	0
"njc66"	0.04	0.02	0.02	0.04	0.09	0.04	0.04	0	0.07	0.02	0.02	0.09	0	0.13	0.09	0.02	0	0	0.07	0	0.02	0	1.29	0.07	0	0	0	0.09	0.09	0.09	0.09	0.02	0	0.04	0	0.13	0.02	0.09	0	0.09	0.02	0	0.02	0	0.07	0.11	0.13	0.13	0.07	0.02	0.07	0	0	0.13	0.04	0.04	0.04	0	0	0	0.09	0.02	0.07	0.02	0.09	0	0	0.07	0.04	0.04	0.09	0.04	0.09	0.04	0.07	0.04	0.02	0.07	0	0	0.02	0.07	0.02	0	0.11	0.04	0.04	0.08	0.07	0.02	0.07	0.13	0.07	0.02	0.16	0.11	0.13	0	0.07	0	0.02	0.16	0.04	0.1	0	0.07	0.09	0.07	0.02	0.09	0	0.04	0.02	0.02	0	0.09	0.07	0.11	0	0.04	0.04	0.07	0	0.02	0	0	0	0.07	0.02	0.02	0.02	0.13	0.07	0.07	0.04	0.02	0.16	0.04	0.11	0.07	0.07	0	0.11	0	0	0	0.09	0.02	0.04	0.04	0.02	0.16	0.11	0.07	0.22	0.07	0.11	0.07	0.04	0.04	0.07	0.04	0.02	0	0.18	0.04	0.04	0.11	0.02	0.22	0	0.02	0.16	0.16	0.04	0.02	0.02	0.04	0.09	0.02	0.04	0.2	0.11	0	0.02	0.07	0	0.04	0.04	0.04	0.11	0.02	0	0.04	0.04	0	0.13	0.04	0.09	0.04	0.04	0.02	0.04	0.13	0	0	0.03	0.09	0.18	0	0.04	0.07	0.11	0	0	0	0	0.09	0.02	0.09	0	0.02	0.02	0.07	0.02	0.07	0.04	0.13	0.07	0.13	0.02	0.02	0.07	0	0.02	0.04	0	0.02	0.07	0.09	0.01	0.13	0.16	0.02	0	0.02	0.04	0.04	0	0.09	0.11
"njc67"	0.27	1.71	19.28	0.78	7.67	10.9	7.88	9.17	0.33	4	20.76	2.71	49.84	6.59	3.27	10.4	0.25	5.29	3.2	11.72	5.09	68.87	10.58	0.22	6.51	0.51	0.42	0.36	4.29	2.01	1.84	1.2	29.03	0.4	8.74	1.12	0.96	3.29	56.89	0.36	9.93	0.51	1.05	0.11	26.94	0.85	1.45	21.18	35.4	0.69	9.65	2.4	0.27	19.01	5.54	1.89	15.71	0.13	70.89	9.14	0.11	0.67	13.83	4.18	0.02	1.2	0.22	28.76	4.78	0.09	10.6	0.51	1.6	14.71	0.36	1.6	0.47	24.63	0.36	0.09	9.56	6.76	0.29	40.93	0.51	4.41	1.24	14.33	5.49	0.07	1.89	1.33	4	0.07	0.91	2.49	6.29	55.93	3.04	72.32	0.02	3.94	3.16	9.83	0.27	22.95	1.47	0.73	0.8	4.38	0.38	3.05	0.71	2.36	0.53	3.18	2.18	1.97	0.78	0.13	0.38	0.73	0.09	3.72	2.29	1.89	0.13	3.49	1.18	1.25	0	9.36	0.16	1.62	0.6	0.27	0.31	1.09	4.96	0.82	0.07	0.62	0.4	0.51	7.07	0.89	18.75	0.09	2.29	0.51	0.07	0.71	2.56	1.56	0.67	23.04	1.81	14.15	0.8	0.31	14.38	2.49	21.48	16.64	0.38	0.31	0.29	0.38	3.09	4.27	0.13	0.51	4.16	4.85	7.93	47.72	30.55	0.69	0.09	0.22	0.07	0.2	2	0.07	1.71	1.69	0.91	62.51	26.6	1.34	1.44	0.04	0.24	0.58	1.69	0.11	0.16	0.07	0.69	28.74	10.15	0.16	2.8	2.76	0.04	8.19	0.57	0.82	0.31	1.42	14.03	38.3	0.71	0.16	0.04	0.31	27.23	2.71	42.85	0.2	8.67	20.67	1.93	5.05	0.18	0.69	13.03	1.01	46.12	3.56	7.16	28.67	6.61	0.84	3.4	1.27	1.22	15.62	7.22	5.39	57.55	0.2	0.66	53.18	11.02	40.54	69.88	2.53	31.67	18.05	2
