"ID"	"Hera_1"	"Wolverine_1"	"Ginger_2"	"JarJarBinks_3"	"Goose_4"	"Padme_5"	"Korra_6"	"Padme_6"	"Ginger_7"	"Hera_7"	"Iris_7"	"Padme_7"	"Charles_9"	"Franc_9"	"Grogu_9"	"Henry_9"	"Ivy_9"	"Korra_9"	"Buddy_11"	"Hamlet_11"	"Hera_11"	"JarJarBinks_11"	"Joans_11"	"Padme_11"	"Ginger_14"	"Hera_14"	"Iris_14"	"JarJarBinks_14"	"Kubo_14"	"Wolverine_14"	"JarJarBinks_15"	"Kubo_15"	"Buddy_17"	"Iris_17"	"Ivy_17"	"Kubo_17"	"Lambchop_17"	"Padme_17"	"Wolverine_17"	"Buddy_18"	"Ginger_18"	"Hamlet_18"	"Hera_18"	"Iris_18"	"Ivy_18"	"JarJarBinks_18"	"Kubo_18"	"Lambchop_18"	"Wolverine_18"	"Franc_19"	"Ivy_19"	"Ophelia_19"	"Wolverine_19"	"Ginger_20"	"Goose_20"	"Hamlet_20"	"Hera_20"	"Iris_20"	"Korra_20"	"Ophelia_20"	"Buddy_21"	"Hamlet_21"	"JarJarBinks_21"	"Joans_21"	"Korra_21"	"Kubo_21"	"Franc_22"	"Goose_22"	"Grogu_22"	"Hamlet_22"	"Henry_22"	"Hera_22"	"Iris_22"	"Joans_22"	"Kubo_22"	"Marshmallow_22"	"Hamlet_23"	"Iris_23"	"Korra_23"	"Franc_24"	"Ginger_24"	"Henry_24"	"Hera_24"	"Ivy_24"	"Kubo_24"	"Marshmallow_24"	"Ophelia_24"	"Wolverine_24"	"Henry_25"	"Kubo_25"	"Ginger_29"	"Henry_29"	"JarJarBinks_29"	"Joans_29"	"Korra_29"	"Kubo_30"	"Hamlet_31"	"JarJarBinks_32"	"Ginger_36"	"Grogu_36"	"Henry_36"	"Franc_37"	"Goose_37"	"Grogu_37"	"Hera_37"	"Kubo_37"	"Lambchop_37"	"Ophelia_37"	"Wolverine_37"	"Grogu_41"	"Hamlet_41"	"Hera_41"	"Joans_41"	"Ginger_42"	"Goose_42"	"Grogu_42"	"Henry_42"	"Ivy_42"	"Lambchop_42"	"Ophelia_43"	"Buddy_44"	"Franc_44"	"Ginger_44"	"Goose_44"	"Iris_44"	"Ivy_44"	"Joans_44"	"Lambchop_44"	"Marshmallow_44"	"Buddy_45"	"Franc_45"	"Grogu_45"	"Hamlet_45"	"Henry_45"	"Hera_45"	"Ivy_45"	"JarJarBinks_45"	"Joans_45"	"Korra_45"	"Marshmallow_45"	"Ophelia_45"	"Buddy_46"	"Charles_46"	"Goose_46"	"Hamlet_46"	"Iris_46"	"Ivy_46"	"Joans_46"	"Lambchop_46"	"Marshmallow_46"	"Franc_47"	"Ginger_47"	"Ivy_47"	"Marshmallow_47"	"Buddy_48"	"Charles_48"	"Franc_48"	"Grogu_48"	"Hamlet_48"	"Hera_48"	"Iris_48"	"Ivy_48"	"JarJarBinks_48"	"Joans_48"	"Korra_48"	"Kubo_48"	"Lambchop_48"	"Marshmallow_48"	"Ophelia_48"	"Wolverine_48"	"Charles_49"	"Franc_49"	"Ginger_49"	"Henry_49"	"Iris_49"	"Ivy_49"	"JarJarBinks_49"	"Joans_49"	"Kubo_49"	"Marshmallow_49"	"Ophelia_49"	"Wolverine_49"	"Buddy_50"	"Charles_50"	"Franc_50"	"Ginger_50"	"Grogu_50"	"Ivy_50"	"JarJarBinks_50"	"Joans_50"	"Korra_50"	"Kubo_50"	"Lambchop_50"	"Ophelia_50"	"Wolverine_50"	"Charles_51"	"Franc_51"	"Joans_51"	"Lambchop_51"	"Buddy_52"	"Charles_52"	"Ginger_52"	"Goose_52"	"Grogu_52"	"JarJarBinks_52"	"Kubo_52"	"Marshmallow_52"	"Franc_53"	"Hera_53"	"Kubo_53"	"Marshmallow_53"	"Charles_55"	"Ginger_55"	"Iris_55"	"Ivy_55"	"Lambchop_55"	"Ophelia_55"	"Buddy_56"	"Franc_56"	"Grogu_56"	"Joans_56"	"Buddy_57"	"Joans_57"	"Ophelia_57"	"Wolverine_57"	"Ginger_58"	"Goose_58"	"Wolverine_58"	"Goose_59"	"Hamlet_59"	"Henry_59"	"Iris_59"	"Ophelia_59"	"Iris_60"	"Joans_60"	"Marshmallow_60"	"Wolverine_60"	"Joans_62"	"Henry_66"	"Hera_67"	"Ivy_67"	"Franc_68"	"JarJarBinks_68"
"njc27"	37.31	42.31	4.76	24.09	3	4.8	16.87	5.95	12.31	34.84	18.92	8.51	27.53	9.12	14.51	16.51	13.94	23.08	22.64	26.61	44.56	19.61	27.5	38.63	59.65	46.13	31.75	20.9	11.78	37.91	29.55	39.51	17.4	28.17	13.97	41	21.27	1.47	55.45	24.19	28.94	20.39	19.12	27.36	16.04	17.56	38.94	26.47	45.04	21.77	18.25	23.01	38.1	16.7	19.03	11.85	11.84	42.24	14.62	18.46	20.67	26.95	14.87	41.05	18.8	26.44	20.1	19.41	1.73	9.84	14.25	14.16	46.43	31.07	29.69	23.36	21.57	25.19	19.57	21.37	20.76	23.53	18.53	18.92	29.03	3.49	33.23	65.76	23.41	13.14	34.67	30.69	28.53	24.94	29.33	15.89	38.08	14.76	27.27	1.27	20.9	23.36	15.18	0.71	18.52	44.33	10.92	8.1	42.71	1.47	26.66	36.02	11.65	14.59	16.42	4.18	33.3	18.59	14.96	27.42	12.96	12.64	38.13	21.58	37.19	22.47	15.9	21.79	15.74	21.67	17.65	36.06	14.61	33.24	16.46	15.24	10.55	14.58	18.74	3.6	33.84	12.71	17.73	7.16	18.23	30.9	38.07	18.6	30.9	13.85	21.64	41.33	33.24	9.3	9.98	27.98	17.35	1.58	16.23	14.89	30.35	23.53	13.47	11.17	21.42	21.78	22.56	15.85	16.76	34.5	16.61	14.17	41.5	33.22	26.64	39.91	13.43	15.34	24.08	17.54	13.87	31.1	10	22.84	34.22	39.21	6.6	35.53	13.69	16.14	20.1	20.14	30.92	4.18	40.66	16.1	25.09	10.41	32.99	24.36	9.25	30.52	22.22	3.58	16.49	13.16	15.14	27.73	24.79	19.42	2	13.52	38.46	27.75	10.04	17.98	21.56	15.32	20.96	3.6	34.26	15.25	12.89	26.53	26.51	29.32	17.43	47.02	15.67	24.12	25.81	15.38	11.73	22.23	28.21	8.23	42.29	30.55	18.78	45.39	28.92	26.18	19.92
"njc28"	0.04	0.04	0	0.13	0	0.02	0.27	0.07	0.02	0.13	0.22	0.04	0.04	0.07	0.02	0	0.13	0.09	0.02	0.04	0.09	0.04	0.04	0.02	0.11	0.04	0.04	0.07	0	0.18	0.09	0.02	0.02	0.11	0.02	0.04	0	0	0.09	0	0	0.02	0.09	0.11	0.11	0.09	0.02	0	0.07	0	0.22	0	0.09	0.04	0	0.07	0.13	0.18	0.22	0.09	0.02	0.07	0.02	0.02	0.13	0.04	0.11	0.09	0	0	0.02	0.11	0.07	0.09	0.02	0.07	0	0	0.11	0.07	0.04	0.13	0.04	0.32	0.07	0.11	0.07	0.04	0.07	0.02	0.02	0.04	0.09	0.02	0	0.07	0.09	0.11	0.07	0.02	0.16	0.16	0.11	0.02	0.13	0.11	0.16	0.04	0.09	0.02	0.21	0.07	0.18	0.07	0.13	0.07	0.07	0.09	0	0.04	0.02	0.07	0	0.11	0.16	0.19	0.02	0.07	0.09	0	0.11	0.07	0.02	0.02	0.11	0.09	0.02	0.02	0.16	0.07	0.11	0.09	0.04	0.22	0.02	0.16	0.09	0.09	0.02	0.11	0.04	0.02	0	0.09	0.04	0.04	0.09	0.02	0.18	0.11	0.11	0.22	0.09	0.16	0.04	0.09	0.04	0.11	0.07	0.02	0	0.2	0.09	0.07	0.11	0.02	0.38	0.02	0.04	0.16	0.13	0.09	0.07	0.04	0.13	0.02	0.04	0.24	0.13	0	0.04	0.13	0.02	0.04	0.04	0.07	0.13	0.02	0	0.04	0.04	0.04	0.13	0.04	0.13	0.07	0.07	0.04	0.04	0.18	0	0.02	0.16	0.11	0.2	0.02	0.04	0.07	0.22	0	0.02	0	0	0.11	0.04	0.11	0.02	0.02	0.07	0.09	0.04	0.11	0.11	0.18	0.04	0.02	0.16	0	0.07	0.02	0.16	0.13	0.13
"njc29"	0	0.33	0.04	0	0.31	0.64	0.12	1.31	0.12	0	0.09	1.18	1.42	0.13	0.31	0.17	0.07	0	0.13	0.02	0.02	0.24	0	0.58	0.04	0.02	1	0.09	0.18	0.45	0.22	0.24	0.16	0.33	0.09	0.07	2.34	0.16	0.04	0	0.02	0.07	0	0.33	0.22	0	0.13	2.38	0.27	0.29	0.38	0.2	0.6	0	0.04	0.02	0	0.42	0.07	0.09	0.04	0	0	0.22	0	0.38	0.07	0.02	0.02	0	0.04	0	0.24	0.02	0.13	0.02	0.04	0	0.09	0.56	0	0.09	0.02	0.16	0.02	0.02	0.2	0.16	0.2	0.11	0	0.11	0	0	0	0.2	0.09	0.03	0.02	0	0.07	0.29	0.02	0	0	0.4	0	0.18	0.18	0.02	0.03	0.02	0.09	0.07	0	0	0	4.29	0.18	0.22	0.11	0.45	0	0	0.69	0	0	0.07	0.04	0	0.02	0.04	0	0	0.02	0.31	0.11	0	0	0.07	0.18	0	0.02	0	0	0.51	0.24	0	0.13	0	0.16	0.02	0.29	0.02	0.22	0.85	0.09	0	0.04	0.02	0.38	0.53	0	0.11	0.02	0.38	0.02	0.02	0.11	0.09	0.22	0.07	0	0.07	0.04	0.53	0	0	0.33	0	0.09	0.13	0.13	0.13	0	0	0.02	0	0	0	0	0.36	0.27	0.29	0.09	0.42	0.09	0	0.02	0.02	0.24	0	0	0.02	0	0.09	0.02	0	0	0.31	0.02	0.07	0	0.22	0.47	0.56	0.04	0.04	0.22	0.07	0	0.07	0	0	0.13	0	0.49	0.09	0.04	0.02	0	0.07	0.18	1.09	0	0.02	0.56	0.02	0	0.02	0.49	0.04	0.04
"njc30"	0	0	0	0	0.22	0.13	0	0.02	0	0	0	0.07	0.93	0	0	0.03	0	0	0.07	0	0	0	0	0.04	0.04	0	0	0	0	0	0	0	0	0	0	0	0.96	0.02	0	0	0.02	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0.07	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.36	0	0	0	0	0	0
"njc31"	0	0.33	0.04	0	0.31	0.64	0.12	1.31	0.12	0	0.09	1.18	1.42	0.13	0.31	0.17	0.07	0	0.13	0.02	0.02	0.24	0	0.58	0.04	0.02	1	0.09	0.18	0.45	0.22	0.24	0.16	0.33	0.09	0.07	2.34	0.16	0.04	0	0.02	0.07	0	0.33	0.22	0	0.13	2.38	0.27	0.29	0.38	0.2	0.6	0	0.04	0.02	0	0.42	0.07	0.09	0.04	0	0	0.22	0	0.38	0.07	0.02	0.02	0	0.04	0	0.24	0.02	0.13	0.02	0.04	0	0.09	0.56	0	0.09	0.02	0.16	0.02	0.02	0.2	0.16	0.2	0.11	0	0.11	0	0	0	0.2	0.09	0.03	0.02	0	0.07	0.29	0.02	0	0	0.4	0	0.18	0.18	0.02	0.03	0.02	0.09	0.07	0	0	0	4.29	0.18	0.22	0.11	0.45	0	0	0.69	0	0	0.07	0.04	0	0.02	0.04	0	0	0.02	0.31	0.11	0	0	0.07	0.18	0	0.02	0	0	0.51	0.24	0	0.13	0	0.16	0.02	0.29	0.02	0.22	0.85	0.09	0	0.04	0.02	0.38	0.53	0	0.11	0.02	0.38	0.02	0.02	0.11	0.09	0.22	0.07	0	0.07	0.04	0.53	0	0	0.33	0	0.09	0.13	0.13	0.13	0	0	0.02	0	0	0	0	0.36	0.27	0.29	0.09	0.42	0.09	0	0.02	0.02	0.24	0	0	0.02	0	0.09	0.02	0	0	0.31	0.02	0.07	0	0.22	0.47	0.56	0.04	0.04	0.22	0.07	0	0.07	0	0	0.13	0	0.49	0.09	0.04	0.02	0	0.07	0.18	1.09	0	0.02	0.56	0.02	0	0.02	0.49	0.04	0.04
"njc32"	0	0	0	0.02	0.22	0.13	0.08	0.04	0.01	0	0.07	0.07	0.96	0	0	0.03	0.02	0.02	0.07	0	0.02	0.09	0	0.11	0.04	0.02	0	0.02	0.04	0	0	0.16	0	0	0.02	0.09	0.96	0.02	0	0	0.02	0	0	0	0.02	0	0	1.6	0	0	0.02	0	0	0.04	0	0	0	0.02	0.04	0	0.02	0	0	0.24	0.02	0.04	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.02	0.02	0.02	0	0	0	0	0	0	0	0	0.02	0	0.04	0	0	0.07	0.02	0.02	0	0.02	0.04	0.07	0.02	0	0	0.03	0	0.16	0	0.04	0	0.02	0	0	0	0	0.05	0.02	0.02	0.02	0.02	0.02	0.02	0	0.02	0.07	0.02	0	0	0.02	0	0	0	0.02	0	0.07	0.02	0.02	0	0	0.04	0.02	0	0	0	0	0.02	0.02	0	0.27	0.24	0.04	0	0	0	0.09	0	0	0.11	0.02	0.07	0.02	0.02	0.04	0	0.02	0.02	0	0	0	0	0.09	0	0	0	0.04	0	0	0.02	0	0.02	0	0	0.04	0	0	0.04	0.02	0	0	0.11	0	0	0	0	0.04	0	0	0	0.02	0.02	0	0	0	0.02	0	0	0.02	0	0	0.04	0.02	0.02	0.07	0	0	0.07	0	0	0	0.02	0.04	0	0	0	0	0	0	0.02	0	0.02	0.36	0	0	0	0	0.02	0.07
"njc33"	0	0	0	0	0.65	0.07	0.02	0.07	0	0.02	0	0	0.04	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0.02	0.04	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0.02	0.02	0	0	0.04	0.02	0	0.07	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0	0	0	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0.02	0	0	0.02	0	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0.04	0	0	0	0	0	0	0	0	0.07	0	0	0.07	0	0	0.04	0	0	0	0.04	0	0	0	0	0	0	0	0	0.07	0	0	0	0.02	0.02	0.02	0	0	0	0	0	0	0	0.02	0.09	0.02	0	0	0.02	0	0	0	0	0	0.07	0	0.02	0.02	0	0	0
"njc34"	0	0.07	0	0.02	0	0.49	0.01	0.62	0	0	0.16	1.18	0.24	0	0.09	0.01	0.13	0	0.07	0	0	0.02	0.02	0.38	0	0	1.98	0.04	0	0.87	0	0	0.18	0.49	0.04	0.02	0	0.09	0	0	0	0	0	0.67	0.22	0.02	0.02	0	0.02	0.24	0.07	0	1.04	0	0	0	0	0.62	0.02	0	0	0.02	0	0	0	0	0.04	0	0	0.02	0	0	0.31	0	0.04	0	0	0.02	0	0.49	0	0	0	0.09	0	0.02	0	0.04	0	0	0	0.02	0	0.02	0	0	0	0.07	0	0	0	0.27	0	0	0	0.18	0	0.02	0.07	0	0.02	0.02	0	0.02	0	0	0	4.07	0.04	0.02	0.04	0.38	0	0	0.87	0	0.02	0.04	0	0	0.02	0	0.02	0	0.07	0.13	0	0	0	0	0.02	0.02	0	0	0	0.87	0	0.02	0.07	0	0.16	0	0.09	0	0	0.76	0.09	0	0.02	0.07	0.64	0.6	0.09	0	0	0.29	0	0	0.04	0.09	0.16	0.04	0	0	0.11	0.36	0.02	0.02	0.04	0	0	0.04	0.02	0.07	0	0	0	0	0.02	0.04	0	0.18	0	0.02	0.02	0.07	0.09	0.02	0.02	0.04	0.18	0	0	0	0.02	0.09	0	0.02	0	0.09	0	0.04	0	0.33	0.04	0	0.02	0	0.04	0	0.04	0	0	0.04	0.07	0	0	0.02	0.02	0.02	0.02	0.18	0	1.53	0.02	0	0.04	0	0.09	0	0.07	0.02	0.11
"njc35"	0	0	0	0	2.21	0.04	0	0.02	0	0	0	0.2	0.07	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0.02	0	0.65	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc36"	0.31	0.96	0	0.16	0.11	1.31	1.76	2.27	0.01	0.38	0.58	3.98	0.89	0.04	0.64	0.23	5.36	0.2	0.44	1.4	0.62	2.67	0.07	1.51	0.07	0.44	27.97	4.65	0.93	8.62	2.47	1.04	2.83	5.18	0.04	0.11	0	0.18	0.31	0	0.02	0.4	0.51	5.78	10.1	0.16	0.22	0.02	0.47	0.27	4.29	0.49	4.91	0.18	0	0.44	0.69	2.31	0.16	1.29	0.98	0.31	0.02	0	0.13	0.13	0.11	0.04	0.09	0.09	0.18	0.11	0.71	0.65	0.16	0.13	1.13	0.22	0.07	0.78	0.11	0.2	0.6	2.52	0.04	0.31	2.18	0.29	0.16	0.6	0.02	0.22	0.07	0.4	0	0.18	0.6	0.22	0.2	0.27	0.58	0.47	0.09	0.11	1.2	1.47	0.13	1.71	0.89	0.07	0.9	1.09	0.1	0.36	0.09	0.09	0.4	10.8	0.09	1.8	0.8	0.7	0	0.09	3.05	0.11	0.07	0.18	0.07	0	0.07	0.02	1.91	0.02	4.07	0.27	0.71	0.02	0.13	0.09	1.6	0.2	0.09	0.18	0.62	3.36	0.11	0.09	0.31	0.11	0.18	0	0.27	0.18	0.04	4.34	0.18	0.11	2.71	2.62	2.42	1.31	0.18	0.16	0.07	1.98	0.04	0.11	6.96	0.87	0.71	0.24	0.04	0.07	0.4	0.58	0.29	0.07	0.73	0.16	7.77	0.71	0.24	0.71	0.09	0.02	0.09	0.22	0.13	0.04	0.02	0.73	0.2	1.07	0.22	1.05	0.31	0.07	0.09	0.18	2.8	0	0.13	0.24	0.13	0.49	0.18	0.07	0.58	0.96	0.09	0.76	0.04	1.22	0.78	0.13	1.65	0.07	0.76	0.18	0.04	0.02	0	3.53	0.42	0.09	0.04	0.4	0.04	2.53	0.13	1.2	1.45	8.36	0.04	0.07	0.42	0	0.73	0.16	0.8	0.11	0.22
"njc37"	0.38	1.24	19.95	0.33	27.78	16.45	2.32	17.69	18.46	0.44	0.88	22.65	16.38	21.61	1.73	10.17	10.27	0.62	7.05	1.62	3.67	5.96	2.81	4.94	0.33	0.71	28.03	4.76	16.07	8.96	2.76	4.27	4.23	5.27	7.41	1.62	39.9	6.52	0.42	2	0.13	0.53	0.53	5.81	10.35	0.62	0.49	18.31	0.73	5.85	4.96	0.76	4.93	0.47	0.09	1.04	0.73	2.36	7.92	2	1.02	0.44	0.76	0.42	6	1.96	1.02	5.56	0.18	4.03	4.2	0.18	0.8	4.2	1.67	0.16	1.76	0.22	9.18	3.69	0.13	5.51	0.64	3.46	4.6	0.56	2.45	0.47	11.27	0.76	0.07	4.6	2.07	0.42	12.16	1.36	0.98	4.26	2.76	0.27	1.42	0.58	1.58	0.16	1.22	2.42	2.02	15.13	1.04	0.09	3.72	3.22	4.18	11.41	0.62	0.31	0.51	11.16	0.31	2.82	0.91	1.67	0	1.05	3.19	1.19	0.13	0.4	0.38	0.04	2.21	0.29	2.09	0.07	4.6	0.91	1.09	0.02	3.36	0.16	2.18	0.29	0.2	0.29	0.96	3.6	0.45	0.13	0.65	0.24	0.29	3.18	0.56	6.76	0.31	5.19	0.4	0.11	2.98	4.25	2.62	1.45	6.45	0.89	4.8	2.24	0.18	4.91	7.25	1.07	17.19	0.44	0.13	0.29	0.4	2.47	1.62	0.13	1.07	1.62	8.66	1.36	1.51	0.93	0.13	0.04	0.13	0.31	0.69	0.07	0.73	1.18	0.78	15.08	0.82	1.83	0.38	0.09	0.29	0.27	3.16	0.04	0.22	0.27	0.33	9.96	3.54	0.09	0.87	1.27	0.11	1.11	0.28	1.27	1.4	1.27	5.23	2.47	1.4	0.24	0.09	0.13	0.62	3.96	0.8	0.22	3.51	0.58	0.87	4	0.31	1.24	5.34	8.51	1.47	19.23	1.34	0.38	0.98	0.29	5.92	2.42	1.31
"njc38"	37.2	41.53	10.54	24.07	8.19	9.85	16.69	11.41	18.45	34.79	18.94	13.25	31.33	17.06	14.4	19.51	15.36	22.37	24.39	26.54	44.79	19.52	28.23	39.88	59.58	46.09	32.99	20.21	11.76	38.34	28.99	39.4	17.89	28.33	13.9	40.82	21.27	3.06	55.38	24.86	28.51	20.28	18.96	26.4	16.55	17.54	38.25	26.5	44.84	21.7	18.43	22.27	38.25	16.17	19.03	11.8	11.8	42.57	14.51	18.39	20.49	26.41	14.91	41.1	18.58	25.97	19.99	20.86	1.73	9.28	14.61	14.13	46.34	31.14	29.58	23.32	21.57	25.17	19.5	21.35	20.72	23.44	18.2	18.38	28.9	3.44	32.47	65.54	24.03	13.11	34.64	30.18	28.58	24.92	29.31	14.53	37.9	15.13	27.25	1.24	20.84	22.44	15.63	0.71	17.75	44.33	11.47	11.43	40.38	1.47	26.7	35.88	12.36	15.68	16.51	4.2	32.74	18.39	14.87	27.38	12.49	10.88	37.62	21.33	37.39	22.31	15.83	21.73	15.74	21.67	17.49	34.3	13.14	33.19	13.97	14.83	10.57	14.58	19.43	3.44	33.66	12.31	17.64	7.03	17.65	31.34	37.32	18.58	30.88	13.81	21.4	41.86	32.5	11.1	9.98	28.01	17.19	1.53	16.11	14.8	30.75	23.46	14.65	11.28	22.6	21.87	22.49	16.92	15.58	34.02	32.72	14.12	41.32	33.22	26.51	39.8	13.65	15.37	23.86	17.56	13.58	30.54	8.54	22.82	34.18	39.05	6.56	35.44	13.71	16.09	20.23	19.58	30.81	7.12	40.41	15.87	23.87	10.38	32.93	23.96	9.28	30.48	22.18	3.56	16.49	15.74	15.72	27.6	23.1	18.11	1.96	5.94	38.15	28.17	9.86	17.89	21.38	15.28	20.65	3.47	34.24	15.03	12.89	25.6	26.36	29.28	18.28	46.64	15.78	23.45	25.83	15.54	11.84	22.7	28.21	9.77	40.24	30.55	15.87	44.23	27.25	26.13	19.6
"njc39"	37.27	42.02	4.63	22.89	4.27	4.76	16.53	5.86	11.88	34.77	18.47	8.63	27.97	9.03	14.76	16.34	15.58	20.45	22.62	27.25	44.81	20.93	27.39	39.25	59.18	46.29	51.11	21.37	11.91	43.75	29.97	39.56	17.98	30.66	13.73	40.06	21.27	0.22	54.51	24.19	28.27	20.32	18.67	28.34	24.11	15.94	36.8	26.45	44.24	21.52	21.44	20.74	39.19	15.48	18.52	11.69	11.07	42.6	13.57	16.95	21.01	26.52	12.51	41.05	17.92	24.97	19.92	18.83	1.78	9.57	12.52	14.11	45.63	31.03	28.24	22.47	22.09	24.81	18.5	21.04	20.41	21.33	18.27	20.11	28.12	3.49	31.18	64.47	21.34	12.31	33.07	29.22	26.49	24.96	28.96	15.27	37.16	12.45	25.67	1.24	20.08	22.51	14.76	0.64	18.21	44.6	10.3	8.1	41.58	1.42	26.93	36.42	11.54	13.12	15.93	3.87	31.34	23.99	14.89	27.6	12.76	12.69	36.04	21.29	35.72	22.09	15.54	21.7	15.25	21.14	16.89	32.95	14.92	31.93	18.19	15.08	10.57	14.18	15.63	3.36	33.53	11.42	17.2	6.09	17.87	28.56	37.92	18.2	30.9	13.52	21.11	40.59	32.99	8.5	9.74	29.88	16.06	1.4	16.69	15.69	29.7	23.5	11.18	10.43	18.86	22.36	22.27	15.3	17.96	32.88	16.93	13.32	41.03	31.78	25.77	39.93	10	14.92	23.61	17.27	15.07	29.54	9.87	23.13	33.82	38.28	6.43	35.16	10.36	15.38	18.96	18.74	30.81	4.16	40.01	16.52	23.96	9.76	32.93	23.74	10.75	29.24	21.8	3.36	12.25	11.8	13.23	26.27	24.81	19.04	1.93	13.03	37.37	27.91	9.59	17.89	21.27	15.19	20.54	3.24	34.02	14.65	12.67	23.53	26.27	28.43	17.32	46.71	15.18	24.77	25.63	14.49	10.15	22.45	27.94	7.79	41.44	30.52	15.11	45.12	28.97	25.62	17.58
"njc40"	0	0	0.04	0	0.09	0.07	0	0.11	0.12	0	0	0.07	0.04	0.13	0	0.09	0.02	0	0	0	0.02	0	0	0.02	0	0	0	0	0.09	0	0	0	0	0	0.04	0	1.38	0	0	0	0	0	0	0	0	0	0	0.78	0	0	0	0	0	0	0.02	0	0	0	0.04	0	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0	0	0	0	0	0.09	0	0	0.09	0	0	0.02	0	0	0	0.09	0	0	0.02	0	0	0	0	0	0.02	0.02	0	0	0	0.02	0	0	0	0	0.11	0	0	0	0	0	0.07	0	0	0	0	0.13	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.11	0	0	0	0	0	0	0	0	0	0	0	0.04	0.02	0	0	0	0	0	0	0	0	0.49	0	0.02	0	0	0	0	0	0	0	0	0.47	0	0.04	0	0	0	0	0	0	0.02	0	0.02	0	0	0.11	0	0.04
